ID	CAS	SMILES	STATUS	EXP VALUE
220		COP(=S)(OC)OC1=CC=C([N+](=O)[O-])C=C1	Test	0
138		OC1=CC=C(Cl)C=C1CC1=CC=CC=C1	Test	0
193		C1=CC=C2C(=C1)CC1=CC=CC=C12	Test	1
126		CNC(=O)OC1=CC=CC2=CC=CC=C21	Test	0
75		CCCCC1=CC=C(O)C=C1	Test	0
222		C=CCC1=CC=C(OC)C(OC)=C1	Test	0
457		CN(C)C(=O)NC1(C2=CC=CC=C2)CCN(CCCC2(C3=CC=C(Cl)C(Cl)=C3)CCCN(C(=O)C3=CC=CC=C3)C2)CC1	Test	1
462		CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12	Test	0
99		CSC(=O)C1=CC=CC2=C1SN=N2	Test	0
108		CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2	Test	0
159		CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C	Test	1
195		CC(C)OC1=CC(NC(=O)C2=CC=CC=C2C(F)(F)F)=CC=C1	Test	0
481		CCCOC1=CC=C(S(=O)(=O)N2CCN(CC)CC2)C=C1C1=NC2=C(CC)N(CC3=NC=CC=C3)N=C2C(=O)N1	Test	0
470		NC(=O)CN1C(=O)C=C(CCN2CCN(C3=NC=CC4=C3C=CS4)CC2)C2=CC=C(F)C=C21	Test	0
122		CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1	Test	0
311		CN1CCN(CC2=CC(C3=CC=C4NC(=O)OC4=C3)=CO2)C(C2=CC=C(F)C=C2)C1	Test	0
158		CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C	Test	1
4		CCCCC1=NC2=CC=CN=C2N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	Test	0
135		C#CCOC(=O)C(C)OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1	Test	0
143		CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=C(F)C(OC2=CC=CC=C2)=C1	Test	0
347		CC1=C(C2=CC=CC=C2)C=CC=C1COC(=O)C1C(C=C(Cl)C(F)(F)F)C1(C)C	Test	0
205		CC=CC1=CC=C(O)C(OC)=C1	Test	0
354		OC1=CC=C2C(=C1)OCC(N1CCC(O)(C3=CC=C(F)C=C3)CC1)C2O	Test	1
455		CC1=NC(C2=CC=C3CCN(CCC4CCC(NC(=O)C=CC5=CC=C(F)C=C5)CC4)CCC3=C2)=NO1	Test	0
371		CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C	Test	1
309		CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	Test	0
296		CCCCCCCCCCCCCN1CC(C)OC(C)C1	Test	0
394		C#CCN1C(=O)COC2=CC(F)=C(N3C(=O)C4=C(CCC=C4)C3O)C=C21	Test	1
273		CCOC(=O)COC1=CC(C2=NN(C)C(OC(F)F)=C2Cl)=C(F)C=C1Cl	Test	0
198		OC12N=C(C3=CC=CC=C3)SC1CC1=CC(Cl)=CC=C12	Test	0
365		ClC1=CC=CC=C1C1=NN=C(C2=CC=CC=C2Cl)N=N1	Test	0
291		COC(=O)C1=C(C(F)F)N=C(C(F)(F)F)C(C2=NCCS2)=C1CC(C)C	Test	0
252		CCN1N=C(C)C2=C1C(=O)NCC(C1=CC=C(O)C=C1)=N2	Test	0
406		CCOC(=O)C(C)OC(=O)C1=CC(OC2=CC=C(C(F)(F)F)C=C2Cl)=CC=C1[N+](=O)[O-]	Test	1
216		COC1=NN(CSP(=S)(OC)OC)C(=O)S1	Test	0
380		CC(C)(C)C(O)C(=CC1=CC=C(Cl)C=C1Cl)N1C=NC=N1	Test	0
65		CC(C)(C)C1=CC(O)=CC=C1	Test	1
169		CCCN(CCC)C(=O)SCC	Test	1
307		CC1=CC=C(O)C=C1	Test	0
63		OCC1=CC=CC(OC2=CC=CC=C2)=C1	Test	0
46		CCCC=C(C=O)CC	Test	1
24		CCCCCCCCCCCCCCO	Test	1
59		CCO[Si](CCCN)(OCC)OCC	Test	1
35		OC1=CC=C(Cl)C=C1Cl	Test	0
49		COC1=CC=C(C)C=C1N	Test	0
423		CCCCCCCCCC1=CC=C(OCCOCCO)C=C1	Test	1
40		CCC1=CC(C(C)(C)C)=C(O)C(C(C)(C)C)=C1	Test	1
321		C#CC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC21C	Test	0
162		COC(=O)CCCCC(=O)OC	Test	1
324		CC1=C([N+](=O)[O-])C([N+](=O)[O-])=CC=C1	Test	0
64		OCC=CC1=CC=CC=C1	Test	0
475		CCCN(CCC)C1=C([N+](=O)[O-])C=C(C(F)(F)F)C=C1[N+](=O)[O-]	Test	1
345		CCCCOC(=O)C1=CC=CC=C1C(=O)OCC1=CC=CC=C1	Test	1
429		CCC(C)N(C)C(=O)C1=NC(C2=CC=CC=C2Cl)=C2C=CC=CC2=C1	Test	0
244		O=C(NC(=O)C1=C(F)C=CC=C1F)NC1=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C1	Test	1
414		COC1=C(C)C(C(=O)NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=CC=C1	Test	1
434		ClC1=CC(Cl)=C2CN3CCCCCC3=NC2=C1	Test	1
155		N#CC1=C(Cl)C=CC=C1Cl	Test	1
229		O=C(O)C1=CC=CC=C1C(=O)O	Test	1
360		CC1=C2C(=O)C3=C(O)C(C4OC(CO)C(O)C(O)C4O)=C(O)C(O)=C3C(=O)C2=CC(O)=C1C(=O)O	Test	1
408		CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1	Test	0
417		CSC1=NN=C(C(C)(C)C)C(=O)N1N	Test	0
280		C=CCC1=CC=C2OCOC2=C1	Test	1
467		FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl	Test	0
283		OC1=CC=CC=C1C1=CC=CC=C1	Test	0
112		NC1=CC=C(C2=CC=C(N)C=C2)C=C1	Test	0
19		C1=CC=C(C[N+]2=CC=CC3=CC=CC=C32)C=C1	Test	1
351		OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1	Test	0
110		O=C(NC1=CC=CC=C1)C1=CC=CC=C1I	Test	0
452		CCOC(=O)C1=CC=C(C2CCC(NCC(O)COC3=CC=C(O)C(N=S(C)(=O)O)=C3)CC2)C=C1	Test	0
8		CCCCCC=CCCC=O	Test	1
333		CC1=C(C(C)(C)C)C=C(C(C)(C)C)C(O)=C1	Test	1
11		ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl	Test	0
427		CCOC1=CC(OC2=CC=C(C(F)(F)F)C=C2Cl)=CC=C1[N+](=O)[O-]	Test	0
14		C1=CC=C(NNC2=CC=CC=C2)C=C1	Test	0
472		O=C(NC1=CC=C(Cl)C=C1)NC1=CC=C(Cl)C(Cl)=C1	Test	0
299		O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl	Test	0
88		CCCCCC1=CC=C(N)C=C1	Test	0
483		C=C(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)CC(=O)O	Test	0
29		CC1=C(N)C(N)=CC=C1	Test	0
180		CCOC1=NC(C(Cl)(Cl)Cl)=NS1	Test	1
248		O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	1
38		CC1=CC=C(O)C(C)=C1	Test	0
41		NC1=C(Br)C=C([N+](=O)[O-])C=C1Br	Test	0
150		CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	Test	1
440		O=C(O)C1=CC=CC=C1C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	Test	0
314		NC1=CC=C(OC2=CC=CC(OC3=CC=C(N)C=C3)=C2)C=C1	Test	0
186		COP(=S)(OC)OC1=CC=C(SC)C(C)=C1	Test	0
315		NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(N)C=C1	Test	0
402		O=C1C=CC(=O)CC1	Test	0
415		CC1=CC(C(C)(C)CC(C)(C)C)=CC=C1OCCOCC[N+](C)(C)CC1=CC=CC=C1	Test	0
272		C#CC(C)(C)NC(=O)C1=CC(Cl)=CC(Cl)=C1	Test	0
96		CCCCCCCC1CCC(=O)O1	Test	1
184		CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1	Test	0
292		CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1	Test	0
312		S=C(S)NCCNC(=S)S	Test	1
102		CCNC1=NC(NC(C)C)=NC(SC)=N1	Test	0
255		C1=CC=C2C(=C1)C=CC1=CC=CC=C12	Test	0
256		COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1	Test	0
151		CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1	Test	1
116		O=C(NC1=CC=CC=C1C1=CC=C(Cl)C=C1)C1=CC=CN=C1Cl	Test	0
454		CC1=NC=CC=C1OC1=NC=C(NC(=O)N2CCC3=CC(C)=C(C(F)(F)F)C=C32)C=C1	Test	0
213		COC1=CC=C2NC=C(CCNC(C)=O)C2=C1	Test	0
242		CN=C1C=NN(C2=CC=CC(C(F)(F)F)=C2)C(=O)C1Cl	Test	0
264		CC12CC1(C)C(=O)N(C1=CC(Cl)=CC(Cl)=C1)C2=O	Test	0
215		COCC(=O)N(C1=C(C)C=CC=C1C)C(C)C(=O)OC	Test	1
178		CCOC(=O)C1=CC=C(O)C=C1	Test	0
327		CCCCC(CC)COC(=O)C1=CC=C(N(C)C)C=C1	Test	0
134		NC1=C2N=CN(C3CC(O)C(CO)O3)C2=NC(Cl)=N1	Test	0
137		CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12	Test	0
183		CC1=CC=C2OC(CN(CC3=CC=CC=C3)C(=O)NC3=C(F)C=C(F)C=C3F)=C(C3=CC=C(Cl)C=C3)C2=C1	Test	0
372		CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1	Test	1
144		O=C1C(C2=CC=C(O)C=C2)=COC2=CC(O)=CC=C12	Test	0
288		CCNC1=NC(NC(C)(C)C)=NC(Cl)=N1	Test	0
392		COP(=S)(OC)OC1=CC=C([N+](=O)[O-])C(C)=C1	Test	0
304		COC1=C(OC)C(C(O)C2CCN(CCC3=CC=C(F)C=C3)CC2)=CC=C1	Test	0
170		O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	Test	0
174		CCOC1=CC2=C(C)CC(C)(C)N=C2C=C1	Test	0
194		CN1C=C(C2=CC=CC=C2)C(=O)C(C2=CC=CC(C(F)(F)F)=C2)=C1	Test	0
335		CCCCCCCCCCCCN1CCOCC1	Test	0
438		CN1C(=O)N(C2=CC=CC=C2Br)CC2=CN=C(NC3=CC=C4OC(CO)COC4=C3)N=C21	Test	0
344		C1=CC=C2C(=C1)C=C1C3=CC=CC=C3C3=C1C2=CC=C3	Test	0
261		CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1	Test	0
278		CC1=CN(NC(=O)C2=CN=C(C3=NC=CC=C3)N=C2C)C2=CC=C(F)C=C12	Test	0
368		COC(=O)C(N)CC1=CN=CN1	Test	0
214		CC#CC1=NC(NC2=CC=CC=C2)=NC(C)=C1	Test	0
231		CCCCC(C#N)(CN1C=NC=N1)C1=CC=C(Cl)C=C1	Test	0
381		CCN(CC)C(=S)SSC(=S)N(CC)CC	Test	1
478		CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1	Test	0
445		CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1	Test	0
412		CNC(=S)S	Test	1
482		COP(=O)(OC)OC(=CCl)C1=CC(Cl)=C(Cl)C=C1Cl	Test	1
