35	35	14	2	0
0.26942	-0.03205	0.07442	-0.47763	-0.03138	-0.61106	-0.33049	0.99766	0.27449	-0.13914	-0.17835	1.92720	0.86560	0.13440	32	32	32	32	32
0.10991	-0.19880	0.02069	-0.91274	-0.15658	-0.75988	-0.36480	1.42628	-0.34234	-0.13914	-0.17835	1.92766	0.78908	0.21092	65	32	32	32	32
0.01788	-0.26638	0.21932	-1.13666	-0.25357	-0.89323	-0.45461	2.10086	-0.36118	-0.13912	-0.17835	1.90833	0.52722	0.47278	65	32	32	32	32
-0.02460	-0.25831	0.11303	-0.94877	-0.18540	-0.71038	-0.40863	1.82655	-0.36118	-0.12429	-0.17835	1.95681	0.55175	0.44825	32	32	32	32	32
0.01073	-0.17904	0.13434	-0.77924	-0.01408	-0.43249	-0.24420	1.68038	-0.36118	0.25296	-0.17835	1.98522	0.47476	0.52524	32	32	32	32	32
0.01501	-0.12660	-0.03179	-0.50065	0.26703	0.01394	-0.03524	1.10275	-0.36118	2.33544	-0.17835	1.46244	0.35595	0.64405	32	32	32	32	32
-0.04757	-0.25037	-0.16127	-0.27951	0.61247	0.70442	0.24773	0.53556	-0.36118	5.52747	-0.17835	-0.21034	0.05131	0.94869	32	32	32	32	32
-0.21889	-0.37008	-0.26579	-0.46048	0.54963	0.66384	0.13319	0.43275	-0.36118	6.11157	-0.17835	-0.36630	0.01975	0.98025	66	32	32	32	32
0.03822	-0.23405	-0.06969	0.09576	0.62010	0.78956	0.23651	0.85158	-0.36118	6.23663	-0.17835	-0.38910	0.00464	0.99536	66	32	32	32	32
0.13955	0.00744	-0.07668	0.25640	0.69980	0.40399	0.28215	0.95113	-0.36118	6.18166	-0.17835	-0.38880	0.01325	0.98675	66	32	32	32	32
0.40073	0.26686	-0.05193	0.54481	0.80297	0.33829	0.49553	0.81236	-0.36118	6.08433	-0.17835	-0.39496	0.02967	0.97033	66	32	32	32	32
0.45667	0.27914	0.04473	0.56718	0.79254	0.25152	0.54204	0.72799	-0.36118	5.57318	-0.17581	-0.39566	0.08159	0.91841	32	32	32	32	32
0.49531	1.12598	0.47270	1.23873	0.91557	0.46222	1.14804	0.56386	-0.36118	3.47450	-0.10596	-0.39589	0.16082	0.83918	32	32	32	32	32
0.65463	2.49102	0.96978	2.30245	1.10188	0.72807	2.05409	0.53467	-0.36118	0.72411	-0.12231	-0.39587	0.23222	0.76778	32	32	32	32	32
