ID	CAS	SMILES	STATUS	EXP CLASS
694	-	Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@@H]4CCCC[C@@H]4C[C@H]3C(=O)NC(C)(C)C	Training	0
695	-	CCCSc1ccccc1N2CCN(CCCCN3C(=O)Nc4ccccc4C3=O)CC2	Training	0
696	-	COc1ccc(CN(C)CCCSc2ccc(NC(=O)c3cccc4C(=O)c5ccccc5Nc34)cc2)cc1OC	Training	0
697	-	CN(C)c1nc2nc(nc(N(C)C)c2nc1SCc3ccccc3)N4CCNCC4	Training	0
698	-	C(Sc1ncnc2c(nc(nc12)N3CCNCC3)N4CCOCC4)c5ccccc5	Training	0
699	-	COc1ccc(cc1OC)[C@@](CCCCCCCCN2CCc3cc(OC)c(OC)cc3C2)(Sc4ccc(C)cc4)C#N	Test	0
700	-	COc1ccc(cc1OC)[C@@](CCCCCCN2CCc3cc(OC)c(OC)cc3C2)(Sc4ccc(C)cc4)C#N	Training	0
701	-	COc1ccc(cc1OC)[C@@](CCCCCN2CCc3cc(OC)c(OC)cc3C2)(SC4CCCCC4)C#N	Training	0
702	-	COc1ccc(cc1OC)[C@@](CCCCCN2CCc3cc(OC)c(OC)cc3C2)(Sc4ccc(C)cc4)C#N	Test	0
703	-	COc1ccc(cc1OC)[C@@](CCCCCN2Cc3cc(OC)c(OC)cc3C2)(SC4CCCCC4)C#N	Training	0
704	-	COc1ccc(cc1OC)[C@@](CCCCCN2Cc3cc(OC)c(OC)cc3C2)(Sc4ccc(C)cc4)C#N	Training	0
705	-	COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC	Test	0
706	-	COc1ccc(CCN(C)CCCC2(c3ccccc3)S(=O)(=O)CCCS2(=O)=O)cc1OC	Test	0
707	-	COc1ccc(CCN(C)CCCC2(SCCCS2)c3ccc4ccccc4c3)cc1OC	Training	0
709	-	COc1ccc2Sc3ccccc3N(C(=O)N(CCOC(=O)Nc4ccccc4)CCOC(=O)Nc5ccccc5)c2c1	Training	0
710	-	C[C@@H](CN(C)C)N1c2ccccc2Sc3ccc(cc13)C(=O)C	Test	0
711	-	COc1ccc2Sc3ccccc3N(C[C@@H](C)CN(C)C)c2c1	Test	0
712	-	COc1ccc2Sc3ccccc3N(C[C@@H](C)CN4CCC(O)CC4)c2c1	Training	0
713	-	C[C@@H](CN1CCN(CCOCCO)CC1)CN2c3ccccc3Sc4ccccc24	Training	0
714	-	C[C@H](CN1c2ccccc2Sc3ccc(cc13)C(=O)C)N(C)C	Training	0
715	-	C[C@H](CN1c2ccccc2Sc3ccccc13)N(C)C	Training	0
716	-	C([C@H]1CN2CCC1CC2)N3c4ccccc4Sc5ccccc35	Test	0
717	-	CN1CCCC[C@H]1CCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)C	Training	0
718	-	CN1CCCC[C@H]1CCN2c3ccccc3Sc4ccc(cc24)[S@](=O)C	Test	0
720	-	CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(=O)C	Training	0
722	-	CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CC4)C(=O)c5ccc(F)cc5)c2c1	Training	0
723	-	Fc1ccc(cc1)C(=O)C2CCN(CCCN3c4ccccc4Sc5ccc(cc35)C(F)(F)F)CC2	Training	0
724	-	FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCCN(CC4)C5CC5)c2c1	Test	0
725	-	CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1	Training	0
726	-	CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1	Training	0
727	-	CCCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1	Test	0
729	-	FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1	Training	0
730	-	CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1	Test	0
731	-	CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1	Training	0
733	-	C(CN1c2ccccc2Sc3ccccc13)N4CCCC4	Training	0
734	-	COc1ccc(CCN(C)CCOc2ccc(NC(=O)c3cccc4Sc5ccccc5Nc34)cc2)cc1OC	Training	0
735	-	CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN4CCN(C)CC4)\c2c1	Test	0
736	-	CN1CCC2=C(CC1)c3cc(ccc3Sc4ccccc24)C#N	Training	0
738	-	CN1CCN(CC1)C2=Nc3ccccc3Sc4ccc(C)cc24	Training	0
739	-	CN1CCC(=C2c3ccccc3Sc4ccccc24)CC1	Training	0
740	-	COc1ccc(CCN(C)CCOc2ccc(NC(=O)c3cccc4C(=O)c5ccccc5Sc34)cc2)cc1OC	Training	0
741	-	OCCN1CCN(CC\C=C\2/c3ccc(F)cc3Sc4ccc(cc24)C(F)(F)F)CC1	Test	0
742	-	COc1ccc(cc1)[C@@H]2[C@@H](C#N)C(=S)N([C@@H]3O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C)C(=C2C(=O)C)c4ccccc4	Test	0
743	-	CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)N2C(=S)[C@H](C#N)[C@H](C=C2c3ccccc3)c4ccccc4	Training	0
744	-	CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)N2C(=S)[C@H](C#N)[C@H](C=C2c3ccccc3)c4occc4	Test	0
746	-	COc1ccc(CN2CCN(Cc3ccc(OC)c(OC)c3)C(=S)NC2=S)cc1OC	Test	0
747	-	COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-]	Training	0
748	-	CN(C)CCCN1C2=C(CCc3ccccc13)C=C[Cl+]C2	Training	0
749	-	CN(Cc1ccccc1)Cc2cn3c4ccccc4CCc5cccc2c35	Training	0
750	-	C=CCNc1nc(N2CCC(CC2)NCC3c4ccccc4CCc5ccccc35)c6ncn(CC=C)c6n1	Training	0
751	-	C=CCNc1nc(nc2c1ccn2CC=C)N3CCC(CC3)NCC4c5ccccc5CCc6ccccc46	Test	0
752	-	C=CCNc1nc(nc2c1ncn2CC=C)N3CCC(CC3)NCC(c4ccccc4)c5ccccc5	Test	0
753	-	C=CCNc1nc(nc2c1ncn2CC=C)N3CCC(CC3)NCC4c5ccccc5CCc6ccccc46	Training	0
754	-	CCCn1cnc2c(NCC=C)nc(nc12)N3CCC(CC3)NCC4c5ccccc5CCc6ccccc46	Test	0
755	-	C=CCNc1nc(nc2c1ncn2CC=C)N3CCC(CC3)NCc4cccc5ccccc45	Training	0
756	-	CCCNc1nc(nc2c1ncn2CCC)N3CCC(CC3)NCC4c5ccccc5CCc6ccccc46	Training	0
757	-	Cc1cccc(\C=N\N2CCN(CC2)C(c3ccccc3)c4ccccc4)n1	Test	0
758	-	CN(C)c1nc(nc(n1)N2CCC(CC2)NCC3c4ccccc4CCc5ccccc35)N(C)C	Training	0
759	-	CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC3c4ccccc4CCc5ccccc35	Training	0
760	-	CN(CC(c1ccccc1)c2ccccc2)C3CCN(CC3)c4nc(NCC=C)nc(NCC=C)n4	Training	0
761	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NC(c3ccccc3)c4ccccc4	Training	0
762	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NC3c4ccccc4CCc5ccccc35	Training	0
763	-	Cc1cccc(C)c1C(CNC2CCN(CC2)c3nc(NCC=C)nc(NCC=C)n3)c4c(C)cccc4C	Training	0
764	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC(c3ccccc3)c4ccccc4	Training	0
765	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC34CCC(c5ccccc35)c6ccccc46	Training	0
766	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC3c4ccccc4c5ccccc35	Training	0
767	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC3c4ccccc4C=Cc5ccccc35	Training	0
768	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC3c4ccccc4CCc5ccccc35	Test	0
769	-	C=CCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCCC(c3ccccc3)c4ccccc4	Training	0
770	-	C=CCNc1nc(NCC=C)nc(n1)N2CCN(CC3c4ccccc4CCc5ccccc35)CC2	Training	0
771	-	C=CCNc1nc(NCC=C)nc(n1)N2CCN(CC2)NCC3c4ccccc4CCc5ccccc35	Training	0
772	-	CCCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC(c3ccccc3)c4ccccc4	Training	0
773	-	CCCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCC3c4ccccc4CCc5ccccc35	Test	0
774	-	CCCNc1nc(NCC=C)nc(n1)N2CCC(CC2)NCCC(c3ccccc3)c4ccccc4	Training	0
775	-	CN(C)CCCN1c2ccccc2C(=Nc3cccnc13)c4ccccc4	Training	0
776	-	CCCCc1nc2cc(CN3CCN(CC3)C(c4ccccc4)c5ccccc5)ccc2n1CC	Training	0
778	-	C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c3ccccn3	Training	0
779	-	c1ccc(cc1)[C@@H](c2ccc(cc2)c3ccccc3)n4ccnc4	Training	0
780	-	CCc1cccc2cc(oc12)[C@@H](O)CNC(C)(C)C	Training	0
781	-	COc1ccccc1N2CCN(CC(=O)c3oc4ccccc4c3CCc5ccccc5)CC2	Training	0
782	-	COc1ccccc1N2CCN(C[C@H](O)c3oc4ccccc4c3CCc5ccccc5)CC2	Training	0
783	-	CC(C)NCCc1oc2ccccc2c1CCc3ccccc3	Training	0
784	-	CCCNCCc1oc2ccccc2c1CCc3ccccc3	Test	0
786	-	C(Cc1onc(CC(c2ccccc2)c3ccccc3)n1)N4CCCCC4	Test	0
787	-	COC(=O)C1=C(C)NC(=C([C@H]1c2cccc3nonc23)C(=O)OC(C)C)C	Training	0
788	-	CCOC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OCC)C	Training	0
789	-	CN1CCC(=C2c3ccccc3CCc4sccc24)CC1	Training	0
790	-	CN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1	Training	0
791	-	OCCOCCOCCN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1	Training	0
792	-	CCCCS(=O)(=O)Oc1ccc(cc1)c2sc3cc(OS(=O)(=O)CCCC)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4	Training	0
793	-	CCCCCCS(=O)(=O)Oc1ccc(cc1)c2sc3cc(OS(=O)(=O)CCCCCC)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4	Training	0
794	-	CC(=O)c1c(C)cc(C)c(CSc2nc3ccc(NC(=O)c4ccc(cc4)C(C)(C)C)cc3s2)c1C	Training	0
795	-	O=C(OCCN1CCCCCC1)[C@@H](C2CCCCC2)c3ccsc3	Training	0
796	-	CCOC(=O)COC(=O)C1=C(C)NC(=C(C1c2cccs2)C(=O)OCC(=O)OCC)C	Training	0
798	-	COc1cc(cc(OC)c1OC)C2=C(O)C(=O)c3c(O)cc(O)cc3O2	Test	0
799	-	COC1=C(Oc2ccc(OC)cc2C1=O)c3ccc(OC)c(OC)c3	Test	0
800	-	COc1ccc(cc1OC)C2=C(O)C(=O)c3ccc(O)cc3O2	Test	0
801	-	COc1ccc(cc1OC)C2=CC(=O)c3ccccc3O2	Test	0
802	-	COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2	Training	0
803	-	COc1cc(cc(OC)c1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2	Training	0
804	-	COc1cc(OC)c2C(=O)C=C(Oc2c1)c3cc(OC)c(OC)c(OC)c3	Training	0
805	-	COc1ccc2C(=O)C=C(Oc2c1)c3ccc(OC)c(OC)c3	Training	0
809	-	COc1ccc(CCN(C)CCC[C@](C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC	Training	0
811	-	COc1ccc(CCNCCC[C@](C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC	Test	0
815	-	CC(C)c1c(C(=O)Nc2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CC[C@H]5C[C@@H](O)CC(=O)O5	Test	0
816	-	CCC(C)(C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@@H](C)[C@H](CC[C@@H]3C[C@H](O)CC(=O)O3)[C@@H]12	Test	0
820	-	COC(=O)c1c(C)cc(C)c(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)c1c4cccc(c4)[N](=O)O	Training	0
822	-	Clc1ccc(CC2=NN([C@H]3CCCNCC3)C(=O)c4ccccc24)cc1	Test	0
825	-	CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	Test	0
826	-	O=C1C=C(Oc2ccccc12)c3ccccc3	Training	0
829	-	COc1ccc(cc1OC)[C@@H](O)CN2CCN(CC2)C(c3ccccc3)c4ccccc4	Training	0
836	-	CCCCCN(CCCOC)C(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	Training	0
837	-	O=C1CCc2cc(OCCCCc3nnnn3C4CCCCC4)ccc2N1	Training	0
838	-	CC(C)COC[C@H](CN(Cc1ccccc1)c2ccccc2)N3CCCC3	Training	0
839	-	C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(Cl)[C@@H](O)C[C@@]2(C)[C@@]1(OC(=O)c5occc5)C(=O)CCl	Training	0
840	-	CO[C@@H]1[C@@H](C[C@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@H]1C(=O)OC)OC(=O)\C=C\c6cc(OC)c(OC)c(OC)c6	Test	0
841	-	COc1ccc(CCN(C)CCC[C@](C#N)(C(C)C)c2ccc(O)c(OC)c2)cc1OC	Training	0
842	-	COc1ccc(cc1)[C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C	Test	0
863	-	Oc1ccc2[nH]cc(CCCCN3CCC(=CC3)c4ccccc4)c2c1	Training	0
864	-	CCCCCc1cc(O)c([C@H]2C=C(C)CC[C@H]2C(=C)C)c(O)c1	Test	0
865	-	CO\N=C/1\C[C@]2(C[C@H]3C[C@H](CC=C(C)C[C@@H](C)C=CC=C4CO[C@@H]5[C@@H](O)C(=C[C@H](C(=O)O3)[C@@]45O)C)O2)O[C@@H]([C@H]1C)\C(=C\C(C)C)\C	Training	0
866	-	C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@H]34)[C@H]1CC[C@@]2(O)C(=O)CO	Training	0
867	-	CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2	Training	0
869	-	CCCCS(=O)(=O)Oc1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(cc5)S(=O)(=O)CCCC	Test	0
871	-	O[C@@H](COc1cccc2ncccc12)CN3CCN(CC3)C4c5ccccc5C6C(c7ccccc47)C6(F)F	Test	0
872	-	O[C@H](COc1cccc2ncccc12)CN3CCN(CC3)C4c5ccccc5C6C(c7ccccc47)C6(Cl)Cl	Test	0
874	-	O[C@H](COc1cccc2ncccc12)CN3CCN(CC3)C4c5ccccc5[C@@H]6C[C@@H]6c7ccccc47	Test	0
877	-	CCOc1cc2[C@H]3CN(C)CC[C@H]3N=C(c4ccc(cc4)C(=O)N(C(C)C)C(C)C)c2cc1OC	Training	0
878	-	COc1cc2[C@H]3CN(C)CC[C@H]3N=C(c4ccc(NS(=O)(=O)c5ccc(C)cc5)cc4)c2cc1OC	Training	0
879	-	CCCC[C@@H](CC)C[NH]=C(N)NC(=[NH]CCCCCC[NH]=C(N)NC(=[NH]C[C@H](CC)CCCC)N)N	Test	0
881	-	C(N(Cc1ccccc1)c2ccccc2)C3=NCCN3	Training	0
882	-	CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N](C)(C)Cc2ccccc2)cc1	Training	0
883	-	NS(=O)(=O)c1cc2c(NC(=NS2(=O)=O)CSCc3ccccc3)cc1Cl	Test	0
884	-	CC1(C)[C@@H](CC[C@]2(C)[C@@H]1CC[C@@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@@]5(C)CC[C@]34C)C(=O)O)OC(=O)CCC(=O)O	Test	0
885	-	CO\N=C(\C(=O)N[C@@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)/c3csc(N)n3	Test	0
886	-	C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2C3[C@@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	0
887	-	NC(=[NH]C(=[NH]CCCCCC[NH]=C(N)[NH]=C(N)Nc1ccc(Cl)cc1)N)Nc2ccc(Cl)cc2	Training	0
888	-	NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1	Training	0
889	-	CCC[C@@H]1C[C@@H](N(C)C1)C(=O)N[C@@H]([C@@H](C)Cl)[C@@H]2O[C@@H](SC)[C@H](O)[C@@H](O)[C@@H]2O	Training	0
890	-	CCCCCCC[N](CC)(CC)CCCCc1ccc(Cl)cc1	Training	0
892	-	C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C	Test	0
893	-	O=C(Nc1ccccc1)OC[C@@H](CN2CCCCC2)OC(=O)Nc3ccccc3	Training	0
894	-	COc1cc2CCN3Cc4c(C[C@H]3c2cc1O)ccc(OC)c4O	Training	0
900	-	Clc1ccc(OCC(=O)N2CCN(Cc3ccc4OCOc4c3)CC2)cc1	Training	0
901	-	CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4	Training	0
902	-	CNCC[C@@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2	Test	0
903	-	C[C@H]1[C@H](O)CC[C@]2(C)[C@@H]1CC[C@]3(C)[C@@H]2[C@H](O)C[C@H]4\C(=C(/CCC=C(C)C)\C(=O)O)\[C@@H](C[C@@]34C)OC(=O)C	Training	0
904	-	CN(C)Cc1c[nH]c2ccccc12	Training	0
906	-	CC1=C2NC3=CC(=O)C=CC3=C2CCN1	Test	0
907	-	CN1CCCN(CC1)[C@@H](c2ccccc2)c3ccc(Cl)cc3	Test	0
910	-	Clc1ccc([C@H](Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1	Test	0
911	-	COc1cc(Br)c(C[C@@H]2N(C)CCc3cc(OC)c(OC)cc23)cc1OC	Training	0
912	-	C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2C3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Training	0
913	-	CC[C@@H](C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@@H]12	Training	0
915	-	CN1C[C@H](CO)C=C2[C@@H]1Cc3c[nH]c4cccc2c34	Training	0
916	-	CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	Training	0
917	-	NCc1ccc(cc1)S(=O)(=O)N	Training	0
919	-	CNC[C@@H](O)c1ccc(O)c(OC)c1	Training	0
921	-	Cc1cc(ccc1OCCOCC[N](C)(C)Cc2ccccc2)C(C)(C)CC(C)(C)C	Training	0
924	-	Oc1ccc(cc1)[C@H]2CC(=O)c3c(O)cc(O)cc3O2	Training	0
928	-	CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C	Training	0
929	-	C1CCc2nnnn2CC1	Test	0
930	-	C[C@@H](C(C)(C)C)[NH]=C(NC#N)Nc1ccncc1	Training	0
934	-	CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C	Training	0
936	-	Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4	Training	0
937	-	CCOC(=O)C1=C[C@@]2(CC)CCCN3CCc4c([C@@H]23)n1c5ccccc45	Test	0
938	-	COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=[NH]C#N)NC3CCC(C)CC3	Test	0
939	-	CO[C@H]1C[C@@H](C)CC2=C(OC)C(=O)C=C(NC(=O)C(=CC=C[C@@H](OC)[C@H](OC(=O)N)C(=C[C@@H](C)[C@@H]1O)C)C)C2=O	Test	0
940	-	CO[C@H]1C[C@@H](C)[C@@H](OC)c2cc(O)cc(NC(=O)C(=CC=C[C@@H](C)[C@@H](OC(=O)N)C(=C[C@@H](C)[C@@H]1OC)C)C)c2O	Test	0
943	-	CC(C)(C)c1ccc(cc1)[C@H](O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	Training	0
944	-	COc1ccc(CCN(C)CCC[C@](C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC	Test	0
945	-	CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24	Training	0
946	-	OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24	Training	0
948	-	COc1ccc2SCCN(Cc2c1)C(=O)CCN3CCC(Cc4ccccc4)CC3	Test	0
950	-	O[C@@H](COc1cccc2ncccc12)CN3CCN(CC3)C(=O)C(c4ccccc4)c5ccccc5	Test	0
952	-	CCCCCCCCCCCCC(CCCN(C)CCc1cccc(OC)c1)(C#N)c2cccc(OC)c2	Training	0
953	-	COc1cc2CCN(Cc2cc1OC)c3nc(NCCc4cccc(OC)c4OC)nc5cc(OC)c(OC)cc35	Training	0
956	-	COc1ccc(CCNc2nc(N(C)Cc3ccccc3)c4cc(C)ccc4n2)cc1OC	Training	0
959	-	COc1cc2CCN(CCc3ccc(cc3)n4nnc(n4)c5cc(OC)c(OC)cc5NC(=O)C6=CC(=O)c7ccccc7O6)Cc2cc1OC	Training	0
960	-	COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc4O[C@H](CO)[C@H](Oc4c3)c5ccc(OC)c(OC)c5)O	Training	0
961	-	COC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc4O[C@H](CO)[C@@H](Oc4c3)c5ccc(OC)c(OC)c5	Training	0
962	-	COC1=C(Oc2cc(OC)cc(O)c2C1=O)c3ccc4O[C@H](CO)[C@H](Oc4c3)c5ccc(OC)c(OC)c5	Training	0
963	-	COc1cc(OC)c2C(=O)C(=C(Oc2c1)c3ccc4O[C@H](CO)[C@H](Oc4c3)c5ccc(OC)c(OC)c5)O	Training	0
964	-	OC[C@H]1Oc2ccc(cc2O[C@H]1c3ccc(O)c(O)c3)C4=C(O)C(=O)c5c(O)cc(O)cc5O4	Training	0
965	-	COc1cc(ccc1O)[C@@H]2Oc3cc(ccc3O[C@H]2CO)[C@H]4Oc5cc(OCc6ccccc6)cc(O)c5C(=O)[C@@H]4O	Test	0
966	-	COc1cc(ccc1O)[C@@H]2Oc3cc(ccc3O[C@@H]2CO)C4=C(O)C(=O)c5c(O)cc(O)cc5O4	Training	0
967	-	COc1cc(ccc1O)[C@@H]2Oc3cc(ccc3O[C@@H]2CO)C4=C(O)C(=O)c5c(O)cc(OCc6ccccc6)cc5O4	Training	0
968	-	COc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc4O[C@H](CO)[C@H](Oc4c3)c5ccc(O)c(OC)c5)O	Training	0
969	-	COc1ccc(cc1OC)[C@@H]2Oc3cc(ccc3O[C@@H]2CO)C4=C(O)C(=O)c5c(O)cc(O)cc5O4	Test	0
970	-	COC1=C(Oc2cc(OC)cc(O)c2C1=O)c3ccc4O[C@H](CO)[C@H](Oc4c3)c5ccc(O)c(OC)c5	Test	0
971	-	CC(=O)Oc1c(O)cc2OC(=CC(=O)c2c1O)c3ccccc3	Test	0
972	-	COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3ccccc3	Training	0
973	-	COc1cc2OC(=CC(=O)c2c(O)c1OC)c3ccccc3	Training	0
974	-	Oc1c2OCOc2cc3OC(=CC(=O)c13)c4ccccc4	Training	0
975	-	COc1c2OCOc2cc3OC(=CC(=O)c13)c4ccccc4	Test	0
976	-	CC(=O)Oc1c(Oc2ccccc2)cc3OC(=CC(=O)c3c1OC(=O)C)c4ccccc4	Test	0
977	-	Oc1cc2OC(=CC(=O)c2c(O)c1Oc3ccccc3)c4ccccc4	Training	0
978	-	COc1c2OC(Oc2cc3OC(=CC(=O)c13)c4ccccc4)(c5ccccc5)c6ccccc6	Training	0
979	-	CCCOc1c(O)cc2OC(=CC(=O)c2c1O)c3ccccc3	Training	0
980	-	CCOc1c(O)cc2OC(=CC(=O)c2c1O)c3ccccc3	Training	0
981	-	CC(=O)Oc1cc2OC(=CC(=O)c2c(O)c1OC(=O)C)c3ccccc3	Test	0
982	-	CCOc1c(O)c2C(=O)C=C(Oc2cc1OC)c3ccccc3	Training	0
983	-	CCCOc1c(OC)cc2OC(=CC(=O)c2c1OC)c3ccccc3	Training	0
984	-	CCCOc1cc2OC(=CC(=O)c2c(O)c1OCCC)c3ccccc3	Training	0
985	-	CCOc1cc2OC(=CC(=O)c2c(O)c1OCC)c3ccccc3	Training	0
986	-	CCCCCCCCOc1cc2OC(=CC(=O)c2c(O)c1OCCCCCCCC)c3ccccc3	Test	0
987	-	CCCCCOc1cc2OC(=CC(=O)c2c(O)c1OCCCCC)c3ccccc3	Training	0
988	-	CCCCOc1cc2OC(=CC(=O)c2c(O)c1OCCCC)c3ccccc3	Training	0
989	-	CC(=O)Oc1cc2OC(=CC(=O)c2c(OC(=O)C)c1OC(=O)C)c3ccccc3	Training	0
990	-	CCCCCOc1cc2OC(=CC(=O)c2c(OC)c1OCCCCC)c3ccccc3	Training	0
991	-	CCCCCCOc1cc2OC(=CC(=O)c2c(OC)c1OCCCCCC)c3ccccc3	Training	0
992	-	CCOc1cc2OC(=CC(=O)c2c(OC)c1OCC)c3ccccc3	Training	0
993	-	CCCCOc1cc2OC(=CC(=O)c2c(OC)c1OCCCC)c3ccccc3	Training	0
994	-	COc1cc2OC(=CC(=O)c2c(OC)c1OC(=O)C)c3ccccc3	Test	0
995	-	CC(=O)Oc1c(OCc2ccccc2)cc3OC(=CC(=O)c3c1OC(=O)C)c4ccccc4	Training	0
996	-	CC(=O)Oc1cc2OC(=CC(=O)c2c(O)c1OCc3ccccc3)c4ccccc4	Test	0
997	-	CC(=O)Oc1cc2OC(=CC(=O)c2c(OCc3ccccc3)c1OC(=O)C)c4ccccc4	Training	0
998	-	CC(=O)Oc1c(O)c2C(=O)C=C(Oc2c(Br)c1OC(=O)C)c3ccccc3	Test	0
999	-	Cc1cccc(N2CCN(C[C@@H](O)COc3ccccc3C(=O)CCc4ccccc4)CC2)c1C	Training	0
1000	-	Clc1ccccc1c2nc(N3CCCC3)c4ccccc4n2	Training	0
1005	-	O[C@H](COc1ccccc1C(=O)Cc2cccc3ccccc23)CN4CCC(O)(CC4)c5ccccc5	Training	0
1006	-	CC(=O)c1cccc(OC[C@H](O)CN2CCCCC2)c1	Training	0
1007	-	CC(=O)c1cccc(OC[C@H](O)CN2CCN(CC2)c3ccc(F)cc3)c1	Training	0
1009	-	COc1ccc(OC[C@@H](O)CN2CCN(CC2)c3ccc(F)cc3)cc1	Training	0
1010	-	CN(C)c1ccc(cc1)[C@@H]2C(=C(N)Oc3[nH]nc(c4ccc(C)cc4)c23)C#N	Test	0
