43	43	29	3	0	0
0.576403	-0.240408	-0.230244	1.433122	-0.448562	0.557282	0.187752	1.757593	0.58298	-0.145348	4.901654	7.144298	-0.341647	0.890924	-0.422597	3.750543	-0.23314	-0.181722	-0.041008	1.691686	-0.15324	0.712157	3.049269	-0.078027	-0.078299	-0.108422	0.184893	0	0.815107	40	40	40	40	40
0.613738	-0.240408	-0.230244	0.80696	-0.551855	0.541802	-0.030409	0.982806	0.571071	-0.009305	4.431032	6.996969	-0.341647	-0.273596	-0.422607	3.000277	-0.432582	-0.181722	-0.041008	1.850751	-0.15324	-0.238103	2.913498	-0.078027	-0.078299	-0.108422	0	0	1	40	40	40	40	40
0.92962	-0.240408	-0.230244	0.219311	-0.445508	0.652859	0.034243	0.368653	0.830672	-0.256365	2.142765	5.136443	-0.341647	-0.273596	-0.422607	2.444659	-0.432581	-0.181722	-0.041008	2.933078	-0.15324	-0.606618	1.790775	-0.078027	-0.078299	-0.108422	0	0	1	40	40	40	40	40
1.066971	-0.240408	-0.230244	0.146203	-0.299796	0.77589	1.712436	0.212782	1.414886	-0.276954	1.109593	3.570309	-0.341647	-0.273596	-0.422607	2.444655	0.457595	-0.181722	-0.041008	2.933077	-0.15324	-0.60662	1.398884	-0.078027	-0.078299	-0.108422	0	2E-06	0.999998	40	40	40	40	40
1.427512	-0.240408	-0.230244	-0.254619	-0.008374	0.885249	-0.998493	0.272516	0.1619	0.097752	1.367951	2.230272	-0.341647	-0.273596	-0.422607	1.051056	-0.432581	-0.181722	-0.041008	1.850744	-0.15324	-0.823476	0.615111	-0.078027	-0.078299	-0.108422	2E-06	0.999995	3E-06	40	40	40	40	40
1.066969	-0.240408	-0.230244	0.796594	0.914457	-0.632127	-0.449854	0.316722	0.600059	0.093638	-0.155787	1.672791	-0.341647	-0.273596	-0.422607	1.051052	-0.432582	-0.181722	-0.041008	-0.31391	-0.15324	0.152383	0.223224	-0.078027	-0.078299	-0.108422	1E-06	4E-06	0.999995	40	40	40	40	40
0.139863	-0.240408	-0.230244	1.313378	0.768747	0.283766	-0.191669	1.006969	0.108089	1.464814	0.910455	0.7438	-0.341647	-0.273596	-0.422607	1.051048	-0.432582	-0.181722	-0.041008	-0.313912	-0.15324	0.911385	-0.429918	-0.078027	-0.078299	-0.108422	0	0.999999	0	40	40	40	40	40
0.637862	-0.240408	-0.230244	1.139375	0.428757	0.480249	-0.217612	0.967254	0.186565	0.129449	1.637386	1.492725	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	0.768419	-0.15324	1.236673	-0.064493	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
1.685039	-0.240408	-0.230244	0.910038	0.040198	0.256426	1.260618	1.090911	0.600058	-1.429892	0.735751	1.514653	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	1.850748	-0.15324	1.019816	0.353853	-0.078027	-0.078299	-0.108422	0	4E-06	0.999996	40	40	40	40	40
1.032626	-0.240408	-0.230244	1.169687	0.96303	-0.331379	1.793119	1.240664	0.254145	1.440115	-0.833845	1.900098	-0.341647	-0.273596	-0.422607	-0.342549	-0.09556	-0.181722	-0.041008	2.933073	-0.15324	0.911383	-0.168659	-0.078027	-0.078299	-0.108422	0	0.999999	1E-06	40	40	40	40	40
0.559123	-0.240408	-0.230244	0.547651	0.374052	-0.307559	0.459403	0.479295	-0.033653	1.684442	1.202388	0.689907	-0.341647	-0.273596	-0.422607	-0.342549	-0.395286	-0.181722	-0.041008	2.496587	-0.15324	0.624039	-0.159782	-0.078027	-0.078299	-0.108422	0	0.806265	0.193735	40	40	40	40	40
0.650225	-0.240408	-0.230244	0.445479	-0.170964	-1.142972	-0.320795	0.340567	-0.10506	1.691229	1.812712	0.324441	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	2.933083	-0.15324	0.952342	-0.3678	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
-1.405318	-0.240408	-0.230244	0.854575	-0.494078	-0.946542	0.502199	0.003183	0.331012	-0.363418	2.210905	-0.767076	-0.341647	-0.273596	-0.422607	-0.342549	-0.432581	-0.181722	-0.041008	2.933086	-0.15324	0.911384	-0.952433	-0.078027	-0.078299	-0.108422	0	5E-06	0.999995	40	40	40	40	40
-0.504343	-0.240408	-0.230244	0.870027	-0.525217	0.876851	-0.559754	0.132078	0.377339	0.093621	0.554869	0.897366	-0.341647	-0.273596	-0.422607	-0.342549	-0.007378	-0.181722	-0.041008	4.015415	-0.15324	0.565563	-0.037167	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
1.444676	-0.240407	-0.230244	0.292415	-0.299798	0.051375	0.066515	0.434917	-0.453065	1.048933	-0.326388	-0.669458	-0.341647	-0.273596	-0.422607	-0.342549	-0.432581	-0.181722	-0.041008	5.097747	-0.15324	0.152383	-0.560549	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.448897	-0.240407	-0.230244	0.073097	0.040192	0.160734	0.098788	-0.073429	0.008158	0.328343	-0.83385	0.724639	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	7.262411	-0.15324	0.260812	-0.691177	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.071186	-0.240407	-0.230244	0.738614	-0.63979	-0.39974	0.276288	0.270345	0.438632	0.707166	-0.495537	0.540897	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	9.427067	-0.15324	0.47767	-0.560549	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
-0.134838	-0.240408	-0.230244	0.910035	-0.73693	-0.823512	-1.014631	0.1199	-0.453065	-0.594014	0.688568	0.320084	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	-0.041008	8.344742	-0.15324	1.236669	-0.42992	-0.078027	-0.078299	-0.108422	0	1	0	40	40	40	40	40
0.308539	-0.240373	-0.230244	0.295384	-0.571518	-1.533195	-0.960063	0.126847	-0.730372	-1.150125	0.866903	1.105146	-0.34162	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	9.681197	4.546955	-0.15324	-0.133299	-0.258526	-0.078027	-0.078299	-0.108422	0	0.60211	0.39789	40	40	40	40	40
-0.031826	-0.240408	-0.230244	-0.34285	0.040194	-2.600624	-1.014629	-0.234271	-1.314015	-1.4999	2.542453	2.927898	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	24.372127	-0.313896	-0.15324	-1.582473	-0.429921	-0.078027	-0.078299	-0.108422	0	2E-06	0.999998	40	40	40	40	40
0.905494	-0.240408	-0.230244	0.442352	-0.173452	-0.134825	0.503997	0.451278	0.281424	-0.963205	0.011908	-0.50349	-0.341647	-0.273596	-0.422607	-0.342549	-0.432582	-0.181722	24.372127	5.317044	-0.15324	0.717915	-0.743259	-0.078027	-0.078299	-0.108422	0	0.601308	0.398692	40	40	40	40	40
0.493524	-0.240408	-0.230244	0.123784	-1.355735	0.930309	0.614622	0.134014	0.769861	0.050457	0.996405	0.932653	-0.226701	-0.273596	-0.422607	-0.342549	1.268465	-0.181722	6.408498	1.142358	4.75856	0.440521	0.131818	-0.078027	-0.078299	1.248633	0	0.318414	0.681586	40	40	40	40	40
0.434627	-0.240408	-0.230244	-0.005052	-1.805477	1.35271	0.649799	-0.031665	1.008705	0.526504	1.513132	1.582965	-0.341647	-0.273596	-0.422607	-0.342549	1.987891	-0.181722	-0.041008	-0.313913	6.522051	0.36394	0.366626	-0.078027	-0.078299	1.73579	0	0.315318	0.684682	40	40	40	40	40
-0.0207	0.431338	0.14955	-0.084521	-0.987443	0.941368	0.286698	-0.144424	0.865513	-0.073452	0.540808	0.573533	-0.258694	-0.273596	-0.422607	-0.342549	0.928825	-0.181722	-0.041008	-0.313913	6.522051	-0.011285	-0.045984	-0.078027	-0.078299	1.735792	0.182215	0.125443	0.692342	40	40	40	40	40
-0.539495	2.105871	1.023014	-0.393056	0.116726	0.502838	-0.15826	-0.403448	1.149072	-0.108208	-0.765316	-0.655663	-0.341647	-0.273596	-0.422607	-0.342549	-0.218323	-0.181722	-0.041008	-0.313913	6.522051	-0.605926	-0.769723	-0.078027	-0.078299	1.73579	0.60128	0	0.39872	40	40	40	40	40
