1	0	16
2	0	3
3	0	40
4	0	18
5	0	20
6	0	25
7	0	36
8	0	18
9	0	12
10	0	10
11	0	9
12	0	4
13	0	6
14	0	4
15	0	6
16	0	2
17	0	14
18	0	31
19	0	14
20	0	2
21	0	6
22	-9.06	2.25
23	0	14.22
24	0	10
25	-12.89	13.59
