id	cas	smiles	status	exp values
50	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=C(Br)C=CC(Br)=C2)C=C1	training	0
51	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=C3C=CC=CC3=CC=C2)C=C1	training	1
52	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=CC=C(C(C)(C)C)C=C2)C=C1	training	0
53	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=CC=C(C(C)C)C=C2)C=C1	training	1
54	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=CC=C(OC(C)C)C=C2)C=C1	training	1
55	n.a.	CC1=CC=C(C(=O)NC(=N)NC2=CC=C(OCC3=CC=CC=C3)C=C2)C=C1	training	0
56	n.a.	CC1=CC=C(C(=O)NC(=N)NCC2=C3C=CC=CC3=CC=C2)C=C1	training	1
57	n.a.	CC1=CC=C(C(=O)NC(=N)NCC2=CC=CC=C2)C=C1	training	1
58	n.a.	CC1=CC=C(C(=O)NC(=N)NCCC2=CC=C(Cl)C=C2)C=C1	training	1
59	n.a.	CC1=CC=C(C(=O)NC(=N)NCCC2=CC=CC=C2)C=C1	training	1
60	n.a.	CC1=CC=C(C(=O)NC(=N)NCCC2=CC=CS2)C=C1	training	1
61	n.a.	CC1=CC=C(C(=O)NC(=N)NCCCC2=CC=CC=C2)C=C1	training	1
62	n.a.	CC1=CC=C(C(=O)NC(=N)NCCCCC2=CC=CC=C2)C=C1	training	1
63	n.a.	CC1=CC=C(C(=O)NC(=N)NCCCCCC2=CC=CC=C2)C=C1	training	1
64	n.a.	CC1=CC=C(C(=O)NC(=N)NCCCOC2=CC=CC=C2)C=C1	training	1
65	n.a.	CC1=CC=C(C(=O)NC(=N)NCCOC2=CC=CC=C2)C=C1	training	1
66	n.a.	CC1=CC=C(C(=O)NC(=N)NCCSCC2=CC=CC=C2)C=C1	training	1
67	n.a.	CC1=CC=C(C(=O)NC(N)=NC2=C(C(C)C)C=CC=C2)C=C1	training	1
68	n.a.	CC1=CC=C(C(=O)NC(N)=NCCCN(C)C)C=C1	training	0
69	n.a.	CC1=NN(C2CCN(C(C)C3=CC(Cl)=CC(Cl)=C3)C2)C2=C1C=C(C(=O)NS(=O)(=O)C1CC1)C(F)=C2	training	1
70	n.a.	CC1=NOC(CN2N=C3C=CC(C4=CC=C(OC(F)(F)F)C=C4)=CN3C2=O)=N1	training	1
71	n.a.	CC1=NOC=C1C(=O)NC1=NC(N)=C(C2=C(OC(F)(F)F)C=CC=C2)C=C1	training	0
72	n.a.	CC1CC(N2C(=N)NC(C)(C3=C(Cl)C(NC4=CN=C(C5CC5)C=C4)=CC=C3)CC2=O)CCO1	training	1
73	n.a.	CCCCCCCCCCC1CC2(CCCO2)NC(=N)N1	training	1
74	n.a.	CCCCCCCCCCC1NC(=N)NC2(CCCO2)C1C(=O)O	training	1
75	n.a.	CCCCCN=C1C=CN(CC2=CC=CC=C2)C2=C1C=CC(Cl)=C2	training	1
76	n.a.	CCCCCNC1C=CN(CC2=CC=CC=C2)C2=C1C=CC([125I])=C2	training	1
77	n.a.	CCCCN=C(N)NC(=O)C1=CC=C(C)C=C1	training	0
78	n.a.	CCCCNC1=CC=C(C(=O)OCCN(C)C)C=C1	training	1
79	n.a.	CCCCOC1=CC=C(C(=O)NC(=N)NCCCCC2=CC=CC=C2)C=C1	training	1
80	n.a.	CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	training	0
81	n.a.	CCOC1=C(CNC(=O)C2=CC(C3=CC=C(Cl)C=C3)=CN=C2)C=CC=N1	training	1
82	n.a.	CCOC1=CC=C(C(=O)NC(=N)NCCCCC2=CC=CC=C2)C=C1	training	1
83	n.a.	CCOC1=CC=C(C2=NC(C(=O)NC3=CC(C)=CC(C)=C3)=CN=C2)C=C1	training	1
84	n.a.	CCOC1=CC=C(C2=NC(C(=O)NC3=CC(C)=CC=C3)=CN=C2)C=C1	training	1
85	n.a.	CCOC1=CC=C(C2=NC(C(=O)NCC3=C(C)C=CC=C3)=CN=C2)C=C1	training	1
86	n.a.	CCOCC(CC(C)C)NC(=O)C1CNCC(C(=O)N(C2=NC=C(C(C)C)C=C2)C2CC2)C1O	training	0
87	n.a.	CN(C)C(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=CS2)C(F)=C1)CC1=CC=CC=C1	training	0
88	n.a.	CN(C)CCC=C1C2=C(C=CC=C2)CCC2=C1C=CC=C2	training	1
89	n.a.	CN(CC1=CC(Cl)=C(OC(F)(F)F)C=C1)C(=O)C1=CC(F)=C(S(=O)(=O)NC2=NC=NS2)C=C1	training	1
90	n.a.	CN1C(C(N)=O)CCC1C1=CC=C(OCC2=C(F)C=CC=C2)C=C1	training	0
91	n.a.	CN1C=CC=C1C(=O)NC1CCC2=C(C1)SC(N)=N2	training	0
92	n.a.	CN1CCN(C2=NC(N)=C(C3=C(Cl)C(Cl)=CC(Cl)=C3)C=N2)CC1	training	1
93	n.a.	CN1N=CC=C1C1=CC(C(F)(F)F)=CC=C1C1CCC2=C1C=CC(S(=O)(=O)NC1=NC=CC=N1)=C2	training	1
94	n.a.	CN1N=CC=C1C1=CC(Cl)=CC=C1OC1=C(C#N)C=C(S(=O)(=O)NC2=NC=NS2)C=C1	training	1
95	n.a.	CN1N=CC=C1C1=CC(Cl)=CC=C1OC1=C(F)C=C(S(=O)(=O)NC2=NC=NS2)C=C1	training	1
96	n.a.	CN=C(NCCCCC1=CC=CC=C1)NC(=O)C1=CC=C(C)C=C1	training	1
97	n.a.	CNC(=O)C1=CC(C2=C(Cl)C(Cl)=CC(Cl)=C2)=C(N)N=C1	training	1
98	n.a.	CNC(=O)C1=NC(N)=C(C2=C(Cl)C(Cl)=CC(Cl)=C2)C=C1	training	0
99	n.a.	CNC(=O)C1CCC(C2=CC=C(OCC3=C(F)C=CC=C3)C=C2)N1	training	0
100	n.a.	CNC(C)(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=CS2)C(F)=C1)CC1=CC=CC=C1	training	0
101	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC(C)(C)C	training	0
102	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC1(C)CC1	training	0
103	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC12CC(C1)C2	training	0
104	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC1=CC=CC=C1	training	0
105	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC1CC1	training	0
106	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=C(F)S2)C(F)=C1)CC1CCC1	training	0
107	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=CS2)C(F)=C1)CC1=CC=CC=C1	training	0
108	n.a.	CNC(CNC1=C(Cl)C=C(S(=O)(=O)NC2=NC=NS2)C(F)=C1)CC1=CC=CC=C1	training	0
109	n.a.	CNC1=NC(C2=CC(NC(=O)C3=CC4=C(C=CC=C4)N3)=CC=C2)=CN1	training	0
110	n.a.	CNC1=NC(C2=CC(NC(=O)C3=CC4=C(C=CC=C4)N3)=CC=C2)=CN1C(=O)OC(C)(C)C	training	0
111	n.a.	CNC1=NC(C2=CC(NC(=O)C3=CC=CO3)=CC=C2)=CN1C(=O)OC(C)(C)C	training	0
112	n.a.	COC1=C(C#N)C=NC(C(O)CN2CCN(CC(O)C3=C(C)C4=C(C=C3)C(=O)OC4)CC2)=C1	training	0
113	n.a.	COC1=C(COCC(O)CN2CCC(C(=O)NC3=CC=CC=C3)CC2)C=CC(C(F)(F)F)=C1	training	1
114	n.a.	COC1=C(COCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)C=CC(C(F)(F)F)=C1	training	1
115	n.a.	COC1=C(N2C(=O)C=CC3=C2C=CC(S(=O)(=O)NC2=NOC=C2)=C3)C=C(F)C(C2=CC(Cl)=CC(F)=C2)=C1	training	0
116	n.a.	COC1=C(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)C=CC(C(F)(F)F)=C1	training	1
117	n.a.	COC1=C(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)C=CC=C1	training	0
118	n.a.	COC1=C(OCC2=C(F)C=CC=C2)C=CC(C2CCC(C(N)=O)N2)=C1	training	0
119	n.a.	COC1=C2C(CCN=C(N)NC(=O)C3=CC=C(C)C=C3)=CNC2=CC=C1	training	1
120	n.a.	COC1=C2C=CC=CC2=C(N=C(N)NC2=CC=C3CCC4=CC=CC2=C43)C=C1	training	1
121	n.a.	COC1=CC(C(=O)NC(=N)NCCCCC2=CC=CC=C2)=CC(OC)=C1OC	training	1
122	n.a.	COC1=CC(C2=C(N)N=C(NC(=O)C3=CC=NN3C)C=C2)=C(Cl)C=C1	training	0
123	n.a.	COC1=CC(N)=C(N2C(=O)C3=C(C=CC=C3)C2=O)C=C1	training	0
124	n.a.	COC1=CC(NC(=N)NC(=O)C2=CC=C(C)C=C2)=CC(OC)=C1OC	training	1
125	n.a.	COC1=CC(NC(=O)C2=CC=C(C3=CC=C(Cl)C=C3)O2)=CC(OC)=C1	training	1
126	n.a.	COC1=CC(NC(=O)C2=NC(C3=CC=C(Cl)C=C3)=CN=C2)=CC(OC)=C1	training	1
127	n.a.	COC1=CC(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)=CC=C1	training	1
128	n.a.	COC1=CC2=C(C=C1)NC=C2CCN=C(N)NC(=O)C1=CC=C(C)C=C1	training	1
129	n.a.	COC1=CC=C(C(=O)NC(=N)NCCCCC2=CC=CC=C2)C=C1	training	1
130	n.a.	COC1=CC=C(C2=NC(C3=CC=CC=C3)=CN2)C=C1	training	0
131	n.a.	COC1=CC=C(OCC(O)CN2CCC(N3CC4=C(C=CC=C4)C3=O)CC2)C=C1	training	1
132	n.a.	COC1=NC=C(C2=C3CC(NC(=O)C4=CN=C(COCC(F)(F)F)C=C4)COC3=CC=C2)N=C1	training	0
133	n.a.	CS(=O)(=O)NC(=O)C1=C(F)C=C(OCC2CCN(CC3=C(Cl)C=CC(C(F)(F)F)=C3)CC2)C(C2CC2)=C1	training	1
134	n.a.	CS(=O)(=O)NC1=NN=C2C=C(COC3=CC(Cl)=CC(Cl)=C3)C(C3CC3)=CN21	training	1
135	n.a.	CS(=O)(=O)NC1=NN=C2C=C(OCC34CC5CC(CC(C5)C3)C4)C(C3CC3)=CN21	training	1
136	n.a.	ClC1=CC(C2=CNC(C3=CC=CC=C3)=N2)=CC=C1	training	0
137	n.a.	ClC1=CC=C(C2=NC(C3=CC=CC=C3)=CN2)C=C1	training	1
138	n.a.	FC(F)(F)C1=CC(C2=CNC(C3=CC=C(Cl)C=C3)=N2)=CC=C1	training	0
139	n.a.	FC(F)(F)C1=CC(C2=CNC(C3=CC=CC=C3)=N2)=CC=C1	training	1
140	n.a.	FC(F)(F)C1=CC=C(C2=CNC(C3=CC=CC=C3)=N2)C=C1	training	1
141	n.a.	FC(F)(F)C1=CC=C(C2=NC(C3=CC=CC=C3)=CN2)C=C1	training	0
142	n.a.	FC(F)(F)C1=CC=CC(C2=NC(C3=CC=CC(C(F)(F)F)=C3)=CN2)=C1	training	1
143	n.a.	FC(F)(F)OC1=CC=C(C2=CN3C(=NN=C3C(F)(F)F)C=C2)C=C1	training	1
144	n.a.	N#CC1=C(COC2=CC=C(C3CCC(C(N)=O)N3)C=C2)C=CC=C1	training	0
145	n.a.	N#CC1=C(OC2=CC=C(C3CCC(C(N)=O)N3)C=C2)C=CC=C1	training	0
146	n.a.	N#CC1=C(OCC2=C(F)C=CC=C2)C=CC(C2CCC(C(N)=O)N2)=C1	training	0
147	n.a.	N#CC1=CC(COC2=CC=C(C3CCC(C(N)=O)N3)C=C2)=CC=C1	training	0
148	n.a.	N#CC1=CC=C(COC2=CC=C(C3CCC(C(N)=O)N3)C=C2)C=C1	training	0
149	n.a.	N#CC1=CC=C(OC2=CC3=C(C=C2)N(CCN2CCCCC2)C(=O)C=C3)C=C1	training	1
150	n.a.	N=C(NC1=CC=C2CCC3=CC=CC1=C32)NC1=CC=C2CCC3=CC=CC1=C32	training	1
151	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=C(Cl)C(Cl)=CC=C1	training	1
152	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=C(Cl)C=CC(Cl)=C1	training	1
153	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=C(Cl)C=CC=C1Cl	training	1
154	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=C2C=CC=CC2=CC=C1	training	1
155	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=CC(Cl)=C(Cl)C=C1	training	1
156	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=CC=C(Cl)C=C1	training	1
157	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=CC=CO1	training	0
158	n.a.	N=C(NCCCCC1=CC=CC=C1)NC(=O)C1=CC=CS1	training	1
159	n.a.	N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)C4=C5CCCCC5=CC=C4)C(O)(O)C23N1	training	0
160	n.a.	N=C1NC2C(COC(N)=O)NC(=N)N3CCC(O)(O)C23N1	training	1
161	n.a.	NC(=O)C1CC2=C(C=CC(OCC3=C(F)C=CC=C3)=C2)CN1	training	0
162	n.a.	NC(=O)C1CCC(C2=C(F)C=C(OCC3=C(F)C=CC=C3)C=C2)N1	training	0
163	n.a.	NC(=O)C1CCC(C2=CC(OC3=CC=CC=C3)=CC=C2)N1	training	0
164	n.a.	NC(=O)C1CCC(C2=CC(OCC3=CC=CC=C3)=CC=C2)N1	training	0
165	n.a.	NC(=O)C1CCC(C2=CC=C(OC3=CC(F)=CC=C3)C=C2)N1	training	0
166	n.a.	NC(=O)C1CCC(C2=CC=C(OC3=CC=C(F)C=C3)C=C2)N1	training	0
167	n.a.	NC(=O)C1CCC(C2=CC=C(OC3=CC=CC=C3)C=C2)N1	training	0
168	n.a.	NC(=O)C1CCC(C2=CC=C(OCC3=C(F)C=CC=C3)C=C2)N1	training	0
169	n.a.	NC(=O)C1CCC(C2=CC=C(OCC3=CC(F)=CC=C3)C=C2)N1	training	0
170	n.a.	NC(=O)C1CCC(C2=CC=C(OCC3=CC=C(F)C=C3)C=C2)N1	training	0
171	n.a.	NC(=O)C1CCC(C2=CC=C(OCC3=CC=CC=C3)C=C2)N1	training	0
172	n.a.	NC(=O)C1CCC(C2=NC=C(OCC3=C(F)C=CC=C3)C=C2)N1	training	0
173	n.a.	NC(=O)C1CCCC(C2=CC=C(OCC3=CC(F)=CC=C3)C=C2)N1	training	0
174	n.a.	NC(=O)C1CCCN1CC1=CC=C(OCC2=C(F)C=CC=C2)C=C1	training	0
175	n.a.	NC(=O)C1CSC2=C(C=CC(OCC3=C(F)C=CC=C3)=C2)CN1	training	0
