id	cas	smiles	status	exp values
1	n.a.	CC1=CC(NC2=NC(SC3=CC=C(NC(=O)C4CC4)C=C3)=NC(N3CCN(C)CC3)=C2)=NN1	training	1
2	n.a.	NC1=NC(NC2=CC=C(C3CCC(N4CCOCC4)CC3)C=C2)=NN1C1=NC=CC=C1	training	1
3	n.a.	CN1C=C(C2=CC3=C(C=CC4=C(C=C(NS(=O)(=O)N(C)CC5COCCO5)C=C4)C3=O)N=C2)C=N1	training	1
4	n.a.	CC1=CC(NC(=O)CC2=CC=C(C3=C4C(=CC=C3)NN=C4N)C=C2)=CC=C1	training	1
5	n.a.	COC1=CC=C(NC(=O)NC2=CC=C(C3=CSC4=C3C(N)=NC=C4C3=CN(CCO)N=C3)C=C2)C=C1	training	1
6	n.a.	CC(O)CN1C=C(C2=C3SC=C(C4=CC=C(NC(=O)NC5=CC(F)=CC=C5)C=C4)C3=C(N)N=C2)C=N1	training	1
7	n.a.	N#CC1=NC=C(NC(=O)NC2=CC3=C(C=C2)C=C(C(=O)O)C=C3)N=C1	training	1
8	n.a.	CCOC1=C(C=NNC(=O)C2=C(N3CCCC3)N(C3=NON=C3N)N=N2)C=CC=C1	training	1
9	n.a.	CC1=C(C2=CC(OCC3=CC=CC=C3)=CC=C2)C2=C(N=CN=C2N)N1C1CCC(N2CCCC2)CC1	training	1
10	n.a.	COC1=C(O)C=CC(C=C2SC(=S)NC2=O)=C1	training	1
11	n.a.	CCNC(=O)C1=C2SC=C(C3=CC=C(NC(=O)NC4=CC(F)=CC=C4)C=C3)C2=C(N)N=C1	training	1
12	n.a.	O=C(NC1=NC=CN=C1)NC1=C2C=C(C(F)(F)F)C=CC2=NC=C1	training	1
13	n.a.	CC1=C(NC(=O)NC2=CC=C(C3=COC4=C3C(N)=NC=N4)C=C2)C=CC=C1	training	1
14	n.a.	COC1=CC(NC2=NC(NC3=CC(C4CCCCC4)=NO3)=CC=N2)=CC(OC)=C1OC	training	1
15	n.a.	FC1=CC=C(C2=NC(C3=CC=C(F)C=C3)=C(C3=CC=NC=C3)N2)C=C1	training	1
16	n.a.	CN1C=C(C2=CN3C(SC4=CC5=C(C=C4)N=CC4=C5OCC(=O)N4C)=NN=C3C(F)=C2)C=N1	training	0
17	n.a.	CC1=C(NC(=O)CCN2CCN(C)CC2)C(C)=C(C=C2C(=O)NC3=C2C=C(F)C=C3)N1	training	1
18	n.a.	CC1=CC(NC(=O)CCNC(=O)NC2=NC(C)=C(C3=CC=C(N4C=CC=N4)C=C3)S2)=NO1	training	1
19	n.a.	CN1C=NC=C1C(OCC1=C(C2=CC=C(OC(F)(F)F)C=C2)C=C(C#N)C(=O)N1C)C1=CC=C(C#N)C=C1	training	1
20	n.a.	O=C(O)C1=NC2=CC=NN2C(C2=CC=CS2)=C1	training	0
21	n.a.	C1=CC=C(CNC2=NC3=C(SC=C3)C(NC3=NNC(C4CC4)=C3)=N2)C=C1	training	1
22	n.a.	CC1=CSC(NC(=O)C2=C(N)C3=C(N=C(C4=CC=NC=C4)C=C3)S2)=N1	training	1
23	n.a.	COC1=C(OC)C=C(C2=CC3=NC=CN3C(NC3=C(C(N)=O)C=CC=C3)=N2)C=C1	training	1
24	n.a.	CN1N=C(C(F)(F)F)C2=C1N(O)C1=C(C=C(Cl)C=C1)C2=O	training	1
25	n.a.	CCOC1=C(C#N)C(N)=CC(C(=O)NCC2=CN=CC=C2)=N1	training	1
26	n.a.	NC(=O)C1=CC2=C(C=NC=C2C2=CC=C(F)C=C2)S1	training	1
27	n.a.	O=C(NNC(=S)NC1=CC=C(F)C=C1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	training	1
28	n.a.	O=C1NC=C(I)C2=NC(C3=CC(Cl)=CC=C3)=CN12	training	1
29	n.a.	NC1=C2C(C3=CC(OCC4=CC=CC=C4)=CC=C3)=CN(C3CCC(N4CCCC4)CC3)C2=NC=N1	training	1
30	n.a.	COC1=C(OC)C=C(C=C2C(=O)ON=C2C2=CC=C(Br)C=C2)C=C1	training	1
31	n.a.	CN(C)CC(=O)NC1=NNC2=C1C=C(C1=CN(CC3=CC=CC=C3)N=N1)C=C2	training	1
32	n.a.	NC1=C2C(=CC=N1)SC=C2C1=CC=C(NC(=O)NC2=CC(Br)=CC=C2)C=C1	training	1
33	n.a.	O=C1C(=O)C(NC2=CC3=C(C=C2)NN=C3)=C1NCC1=C(Cl)C=C(Cl)C=C1	training	1
34	n.a.	NC1=C2N=CC=NC2=CC=C1C1=CC=C(NC(=O)NC2=CC(C(F)(F)F)=CC=C2)C=C1	training	1
35	n.a.	COCCOC1CCC(N2N=C(C3=CC=C(NC4=NC5=C(O4)C(Cl)=CC(C)=C5)C=C3)C3=C2N=CN=C3N)CC1	training	1
36	n.a.	CCCC(=O)NC1=NNC2=C1C=C(C1=CN(CC3=CC=CC=C3)N=N1)C=C2	training	1
37	n.a.	COC1=C(O)C=CC(C=C(C#N)C2=NNC(N)=C2C#N)=C1	training	1
38	n.a.	CC1=CN=C(NC2=NC3=C(C=C([N+](=O)[O-])C=C3)N2)C=C1	training	1
39	n.a.	O=C(CC1=CC=CC=C1)NC1=CC(C2=C(C3=NC(NC4=CC=C(N5CCOCC5)C=C4)=NC=C3)N3C=CSC3=N2)=CC=C1	training	1
40	n.a.	CCCCN1C(NC(=O)C2=CC=C(C#N)C=C2)=NC2=C1C=CC(N(C)C(=O)C1CCCCC1)=C2	training	1
41	n.a.	CC1=CC(NC(=O)NC2=CC3=C(C=C2)C2=C(CC3)SC3=C2C(N)=NC=N3)=CC=C1	training	1
42	n.a.	CN(C)C(=O)C1=C(C2=CC3=C(C=C2)NN=C3)N=NN1CC1=CC=CC=C1	training	1
43	n.a.	CC(C)S(=O)(=O)N1C(N)=NC2=C1C=C(C1=C(C3=CC=C(F)C=C3)N=C3SC=CN31)C=C2	training	1
44	n.a.	CC1=NC2=C(C=CC(N3N=CC(C(=O)C4=CC5=C(C=CC(CC6=CC=CC=C6)=C5)N4)=C3N)=C2)N1	training	1
