id	cas	smiles	status	exp values
1	n.a.	CN1C=CC2=C1C(OC1=CC(Cl)=C(NC(=O)NC3=CC(C(F)(F)F)=C(CN4CCOCC4)C=C3)C=C1)=NC=N2	training	1
2	n.a.	COC1=C(OC)C=C2C(=C1)CC1=C(NC3=CC(F)=CC=C3)NN=C21	training	0
3	n.a.	NC1=C2C=CN=CC2=NC(O)=C1C1=NC2=C(C=CC=C2)N1	training	1
4	n.a.	CONC(=O)C1=C(F)C=C(F)C(NC2=NC=NN3C=C(C4=NC(C)=NO4)C(C(C)C)=C23)=C1	training	1
5	n.a.	CCOC1=CC2=C(C=C1)N(C1=CC=CC=C1)C=N2	training	0
6	n.a.	CN1N=C(N)C2=C1C=NC=C2C1=CC=C(NC(=O)NC2=CC(C(F)(F)F)=CC=C2)C=C1	training	1
7	n.a.	CN1C=CC2=C1C(OC1=CC(Cl)=C(NC(=O)NC3=CC(C(F)(F)F)=CN=C3)C=C1)=NC=N2	training	0
8	n.a.	O=C(C1=CC=CN1)N1N=C(C2=CN=CC=C2)CC1C1=C(O)C=CC=C1	training	0
9	n.a.	CN1CCN(CC2=CC(C(F)(F)F)=CC(NC(=O)NC3=C(Cl)C=C(OC4=C5C(=NC=N4)C=CN5C)C=C3)=C2)CC1	training	1
10	n.a.	CCNC1=NC2=C(C=N1)C=C(C1=C(Cl)C=CC=C1Cl)C(=O)N2C	training	1
11	n.a.	COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(C)C(O)=C3)C2=C1	training	1
12	n.a.	CNC(=O)NC1=C(C2=CC(OC)=CC(OC)=C2)C=C2C=NC(N)=CC2=N1	training	1
13	n.a.	CCNC(=O)NC1=C(C2=C(Cl)C=CC=C2Cl)C=C2C=NC(NCCN(CC)CC)=NC2=N1	training	1
14	n.a.	COC1=C(OCC=CCN2CCCC2)C=C2N=CN=C(NC3=C(F)C=C(C#N)C=C3)C2=C1	training	0
15	n.a.	CCOC(=O)C1=C(N2C=NC3=C2C=CC=C3)C=CC=C1	training	0
16	n.a.	CC1=CC=CC(Cl)=C1NC(=O)C1=CN=C(NC2=CC(C)=NC(C)=N2)S1	training	0
17	n.a.	CC1=C2C(OC3=C(F)C4=C(C=C3)NC(CO)=C4)=NC=NN2C=C1OCC(C)O	training	1
18	n.a.	NC1=NC2=C(C=N1)C=C(C1=C(Br)C=CC=C1Br)C(N)=N2	training	0
19	n.a.	CC1CSC2=C(C(=O)O)C(=O)C3=C(C=C(N4CCC(N)C4)C(F)=C3)N21	training	1
20	n.a.	CC1=CC(NC(=O)NC2=CC=C(NC(=O)C3=CSC4=C3C(N)=NC=N4)C=C2)=CC=C1	training	1
21	n.a.	O=C(NC1=CC(C2=C3C=CC=CC3=CN=C2)=CC=C1)C1=CC=CC=C1NCC1=CC=NC=C1	training	1
22	n.a.	OCCCCOC1=CC2=C(C=C1)N(C1=CC=CC=C1)C=N2	training	0
23	n.a.	CC1=C(C(=O)N2CCC(N)C2)C2=C(O1)C(O)=C1C(=O)C3=C(C=CC=C3)C(=O)C1=C2O	training	1
24	n.a.	COCCCC1=CC(NC2=NC(NCC3=CC(C(N)=O)=NO3)=NC=C2)=NN1	training	1
25	n.a.	COC1=CC(CCC2=CC(NC3=NC(NCC4=NOC(C)=C4)=NC=C3)=NN2)=CC(OC)=C1	training	1
26	n.a.	COC1=C(OC)C(C2=CN=CC=C2)=CC(NC(=O)NC2=CC=NC=C2)=C1	training	1
27	n.a.	O=C(NC1=CC=NC=C1)NC1=C(OC(F)(F)F)C=CC(C2=CN=CC=C2)=C1	training	1
28	n.a.	O=C1NC2=C(C=CC(C3=CC=CC=C3)=C2)C1=CC1=CC2=C(CCCC2)N1	training	0
29	n.a.	CONC(=O)C1=C(F)C=C(F)C(NC2=NC=NN3C=C(NC(=O)OCC4CCCO4)C(C(C)C)=C23)=C1	training	1
30	n.a.	CONC(=O)C1=C(F)C=C(F)C(NC2=NC=NN3C=C(C4=NN=C(CC5CC5)O4)C(C(C)C)=C23)=C1	training	1
31	n.a.	OC1=C(O)C=C2C(=C1)N=CN2C1=CC=CC=C1	training	0
32	n.a.	COC1=NC(C2=C(C3=CC=C(F)C=C3)N=CN2C2CCNCC2)=CC=N1	training	1
33	n.a.	CN1CCN(C2=CC(NC3=NC(C4=C(C(N)=O)N=C5C=CC=CN54)=CC=N3)=CC=C2)CC1	training	1
34	n.a.	O=C1NC2=C(C3=NC(C4=CN=CC=C4)=NN13)C1=C(CCCC1)S2	training	1
35	n.a.	CC1=NN(C)C(C(=O)NC2=C(C)C=CC(OC3=NN4C=C(NC(=O)C5CC5)N=C4C=C3)=C2)=C1	training	0
36	n.a.	CN1C=C(C2=CC3=C(C=CC4=C(C=C(CS(=O)(=O)NCC5=NC=CC=C5)C=C4)C3=O)N=C2)C=N1	training	0
37	n.a.	COC1=NC=C(C2=CC3=C(C=C2)N=CC2=C3N(C3=CC(C(F)(F)F)=C(N4CCNCC4)C=C3)C(=O)N2C)C=C1	training	0
38	n.a.	CC1=C(C#CC2=CC(N3CCOCC3)=CN=C2)C=C(C(=O)NC2=CC(C(F)(F)F)=C(CN3CCN(C)CC3)C=C2)C=C1	training	1
39	n.a.	CN1CCN(CC2=C(C(F)(F)F)C=C(NC(=O)C3=CC(C#CC4=C5C=CC=CC5=CN=C4)=NC=C3)C=C2)CC1	training	1
40	n.a.	C1=CC=C(COC2=C3C(=CC=C2)NN=C3C2=NC3=C(C=CC(N4CCC(N5CCCCC5)CC4)=C3)N2)C=C1	training	1
41	n.a.	CNS(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC1=C(CCCN2CCN(C)CC2)C2=C(CCCC2)N1	training	1
42	n.a.	CC1=NOC(C2=CN=C(NC3=CC(Cl)=CC(Cl)=C3)N=C2NC2CCC(N(C)C)CC2)=C1	training	1
43	n.a.	CN1CCC(NC(=O)C2=CN=C(NC3=CC(Cl)=CC(Cl)=C3)N=C2NC2COCC2O)CC1	training	0
44	n.a.	CC(=O)N1CCC(NC2=NC3=C(C=N2)CCC2=C3N(C)N=C2C(N)=O)CC1	training	0
45	n.a.	CN1CCN(C2=CC3=C(C=C2)NC(C2=C4C=CC=CC4=NN2)=N3)CC1	training	1
46	n.a.	C1=CC2=NNC(C3=NC4=C(C=CC=C4N4CCOCC4)N3)=C2C=C1	training	1
47	n.a.	CC(=O)NC1=NC2=C(N=C(C3=CNC4=C3C=CC=C4)N2)C(O)=N1	training	1
48	n.a.	CC1=CC(C)=C(C2=NC3=C(N=C(N)N=C3O)N2)C=C1	training	0
49	n.a.	COC1=CC(CNC(=O)C2=CC=C(C3=CC=NC=C3)C=C2)=CC=C1	training	1
50	n.a.	COCCN1C=C(C2=NC=NC=C2)C(C2=CC=C(Cl)C=C2)=N1	training	1
51	n.a.	CC1=C(C(=O)NCCN2C=NC=N2)C(C)=C(C=C2C(=O)NC3=C2C=C(F)C=C3)N1	training	0
52	n.a.	CC1=CC(NC2=NC(NCCOC3=CN=C(C)C=C3)=C(C#N)C(C)=C2)=NN1	training	1
53	n.a.	OCCCN1C=NC(C2=CC=C(F)C=C2)=C1C1=CC=NC=C1	training	1
54	n.a.	O=C1NC2=C(C=CC=C2)NC2=C1C=CC=C2	training	0
55	n.a.	CCOC1=C(C#N)C(N)=CC(C(=O)NCC2=CN=CC=C2)=N1	training	1
56	n.a.	CN1C(=O)C(C2=C(Cl)C=CC=C2Cl)=CC2=C1C=C(N)N=C2	training	1
57	n.a.	COC1=CC=C(NC2=NC3=C(C=C2)C=C(C2=C(Cl)C=CC=C2Cl)C(=O)N3C)C=C1	training	0
58	n.a.	CC1=NC2=C(C=CC(N3N=CC(C(=O)C4=CC5=C(C=C(OCCN6CCN(C)CC6)C=C5)N4)=C3N)=C2)N1	training	1
59	n.a.	CC1=NC2=C(C=CC(N3N=CC(C(=O)C4=CC5=C(C=C(OCC6CC6)C(Cl)=C5)N4)=C3N)=C2)N1	training	1
60	n.a.	CC1=CC(NC2=CC=NC(NCC3=CC(C)=NO3)=N2)=NN1	training	1
61	n.a.	CC1=CC(NC2=C(Br)C=NC(NCCC3=CC(C)=NO3)=N2)=NN1	training	1
62	n.a.	CCCC1=CC(NC2=C(Br)C=NC(NCC3=CN=CC=C3)=N2)=NN1	training	1
63	n.a.	CC(C)C1=CC(NC2=C(Br)C=NC(NCC3=CN=CC=C3)=N2)=NN1	training	1
64	n.a.	O=C1NC2=C(C=C(Br)C=C2)C1=C(C1=CC=CC=C1)C1=NC2=C(C=CC=C2)N1	training	1
65	n.a.	ClC1=CC(N2C=NC3=C2C=CC=C3)=CC=C1	training	0
66	n.a.	ClC1=C2C(=CC=C1)N=CN2C1=CC=CC=C1	training	0
67	n.a.	COC1=C(OC)C=C2C(=C1)N=CN=C2NC1=C(F)C=C(Cl)C=C1	training	1
68	n.a.	COC(=O)C1=C2C(=CC=C1)N=CN2C1=CC=CC=C1	training	0
69	n.a.	CN1N=C(C(N)=O)C2=C1C1=C(C=NC(NC3CCN(C(=O)C4=CC=CC=C4)CC3)=N1)CC2	training	0
70	n.a.	CNC(=O)C1=NN(C)C2=C1CCC1=C2N=C(NC2CCN(C(=O)C3CCN(S(C)(=O)=O)CC3)CC2)N=C1	training	0
71	n.a.	CN1CCN(C2=CC3=C(C=C2)NC(C2=C(N)C4=C(C=C(F)C(F)=C4)NC2=O)=N3)CC1	training	1
72	n.a.	CN1C(=O)C(C2=CC3=C(C=CC=C3)C=C2)=C(C2=CC=NC=C2)N=C1NCC(N)CC1=CC=CC=C1	training	1
73	n.a.	CC(NC1=C(NC2=CC=NC=C2)C(=O)C1=O)C1=CC=CC=C1	training	1
74	n.a.	CC(C)(C)C1=CC2=C(C=C1)N=C(C1=NNC3=C1C=C(Br)C=C3)N2	training	1
75	n.a.	CC1=C2C(=NC(O)=C1)NN=C2C1=CC(C2=CC=C(Cl)C=C2)=CC=C1	training	1
76	n.a.	CC1=NN(C)C2=C1C(=O)C1=C(C=CC(Cl)=C1)N2OCC(C)C	training	1
77	n.a.	CC1=NC=CN2C1=NC(C1=C(F)C=C(F)C=C1)=C2C1=NC(NCC(C)(C)C(=O)O)=NC=C1	training	1
78	n.a.	COC1=C2SC(C3=C4C(N)=NC=NN4C(CN4CCN(C(C)=O)CC4)=C3CNC(C)=O)=CC2=CC(C)=C1	training	1
79	n.a.	CCOCC1=C(CN2CCNC2=O)N2N=CN=C(N)C2=C1C1=CC2=C(S1)C(OC)=CC(C)=C2	training	1
80	n.a.	CC1=C2N=C(C3=NNC4=C3C=C(OC(C)C3=C(Cl)C=NC=C3Cl)C=C4)NC2=CC=C1	training	1
81	n.a.	CC(=O)NC1=C(C(N)=O)SC2=C1C(Cl)=C(Cl)C=C2	training	1
82	n.a.	CCN1C2=C(C=C(O)C(Cl)=C2)C(=O)C2=C1NOC2=O	training	1
83	n.a.	CCCC1=CC2=C(C=C1)N=CC=C2NC(=O)NC1=NC(C(F)(F)F)=CC=C1	training	1
84	n.a.	O=C(O)C1=C(NC2=NC(NC3=CC4=C(C=C3)C=NN4)=NC=C2)C=CC=C1	training	1
85	n.a.	CC(C)(CO)CNC1=NC(C2=C(C3=CC=C(F)C=C3)N=C3C(OCC(F)(F)F)=NC=CN32)=CC=N1	training	1
86	n.a.	O=C(O)C1CN(CC2=C(Cl)C=C(OCC3=CC(C(F)(F)F)=CC=C3)C=C2)C1	training	1
87	n.a.	CN1C=C(C2=C(CO)C(NC(=O)C3=CC=C(C(C)(C)C)C=C3)=CC=C2)C=C(NC2=NC=C(C(=O)N3CCOCC3)C=C2)C1=O	training	1
88	n.a.	COC1=CC=C(NC(=O)NC2=CC=C(C3=CSC4=C3C(N)=NC=C4C3=CN(CCO)N=C3)C=C2)C=C1	training	1
89	n.a.	CC1=CC=C(C2=CC3=C(N2)C(C(N)=O)=CC=C3NCCN)C=C1	training	1
90	n.a.	NC(=O)C1CCCN(C(=O)C2=NOC(C3=CC4=C(C=C3)NN=C4)=C2)C1	training	1
91	n.a.	NC1=NNC2=C1C(C1=CC=C(F)C=C1)=CC=C2	training	0
92	n.a.	CNC(=O)COC1=CC=C(NC2=C(F)C=NC(NC3=CC(S(N)(=O)=O)=C(C)C=C3)=N2)C=C1	training	1
93	n.a.	CS(=O)(=O)CC1=CC(NC2=NC(OC3=CC4=C(C=C3)C(C(=O)NC3=CC=CC=C3)=CC=C4)=CC=N2)=CC=C1	training	0
94	n.a.	CS(=O)(=O)CC1=CC(NC2=NC(OC3=CC4=C(C=C3)C(C(=O)NC3=CN=CC=C3)=CC=C4)=CC=N2)=CC=C1	training	0
95	n.a.	O=C1NC2=C(C=CC=C2)C(NCC2CCNCC2)=C1C1=NC2=C(C=CC=C2)N1	training	1
96	n.a.	C=CC(=O)NC1=C(NC2=NC=NC(N(C)C(=O)NC3=C(Cl)C(OC)=CC(OC)=C3Cl)=C2)C=CC(CN(C)C)=C1	training	1
97	n.a.	COC1=CC=C(C(C2=NC3=C(C=CC=C3)N2)=C2C(=O)NC3=C2C=CC=C3)C=C1	training	1
98	n.a.	CCNS(=O)(=O)C1=C(NC2=NC(NC3=CC(OC)=C(N4CCC(N5CCN(C)CC5)CC4)C=C3)=NC=N2)C=CC=C1	training	1
99	n.a.	C=CC(=O)NC1=C(NC2=NC=NC(N(C)C(=O)NC3=C(Cl)C(OC)=CC(OC)=C3Cl)=C2)C=CC(C(=O)N(C)C)=C1	training	1
100	n.a.	C=CC(=O)NC1=C(NC2=NC=NC(N(C)C(=O)NC3=C(Cl)C(OC)=CC(OC)=C3Cl)=C2)C=CC(C(C)N)=C1	training	1
101	n.a.	CC(=O)NC1=CC(N2C=NC3=C2C=CC(C2=CN(CCN(C)C)N=C2)=C3)=CC(C2=CC=C(C)O2)=C1	training	1
102	n.a.	O=C1C2=C(OCC1(O)CC1=CC(O)=C(O)C=C1)C(O)=C(O)C=C2	training	1
103	n.a.	CC1CC1C(=O)N1CCN(C2=NC(C3=CN(C)N=C3)=C(C#N)N=C2)CC1C	training	0
104	n.a.	COC1=C(NC2=NC3=C(C=N2)CC(=S)NC2=C3C=CC(Cl)=C2)C=C(CCCN(C)C)C=C1	training	1
105	n.a.	CN(C)CCCC1=CC(NC2=NC3=C(C=N2)CC(=S)NC2=C3C=CC(Cl)=C2)=CC=C1	training	1
106	n.a.	CC1=CC2=C(C=C1)N=C(NCCN)C1=NC=C(C)N12	training	0
107	n.a.	OCCN1C=C(C2=CC3=C(C=C2)C(=NO)CC3)C(C2=CC=NC=C2)=N1	training	0
108	n.a.	C1=CC=C(C2=CC3=C(C=C2)C=NN3)C=C1	training	0
109	n.a.	CCOC1=C(F)C(C2=CC3=C(C=C2)C=NN3)=C(F)C=C1	training	0
110	n.a.	COC1=C(F)C(C2=CC3=C(C=C2)C(NC(=O)C2=CC=C(N(C)CCN(C)C)C=C2)=NN3)=C(F)C=C1	training	1
111	n.a.	CCCS(=O)(=O)NC1=C(F)C(C(=O)C2=CNC3=C2C=C(Cl)C=N3)=C(F)C=C1	training	1
112	n.a.	C1=CC2=NNC(C3=NC4=C(C=CC(N5CCOCC5)=C4)N3)=C2C=C1	training	1
113	n.a.	O=C(C1=CC2=C(C=CC(F)=C2)N1)N1CC2(CCN(C3CCCNC3)C2)C2=C1C=CC=C2	training	0
114	n.a.	CC(C)S(=O)(=O)N1C(N)=NC2=C1C=C(C1=C(C3=CC=C(F)C=C3)N=C3SC=CN31)C=C2	training	1
115	n.a.	O=C(C1=CC2=C(C=C(F)C=C2)N1)N1CC2(CCN(C3CCNC3)C2)C2=C1C=CC=C2	training	0
116	n.a.	CCC1=NN=C(C2=CN3N=CN=C(NC4=C(F)C=C(F)C(C(=O)NOC)=C4)C3=C2C(C)C)O1	training	1
117	n.a.	CC1=C2N=C(C3=C(Cl)C=CC=C3)C3=C(C=CC(N)=C3)NC2=NN1	training	1
118	n.a.	C=CC(=O)N1CCCC(N2C(=O)N(C3=CC=C(OC4=CC=CC=C4)C=C3)C3=C2N=CN=C3N)C1	training	0
119	n.a.	C=CC(=O)NC1=CC(NC2=C(C(F)(F)F)C=NC(NC3=C(OC)C=C(N4CCN(C(C)=O)CC4)C=C3)=N2)=CC=C1	training	0
120	n.a.	CCNC(=O)NC1=C(C2=C(Cl)C=CC=C2Cl)C=C2C=NC(N)=NC2=N1	training	1
121	n.a.	CC(=O)OC1=CC2=C(C=C1)NC(C(=O)C1=CC3=C(C=CC=C3)N1)=C2	training	1
122	n.a.	CC1CCC(N2CCC3(CN(C(=O)C4=CC5=C(C=CC=C5)N4)C4=C3C=CC=C4)C2)CN1	training	0
123	n.a.	CCNC(=O)NC1=C2C=CC(OC3=CC(NC(=O)C4=CC=C(N5CC(C)NC(C)C5)C=C4)=NC=C3)=CC2=CC=C1	training	1
124	n.a.	COC1=C(NC(=O)C2=C(C)N=CC=C2)C2=C(C=C1Cl)C1=C(C=NC=C1)N2	training	0
125	n.a.	NC1=NNC2=C1C(C1=CC=C(NC(=S)NC3=C(OC(F)(F)F)C=CC(Br)=C3)C=C1)=CC=C2	training	1
126	n.a.	C1=CC(C2=CC3=C(C=C2)C=NN3)=CN=C1	training	0
127	n.a.	ClC1=CC(C2=CC3=C(C=C2)C=NN3)=CN=C1	training	0
128	n.a.	CC1=C(C2=CC3=C(C=C2)C=NN3)C=CC(O)=C1	training	1
129	n.a.	C=CC(=O)NC1=C(NC2=NC=C(OCC3=C(F)C(OC)=CC(OC)=C3F)C=N2)C(C)=CC(N2CCN(C(C)=O)CC2)=C1	training	1
130	n.a.	CN1CCN(CCCNC2=NC3=C(C=C2)C=C(C2=C(Cl)C=CC=C2Cl)C(=O)N3C)CC1	training	0
131	n.a.	CC1=NNC2=C1C=C(C1=CC(NC(CO)C3=CC=CC=C3)=CN=C1C1=C(O)C=CC(Cl)=C1)C=C2	training	1
132	n.a.	CC1=NNC2=C1C(C1=CC=C(NC(=S)NC3=CC(Br)=CC=C3)C=C1)=CC=N2	training	0
133	n.a.	CC1=NNC2=C1C(C1=CC=C(NC(=O)NC3=CC(Br)=CC=C3)C=C1)=CC=N2	training	0
134	n.a.	FC(F)(F)CNC1=C2OC=CC2=NC(NC2=CC(Cl)=C(N3CCOCC3)C=C2)=N1	training	0
135	n.a.	FC(F)(F)CNC1=C2OC=CC2=NC(NC2=CC3=C(C=C2)C=NN3)=N1	training	0
136	n.a.	FC(F)(F)C1=CC2=NNC(C3=NC4=C(C=CC(N5CCC(N6CCCCC6)CC5)=C4)N3)=C2C=C1	training	1
137	n.a.	C1=CC2=C(C=C1N1CCC(N3CCCCC3)CC1)N=C(C1=NNC3=CC=C(NCC4CCCCC4)C=C31)N2	training	1
138	n.a.	C1=CC=C(COC2=CC3=C(C=C2)NN=C3C2=NC3=C(C=CC(N4CCC(N5CCCCC5)CC4)=C3)N2)C=C1	training	1
139	n.a.	CC(C)(C)NC(=O)NC1=C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C=C2C=NC(N)=NC2=N1	training	0
140	n.a.	COC1=CC2=C(C=C1)N(C1=CC=C(N)C=C1)C=N2	training	0
141	n.a.	NC(=O)C1=C2N=C(C3=CC=NC=C3)NC2=CC=C1	training	1
142	n.a.	FC1=CC=C(C2=C(C3=NC(NCC4CC4)=NC=C3)N3C=CN=CC3=N2)C=C1	training	1
143	n.a.	CC1=C(Cl)C=C(NC(=O)NC2=NC=C(C#N)N=C2)C(OC2CCCC2)=C1	training	1
144	n.a.	COC1=C(OCCCN2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1	training	1
145	n.a.	CCCOC1=CC2=C(C=C1)N(C1=CC=CC=C1)C=N2	training	0
146	n.a.	C=CC(=O)NC1=CC(CCN2C(=O)C(C3=C(Cl)C=CC=C3)=CC3=C2N=C(NCCCCN(CC)CC)N=C3)=CC=C1	training	1
147	n.a.	COC(=O)C1=C2C(=C3C=CC=CC3=C1OCCCN(C)C)OC1=C2C(=O)C2=C(C=CC=C2)C1=O	training	0
148	n.a.	CCN(CC)CCCNC1=NC2=C(C=C1)C=C(C1=C(Cl)C=CC=C1Cl)C(=O)N2C	training	0
149	n.a.	CC(C)N1N=C(C2=CC3=C(C=CC(O)=C3)N2)C2=C1N=CN=C2N	training	1
150	n.a.	CN1C(=O)C(C2=C(Cl)C=CC=C2Cl)=CC2=C1N=C(N)C=C2	training	0
151	n.a.	C=CC(=O)N1CC(N2N=C(C#CC3=CC(OC)=CC(OC)=C3)C3=C2N=CN=C3N)C1	training	1
152	n.a.	C=CC(=O)NC1CCCCC1NC1=NC=C(OCC2=C(F)C(OC)=CC(OC)=C2F)C=N1	training	1
153	n.a.	CN1CCN(CCCNC2=NC3=C(C=N2)C=C(C2=C(Cl)C=CC=C2Cl)C(N=C(S)NC(C)(C)C)=N3)CC1	training	1
154	n.a.	CCCCCCCCN1C(=O)C2=CC=CC3=C2C(=CC=C3NCCNCCN(C)C)C1=O	training	0
155	n.a.	CCOC(=O)C1=C(C)C2=C(N=CN=C2NC2=CC(C(=O)O)=CC=C2)S1	training	0
156	n.a.	OC1=CC=C(NC2=C3C=C(C4=CC=CC=C4)SC3=NC=N2)C=C1	training	1
157	n.a.	CCOC1=CC=C(C2=CSC3=C2C(NC2=CC(O)=CC=C2)=NC=N3)C=C1	training	0
158	n.a.	FC1=C(Cl)C=C(NC2=C3C(=NC=N2)SC2=C3CCCCC2)C=C1	training	1
159	n.a.	O=C(NC1=CC=C(C2=NC(NC3=CC=C(N4CCOCC4)C=C3)=NC=C2)C=C1)C1CCCN1	training	0
