id	cas	smiles	status	exp value
644		O=C1C=CC4(C(=C1)CCC3C4(=CCC2(C)(C3(CC(C)C2(O)(C(=O)CO)))))C	Training	0
375		O=C1N=C(N)C=CN1	Training	0
548		O=C1N=CNc2ccc(cc12)I	Training	0
132		O=S(=O)(Nc1c(F)cccc1(F))c2nc3nc(ccn3(n2))C	Training	0
443		Oc1ccccc1	Training	0
72		OC2=NC(c1ccccc1)C(N2C)C	Training	0
412		OCCCCCCCl	Training	0
202		O=C(C=Cc1ccc(O)cc1)c2ccccc2(O)	Training	0
298		O=C(NCC1CCN(CCCC)CC1)c4c2OCCCn2c3ccccc34	Training	0
405		O=C(O)CCCCC(=O)O	Training	0
78		O=C(OC(C)(C)C)c1cccc(N)c1	Training	0
117		O=C(OC(C)(C)C1CC=C(C(=O)C1)C)C	Training	0
342		O=C(OC2C(C)C(OC)C=COC1(Oc3c(C1(=O))c4c(O)cc(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C2(C))C)c(O)c4(c(O)c3C))C)C	Training	0
299		O=C(OC2CC(C=C)(C)C(O)C(C)C13(CCC(=O)C1C2(C)C(C)CC3))CO	Training	0
393		O=C(OCC)c1ncn[nH]1	Training	0
58		O=C(OCC)CC(=O)c1cc(F)c(nc1Cl)Cl	Training	0
65		O=C1C=C(c2cc(OC)ccc2(N1))C	Training	0
137		O=C1c2ccccc2(C(=O)N1CCCC(=O)C)	Training	0
345		O=C3OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(OC)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	0
492		O=Cc1ccc(O)cc1	Training	0
558		O=Cc1ccc(OC)c(O)c1	Training	0
356		O=CN(C)C	Training	0
463		O=S(=O)(N)c1cc(N)ccc1C	Training	0
288		OC(C=C)(C)CCC1C(O)(C)CCC2C(C)(C)CCCC12(C)	Training	0
205		Oc1ccc(cc1)C3COc2cc(O)ccc2C3	Training	0
416		OCC(O)COC(C)C	Training	0
394		O=CC(=CC)C	Training	0
114		OCC(C)(C)Cc1cccc(c1)C	Training	0
8		O=C(OC)c1cccc(c1)C(=O)OC	Training	0
388		OCCC(C)C	Training	0
540		OCCCC1CCCC1	Training	0
364		OCCOCCO	Training	0
565		O=[N+]([O-])c1cc(ccc1(OC))C	Training	0
543		O=C(OCCOCCCC)C	Training	0
108		O=C(OCC)C(Oc1ccc(cc1)Cl)(C)C	Training	0
495		O=C(O)c1ccc(O)cc1	Training	0
107		O=C(OCC)c1ccccc1(C(=O)OCC)	Training	0
68		O=C(OCC)CC(=O)c1ccccc1	Training	0
571		O=Cc1ccc(O)c(OCC)c1	Training	0
352		O=C(O)C(O)C	Training	0
471		O=C(OCC(O)C)C(=C)C	Training	0
559		O=Cc1ccc(O)c(OC)c1	Training	0
359		OCC(O)C	Training	0
502		O=C(O)c1ccc(N)cc1	Training	0
919		C=C(C)C1CC(=C)C(C)CC1	Training	0
39		C=C(C=CCC(C)C)CC	Training	0
835		C=C1CCC(CC1)C(C)C	Training	0
40		C1=CC(CCC1C)C(C)C	Training	0
614		FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(NC)C	Training	0
