#	Smiles	GATS1e	nArOH	CATS2D_02_DL	MATS1e	MATS1s	C-026	CATS2D_03_DL	B10[C-C]	MATS1p	nCb-	nX	Uc	P_VSA_i_1	SpMAD_B(v)	nCbH	GATS1s	MATS1m	MLOGP	SpMax2_Bh(s)	
1	Oc1ccc(c(O)c1)CCCCCC	1.0133171912832941	2.0	3.0	-0.11116002641426329	-0.1094338194956775	2.0	2.0	0.0	0.09168503030537517	3.0	0.0	2.807354922057604	0.0	1.3742281134722052	3.0	0.0	-0.037350527862832536	2.772978186736658	6.445619721135419
2	O=C1N(N=C(OC)S1)CSP(OC)(OC)=S	1.0298650048212574	0.0	0.0	-0.20097496517981492	-0.1395014721287584	0.0	0.0	0.0	0.12314046373348228	0.0	0.0	2.0	109.56790774972451	1.4082813523493207	0.0	0.0	0.34192512791477	-0.26609906147537	4.9775009371944305
3	O=C1NC(=O)SC1Cc4ccc(OCC3(Oc2c(c(c(O)c(c2CC3)C)C)C)(C))cc4	0.7778070892479313	1.0	2.0	-0.05130648210330699	-0.07228037998743485	3.0	4.0	1.0	0.05067257505396995	8.0	0.0	3.9068905956085187	32.2195411635482	1.4529088387649127	4.0	0.0	0.05436782494937354	2.690938007082584	7.408450692802576
4	O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S	0.9359279288198108	0.0	0.0	-0.13995456085470812	-0.09349432364936774	0.0	0.0	0.0	0.09922012118162434	0.0	0.0	2.0	77.34836658617633	1.3457700903249215	0.0	0.0	0.39528418444435937	0.4912400120402357	7.427427587459945
5	O=C2Oc1cc(cnc1N2CSP(=O)(OC)OC)Cl	0.9957970779083704	0.0	0.0	-0.24927752419470633	-0.15053674136172823	2.0	0.0	0.0	-0.13009358237369875	0.0	1.0	3.1699250014423126	41.09302021121279	1.4510633985316133	0.0	0.0	0.25574726479236326	0.5118317883426953	7.391869431728869
6	O=C(OCCCCCCCC)c1cc(O)c(O)c(O)c1	0.9269095511271087	3.0	1.0	-0.11241013724493605	-0.10383970126637064	3.0	1.0	1.0	0.04606653248447625	4.0	0.0	3.0	0.0	1.3749795003561798	2.0	0.0	-0.03016693917029747	3.30285884132613	6.562067284148707
7	Oc1cc(c(O)cc1C(C)(C)C)C(C)(C)C	1.0126494940202395	2.0	3.0	-0.09809607615695569	-0.19901850557598214	2.0	5.0	0.0	0.07592274013257475	4.0	0.0	2.807354922057604	0.0	1.2600524047294475	2.0	0.0	-0.030843338354168352	3.308361273102475	6.454883925247509
8	Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl	0.799031065914237	2.0	3.0	-0.12081029071085984	-0.2314502340553848	2.0	3.0	0.0	0.13988477002009986	4.0	3.0	3.700439718141092	0.0	1.4402922155041662	8.0	0.0	-0.024402425427898753	3.79833162812946	6.468019114488167
9	Nc1cccc(N)c1	1.5541237113402062	0.0	3.0	-0.40824742268041114	-0.49719626168224307	2.0	1.0	0.0	0.29956574008194486	2.0	0.0	2.807354922057604	0.0	1.4310057068328108	4.0	0.0	-0.0859813084112158	0.893132444018334	4.970892471095557
10	O=C(Nc1ccccc1)C2=C(OCCS2)C	0.7627546502260167	0.0	2.0	-0.04229123677186044	-0.05034073782845168	1.0	3.0	0.0	0.035996156466738316	1.0	0.0	3.1699250014423126	32.2195411635482	1.4872816611730184	5.0	0.0	0.06301852864389706	1.50692535374773	4.77563302083652
11	C1(N(C)CN(C)CS1)(=S)	1.0103211507539849	0.0	0.0	0.0428056147060121	-0.048103932584269746	0.0	0.0	0.0	-0.07730475494237157	0.0	0.0	1.0	77.41157027492575	1.3321366128607326	0.0	0.0	0.054221804897746625	0.1976114838924199	4.205295697200693
12	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5c(O)c(C=NN2CCN(C)CC2)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)c(O)c5(c(O)c4C))C)C	0.8797843703055133	3.0	6.0	-0.07378431925010434	-0.11655481241983837	5.0	7.0	1.0	-0.020048489424642924	10.0	0.0	4.247927513443585	0.0	1.4189992539158038	0.0	0.0	0.02454659043077139	0.5669017952085761	7.428800988752178
13	Nc1ccc(cc1)Nc2ccccc2	1.3412309368191717	0.0	4.0	-0.2053376906318064	-0.32185002452465455	3.0	4.0	0.0	0.1349991898700787	3.0	0.0	3.700439718141092	0.0	1.5654134614235065	9.0	0.0	-0.0027602686112151087	2.782191172771084	4.791541562429643
14	Oc1ccc(O)c(c1)C(C)(C)C	1.0182496565505184	2.0	3.0	-0.13066691644810752	-0.20606964637660302	2.0	4.0	0.0	0.11567314045839043	3.0	0.0	2.807354922057604	0.0	1.3340202757504274	3.0	0.0	-0.04743270370798513	2.2004715175339395	6.4552484000584975
15	O=S(=O)(c1ccc(O)c(c1)CC=C)c2ccc(O)c(c2)CC=C	0.6799496973984134	2.0	2.0	0.009278752764958062	-0.20726163393534222	4.0	4.0	1.0	0.06980749736281366	6.0	0.0	4.08746284125034	6.045961051245683	1.5418592874057993	6.0	0.0	0.17398169598233218	3.4333813433202356	6.998999999999999
16	N#CSCSC#N	0.7320984387404076	0.0	0.0	-0.15430007938608142	0.18767662494953574	0.0	0.0	0.0	0.057562926600301115	0.0	0.0	1.5849625007211563	64.4390823270964	1.5859052818385255	0.0	0.0	-0.11767564229220487	-0.7863703042466295	6.813857906406818
17	Oc1ccc(O)cc1	1.0695384003183444	2.0	3.0	-0.2298050139275765	-0.29666666666666675	2.0	3.0	0.0	0.2416274318202001	2.0	0.0	2.807354922057604	0.0	1.4760906206979232	4.0	0.0	-0.10573983441906076	0.893132444018334	6.455648485937277
18	Oc1ccc(C=CC)cc1(OC)	0.953856534828195	1.0	1.0	-0.07007162877608196	-0.1639001598426165	2.0	2.0	0.0	-0.022838790257829165	3.0	0.0	3.0	0.0	1.4630362692370662	3.0	0.0	-0.003147632673812314	2.1101062926116243	4.7922750625201775
19	O=C(O)C(N)(C)Cc1ccc(O)c(O)c1	1.0268319661161067	2.0	3.0	-0.22688195745618847	-0.24695372501481141	2.0	4.0	0.0	0.2497046140415575	3.0	0.0	3.0	0.0	1.3660316545708444	3.0	0.0	-0.09641850638998331	0.4908318913793009	6.529949921091796
20	Nc1ccc(cc1)CCCCC	1.393470790378004	0.0	2.0	-0.1593028964162953	-0.15538281511200286	1.0	2.0	0.0	0.07124604970848752	2.0	0.0	2.807354922057604	0.0	1.416828559653547	4.0	0.0	-0.020983401190104837	3.104726622200624	4.508569327028485
21	O=C(OC)C=C(OP(=O)(OC)OC)C	1.0527657022935104	0.0	0.0	-0.24923817001466506	-0.19839689354592044	0.0	0.0	0.0	-0.5400513165382037	0.0	0.0	2.0	16.5634765201682	1.3603991831581013	0.0	0.0	0.3502950424378996	0.7551220474014814	7.397108332655854
22	Oc1ccccc1(O)	1.0695384003183441	2.0	1.0	-0.22980501392757652	-0.29375000000000007	2.0	2.0	0.0	0.2416274318202001	2.0	0.0	2.807354922057604	0.0	1.4790114842554467	4.0	0.0	-0.10573983441906076	0.893132444018334	6.401548740495215
23	Nc1ccc2ccccc2(c1)	1.3218232747644492	0.0	2.0	-0.2401324166030032	-0.33792815371762747	1.0	2.0	0.0	0.17232073056422212	3.0	0.0	3.5849625007211565	0.0	1.603546145626343	7.0	0.0	-0.0016483663580290568	2.636987945519177	4.767619215482293
24	Nc1ccc(cc1)Cl	0.8200377933258935	0.0	2.0	-0.1756086435942755	-0.3436123348017623	2.0	2.0	0.0	0.17938461538461542	2.0	1.0	2.807354922057604	0.0	1.478321912444677	4.0	0.0	-0.027894584437576114	2.1271426576810515	4.8138794670446226
25	O=C(O)C(=O)Nc3cc(c(Oc1ccc(O)c2c1CCC2)c(c3)C)C	0.8310153856620169	1.0	3.0	-0.10480303929009596	-0.10360764269019884	4.0	4.0	1.0	0.08108359079644675	8.0	0.0	3.9068905956085187	0.0	1.465479354879392	4.0	0.0	-0.003461735827182208	2.2696785710292153	7.367537020554211
26	O=C(OCCC)c1cc(O)c(O)c(O)c1	0.9910584928100339	3.0	1.0	-0.18877716509892953	-0.19770467973365832	3.0	1.0	0.0	0.08488184492739875	4.0	0.0	3.0	0.0	1.4198401392181588	2.0	0.0	-0.061350487018009006	1.0268318913793009	6.562029348023608
27	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	0.8395109597847115	2.0	2.0	-0.09942352857447924	-0.15938105586455226	2.0	2.0	0.0	0.12131755831422031	6.0	0.0	4.321928094887363	0.0	1.5892553195189547	12.0	0.0	-0.0034744984094794407	3.23322752167727	6.4735096876836655
28	c1ccc2cc3ccccc3(cc2(c1))	0.7582417582417582	0.0	0.0	0.05494505494505944	-0.10713286713286735	0.0	0.0	0.0	0.05494505494505566	4.0	0.0	4.08746284125034	0.0	1.68919933207784	10.0	0.0	0.0549450549450541	4.331567880152553	4.615327432081866
