id 	cas	smiles	status	exp value
526		O=C(OCC)COc1cc(c(F)cc1Cl)N2N=CC(=C(C2(=O))C)C(F)(F)F	Test	1
527		O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2	Training	1
528		OC1CCCCC1	Training	1
529		c1cc[n+]3c(c1)c2cccc[n+]2CC3	Training	1
530		N#Cc2ccc(Oc1ccc(OC(C(=O)OCCCC)C)cc1)c(F)c2	Training	1
531		C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Test	1
532		O=P(OCCCC)(OCCCC)OCCCC	Training	1
533		O=C(OCC)CC(O)(C(=O)OCC)CC(=O)OCC	Test	1
534		CCCCCCCCCCCC[N+](C)(C)C	Training	1
535		O=C(N2Cc1cc(cnc1CC2)C(F)(F)F)C4(CCC(NC3CCOCC3(OC))C4)C(C)C	Training	1
536		O=C(OCC(OC(=O)C)COC(=O)C)C	Training	1
537		OCCOCCOCCOCC	Training	1
538		O=C1C(=CN(C=C1c2cccc(c2)C(F)(F)F)C)c3ccccc3	Training	1
539		O=C(c1ccc(OC(C(=O)OC(C)C)(C)C)cc1)c2ccc(cc2)Cl	Training	1
540		OCC(CO)(CO)CO	Training	1
541		O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
542		O=C(OCC(O)C1OCC(O)C1(O))CCCCCCCC=CCCCCCCCC	Training	1
543		OCCN(CCO)CCO	Training	1
544		n1c(nc(nc1NC(C)C)Cl)NCC	Training	1
545		N#Cc1ccc(cc1C(F)(F)F)N(CC(=O)N)CC(F)(F)F	Training	1
546		O=C(O)C(CC)CCCC	Training	1
547		O=C=NCCCCCCN=C=O	Training	1
548		O=C1N(C=C)CCC1	Test	1
549		O=C(OCC=C)c1ccccc1(C(=O)OCC=C)	Training	1
550		O=C(NS(=O)(=O)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	1
551		O=C(OCCC)c1ncc(cc1)C(=O)OCCC	Training	1
552		FC(F)(F)Oc1ccc(OC)c(c1)CNC3CCCNC3(c2ccccc2)	Training	1
553		O=C(O)CSc1nc(cc(n1)Cl)Nc2cccc(c2C)C	Training	1
554		c1ccc3c(c1)cc5c2ccccc2c4cccc3c45	Training	1
555		N#Cc1nn(c(N)c1S(=O)C(F)(F)F)c2c(cc(cc2Cl)C(F)(F)F)Cl	Test	1
556		O=C1C=CSN1CCCCCCCC	Training	1
557		n1ncn(N)c1	Test	1
558		O(c1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)C	Training	1
559		O=C(N)N3C(=O)C(C(=O)c1cc(cs1)Cl)c2cc(F)c(cc23)Cl	Training	1
560		O=C(O)C(C)(Cl)Cl	Training	1
561		O=C(NC2CN1CCC2(CC1))c3ccc4OCCOc4(c3)	Test	1
562		OC1CCC(CC1)C(C)(C)CC	Training	1
563		O(C)CCOCCOC	Test	1
564		O=C1Oc2cc(ccc2(N1))S(=O)CCN4CCC(Cc3ccc(F)cc3)CC4	Training	1
565		N#CC(OC(=O)C1C(C)(C)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	1
567		O=C(NCc1ccc(cc1)C(O)(C)C)c3cccnc3(Oc2ccc(F)cc2)	Training	1
568		n1c(nc(nc1NCC)Cl)N	Training	1
569		O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
570		[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Training	1
571		Oc1cc(ccc1C(C)C)C	Training	1
572		O=C(NC5(c1ccccc1)(CCN(CCCC4(c2ccc(c(c2)Cl)Cl)(CN(C(=O)c3ccccc3)CCC4))CC5))N(C)C	Training	1
573		N#Cc3ccccc3(Oc2ncnc(Oc1ccccc1C(=COC)C(=O)OC)c2)	Training	1
574		O=C(NS(=O)(=O)C=Cc1ccccc1)c2ccc(F)cc2Cl	Training	1
575		O=C(N(c1c(cccc1CC)C)COCC)CS(=O)(=O)O	Training	1
576		O=C(OC)c1c(c(c(C(=O)OC)c(c1Cl)Cl)Cl)Cl	Training	1
577		O=C(OC)CC(=O)OC	Training	1
578		O=C(O)CCCCCCC	Training	1
579		OCC2OC(OC1(OC(CO)C(O)C1(O))(CO))C(O)C(O)C2(O)	Training	1
580		O=C5OC2CC(OC1(OC(C(C=C1)C)C(C)CC)C2)CC=C(C)C(OC4OC(C)C(OC3OC(C)C(NC)C(OC)C3)C(OC)C4)C(C=CC=C6COC7C(O)C(=CC5C67(O))C)C	Training	1
581		O=C1NC=C(F)C(=O)N1	Training	1
582		O=C(OC)CCCCCCC	Training	1
583		O=C(OC(C)C)Nc1cccc(c1)Cl	Training	1
584		O=C(N(C)C3CCC1(OCCC1)CC3(N2CCCC2))Cc5cccc4occc45	Training	1
585		O=C2C(=C(O)CC(c1c(cc(cc1C)C)C)C2)C(=NOCC)CC	Test	1
586		O=C(OCCCCC)c1ccccc1(C(=O)OCCCCC)	Training	1
587		O=C(NC3N=C(c1ccccc1)c2cc(cc4c2N(C3(=O))CC4)C)c5ccncc5	Training	1
588		O(c1ccccc1)c2cccc(c2)COCC(c3ccc(OCC)cc3)(C)C	Training	1
589		O=C(O)COc1ccc(cc1Cl)Cl	Training	1
590		O=C(OCC)CCC	Training	1
591		O=C(O)C	Test	1
592		O=[N+]([O-])c1cccc(c1)[N+](=O)[O-]	Training	1
593		O=C(N(CC(C)C)CC(C)C)SCC	Training	1
594		O=C(NC(=O)c1c(F)cccc1(F))Nc2ccc(OC(F)(F)C(F)OC(F)(F)F)c(c2)Cl	Training	1
595		c1ccc(cc1)C[n+]3cccc2ccccc23	Training	1
596		O=C(OCCCCC)COc1cc(c(F)cc1Cl)N2C(=O)C3=C(C2(=O))CCCC3	Training	1
597		O(CCOCCN)CCN	Test	1
598		OCC(O)C(O)C(O)C(O)CO	Test	1
599		O=C(N(CC)C1CCCCC1)SCC	Training	1
600		O=C(O)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	1
601		O=[N+]([O-])c1cc(cc(c1N(CC(=C)C)CC)[N+](=O)[O-])C(F)(F)F	Training	1
602		O=C1N(OCC1(C)C)Cc2ccccc2Cl	Training	1
603		O=C1OC(=CC(=O)C1=C(O)C)C	Training	1
604		c1cc(c(cc1Cl)Cl)Cl	Test	1
605		O=C(OCC)COc1ccc3c(c1)CC(NCC(O)c2cccc(c2)Cl)CC3	Training	1
606		OCC(O)CO	Test	1
607		O=C(N(CC)CC)SCc1ccc(cc1)Cl	Training	1
608		O(c1cccc(c1)C4(N3CCN(c2ccccc2)CC3)(CCC(C)CC4))CC	Test	1
609		CCCCCCCCCCCCCCC	Training	1
610		O=C1NC(C(=O)N1c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])(C)C	Test	1
611		O=C(C(Oc1ccc(cc1)Cl)n2ncnc2)C(C)(C)C	Test	1
612		O=C(O)CCCCC(=O)O	Training	1
614		O=C(OCC)NCCOc2ccc(Oc1ccccc1)cc2	Training	1
615		O=C1NC(=O)C(N1)(C)C	Training	1
616		Fc2ccc(Oc1ccc(c(c1)Cl)Cl)c(c2)CNC	Training	1
617		OCCN(CC)CC	Test	1
618		N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	Training	1
619		n1c(nc(nc1NC(C)C)SC)NCC	Training	1
620		O(c1cc(c(OC)cc1Cl)Cl)C	Training	1
621		O=C(NC(c1ccccc1)C2NCCCC2)c3cccc(c3Cl)C(F)(F)F	Test	1
622		O=C(Nc1ccc(cc1)CNC)c2c[nH]c3c2C(=O)CCC3	Training	1
623		Fc1ccc(F)c(c1)c2ncoc2c3ccc4nnc(n4(c3))C(C)C	Training	1
624		c1ccc(cc1)CCCC	Training	1
625		O1CC(OC12(CCC(CC2)C(C)(C)C))CN(CC)CCC	Training	1
626		O=C(OC(C)(C)C)c1ccc(cc1)CON=Cc3c(nn(c3(Oc2ccccc2))C)C	Test	1
627		O=[N+]([O-])c1ccc(cc1)Cl	Training	1
628		O=CCCCCCCC	Training	1
629		O=C(O)c1ccccc1(C(=O)OCC(CC)CCCC)	Training	1
630		O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)COP(=O)(O)O)C4(C)(CC(O)C23(F)))(C)	Training	1
631		O=[N+]([O-])C(CO)(CO)CO	Training	1
632		N#CN=C(N(C)Cc1cnc(cc1)Cl)C	Training	1
633		O=C(N(c1c(cccc1CC)C)C(C)COC)CCl	Test	1
634		OC(c1ccc(cc1)Cl)(Cn2ncnc2)C(C)C3CC3	Training	1
635		O=C(O)CCCCC	Training	1
636		O=C1NS(=O)(=O)c2ccccc12	Training	1
637		O=C(OC(C(=O)OCC)(CC(=O)OCC)CC(=O)OCC)C	Training	1
638		OCCC(C)C	Test	1
639		OCCOCC	Training	1
641		OC(C)COC	Training	1
642		O=C(O)C(O)C(O)C(=O)O	Training	1
643		O=C(O)c1ccccc1(C(=O)OC)	Training	1
645		O=[N+]([O-])N=C1NCCN1Cc2cnc(cc2)Cl	Training	1
646		O=C(c1cnoc1C2CC2)c3ccc(cc3S(=O)(=O)C)C(F)(F)F	Training	1
647		OC(C(n1ncnc1)Cc2ccc(cc2)Cl)C(C)(C)C	Training	1
649		O=C(O)c2cccc(Oc1ccccc1)c2	Training	1
650		O=C(O)C1C(C(=O)O)C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl	Test	1
651		O=S(OCC#C)OC2CCCCC2(Oc1ccc(cc1)C(C)(C)C)	Training	1
652		OCCOc1ccccc1	Training	1
653		O=[N+]([O-])c1ccc(c(c1)Cl)Cl	Training	1
654		OCCCCCCCCCCCCCCC	Training	1
655		O=C1NC(=C(C(=O)N1C(C)(C)C)Cl)C	Training	1
656		c1cc(ccc1C(c2ccc(cc2)Cl)=C(Cl)Cl)Cl	Training	1
657		O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3	Training	1
658		O=C(OCCCCCCCC)CCCCCCCCC(=O)OCCCCCCCC	Test	1
659		O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2cccc(OC)c2C	Training	1
660		O=C(O)CC(O)CC(O)CCC2C(C=CC1=CC(O)CC(OC(=O)C(C)CC)C12)C	Training	1
661		O=C(N(c2cnc(cc2(c1ccc(F)cc1C))N3CCC(O)C3CO)C)C(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)(C)C	Training	1
662		O=C(OCCC)NCCCN(C)C	Training	1
663		n1c(nc(nc1NC(C)C)SC)NC(C)C	Training	1
664		O(CCN(C)C)C(c1ccccc1)c2ccccc2	Training	1
665		N#CN=C2N(Cc1cnc(cc1)Cl)CCS2	Training	1
666		N#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)(C))c3ccc(F)c(Oc2ccccc2)c3	Training	1
667		O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3	Training	1
668		OCC1OC1	Training	1
669		c1ccc(cc1)C(Cl)Cl	Training	1
670		OCCCCCCCC	Training	1
671		O=C(OCCC(C)C)CCC	Training	1
672		O=C(OC1OC(OC(C)C1)C)C	Training	1
673		O=NN(CCC)CCC	Training	1
674		OCCOCCCC	Training	1
675		O=[N+]([O-])c1ccccc1C	Training	1
676		O=C(O)c2cc(cnc2(C1=NC(C(=O)N1)(C)C(C)C))CC	Training	1
677		O=C(NC)N(c1nnc(C(C)(C)C)s1)C	Test	1
678		OCC(CO)(CBr)CBr	Test	1
679		ON=C(C)CC	Training	1
680		O=C1OC3(C(OC(=O)C(C)(C)CC)=C1c2ccc(cc2Cl)Cl)(CCCCC3)	Training	1
681		c1ccc(cc1)C(C)(C)C	Test	1
682		O=C(N(c1c(csc1C)C)C(C)COC)CCl	Test	1
683		O=C(C=Cc1ccc(F)cc1)NC5CCC(CCN3CCc2ccc(cc2CC3)c4noc(n4)C)CC5	Test	1
684		n1nc(nnc1c2ccccc2Cl)c3ccccc3Cl	Test	1
685		O=C(OCCCCCCC(C)C)CCCCC(=O)OCCCCCCC(C)C	Training	1
686		O=C(OCC#C)C(Oc2ccc(Oc1ncc(cc1(F))Cl)cc2)C	Training	1
687		O(OC(C)(C)C)C(C)(C)C	Training	1
688		C(=NC)=S	Training	1
689		O=C2N(C(=O)C3C1C=CC(C1)C23)CC(CC)CCCC	Test	1
690		O=C1OC(CC1)CCCCCCC	Training	1
691		O=C(c1ccccc1)C	Training	1
692		OCCOC	Training	1
693		O=C(OC(C(=O)OCC=C)(C)C)c1cc(ccc1Cl)N2C(=O)C=C(N(C2(=O))C)C(F)(F)F	Training	1
694		O=C(OCCCCCC)CC(OC(=O)CCC)(C(=O)OCCCCCC)CC(=O)OCCCCCC	Test	1
695		O=C(Nc1nc(OC)cc(n1)OC)NS(=O)(=O)c2ncccc2(OCC(F)(F)F)	Training	1
697		O=C(NC1c2cc(ccc2(OC(C)(C)C1(O)))C(=O)C)c3ccc(F)cc3	Training	1
698		O=C1CCC3(C)(C(C1)CCC2C4CCC(O)C4(C)(CCC23))	Test	1
699		O=C(OC(C(=O)OCCCC)(CC(=O)OCCCC)CC(=O)OCCCC)C	Test	1
700		O=C(Nc1ccc(O)cc1)C	Test	1
701		O=C(NC(c1ccccc1)CC)c4cc(F)ccc4(NS(=O)(=O)c3cccc2cccnc23)	Training	1
702		O=P(Oc1nc(nc(c1)C)C(C)C)(OCC)OCC	Training	1
703		O=C(Nc1c(F)cc(F)cc1(F))N(Cc2ccccc2)Cc5oc3ccc(cc3c5(c4ccc(cc4)Cl))C	Training	1
704		OCCCCCCCCCCCC	Training	1
705		O=C(N(C)C)C1N(CC(O)C1)C3(C(=O)N(c2ccc(cc23)Cl)S(=O)(=O)c4ccc(OC)cc4(OC))(c5ccccc5(OC))	Training	1
706		O=C3NC(=Nc1c3(nn(c1CC)Cc2ncccc2))c4cc(ccc4(OCCC))S(=O)(=O)N5CCN(CC)CC5	Training	1
707		O=C(OCCCCCCCC(C)C)CCCCC(=O)OCCCCCCCC(C)C	Training	1
708		O=C(OCC)CCC(=O)OCC	Test	1
709		N#CC(Br)Br	Training	1
710		O=C(N)C(=C)C	Training	1
711		O=C(OOC(C)(C)C)c1ccccc1	Training	1
712		O=[N+]([O-])c1cc(c(N)c(c1)Cl)Cl	Training	1
713		[O-][N+](C)(C)CCCCCCCCCC	Test	1
714		O=C(OCC2OC(OC1(OC(COC(=O)C)C(OC(=O)C)C1(OC(=O)C))(COC(=O)C))C(OC(=O)C)C(OC(=O)C)C2(OC(=O)C))C	Training	1
715		O=C1N(N=C(N1C(F)F)C)c2cc(NS(=O)(=O)C)c(cc2Cl)Cl	Test	1
716		O=C(OCC(CC)CCCC)c1ccc(cc1)C(=O)OCC(CC)CCCC	Test	1
717		CCCCCCCCCC	Training	1
718		O=C1NC(=O)N(C=C1C)C2OC(C=C2)CO	Training	1
720		O=C(O)c2cc3ccccc3(nc2(C1=NC(C(=O)N1)(C)C(C)C))	Training	1
721		O=C(OCN1C(=O)C2=C(C1(=O))CCCC2)C3C(C=C(C)C)C3(C)(C)	Training	1
722		O=C(O)C(=O)N(c1c(cccc1CC)C)C(C)COC	Training	1
723		O(C)CCOCCOCCOC	Test	1
724		O=C(Nc1nccnc1)C(c2ccc(c(c2)Cl)S(=O)(=O)C)CC3CCCC3	Training	1
725		Oc1nc(O)nc(O)n1	Training	1
726		c1ccc(cc1)C(C)CC	Training	1
727		O=C(c1ccccc1)C2CCCCC2	Test	1
728		O=C(NC1CCCCC1)N3C(=O)SC(c2ccc(cc2)Cl)C3C	Training	1
730		O=C(O)C(Oc1cccc(c1)Cl)C	Test	1
731		NC1CCCCC1	Training	1
732		O2CN1COCC1(C2)CC	Training	1
733		O=[N+]([O-])N=C(NC)NCc1cnc(Cl)s1	Training	1
734		O=C(NC(C#C)(C)C)c1cc(cc(c1)Cl)Cl	Test	1
735		O=C(C=C)NCNC(=O)C=C	Training	1
736		c1ccc(cc1)c3cc(c2ccccc2)[n+](n3C)C	Test	1
737		O=C(C)CC	Training	1
738		O=C(c1cccc(c1)C)N(CC)CC	Training	1
740		N(=Nc1ccccc1)c2ccccc2	Training	1
741		O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Training	1
742		O=C(O)COc1ccc(cc1C)Cl	Training	1
743		OC(C#CC(O)(C)CC(C)C)(C)CC(C)C	Training	1
744		O=C1c2ccccc2(NS(=O)(=O)N1C(C)C)	Training	1
745		c1ccc(cc1)CCCCCCCCCCCC	Training	1
746		OCCC(O)C	Training	1
747		O=P(OC(C)C)(OC(C)C)C	Test	1
749		O=C(O)c5ccc(Oc1ccc(cc1)CN4CCC2(C(=O)NC(C(=O)N2(CCCC))C(O)C3CCCCC3)CC4)cc5	Training	1
750		O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(CCCC)CCCC	Training	1
751		OCCOCCCCCC	Training	1
752		O=C(ON=CC(C)(C)SC)NC	Test	1
753		O=[N+]([O-])c1cc(c(c(c1(NC(CC)CC))[N+](=O)[O-])C)C	Training	1
755		O=C4C=C3CCC2C(CCC1(CC)(C2(CCC1(O)(C#C))))C3CC4	Training	1
756		O=C(Nc2ccccc2(c1ccc(cc1)Cl))c3cccnc3Cl	Training	1
757		O=C(O)Cc2ccccc2(Nc1c(cccc1Cl)Cl)	Training	1
758		N#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	1
759		O=C(OCc2cccc(Oc1ccccc1)c2)C3C(C=C(Cl)Cl)C3(C)(C)	Training	1
760		N#Cc1c(cccc1Cl)Cl	Training	1
761		O=C1CCCCC1	Training	1
762		C1CCC(CC1)SSC2CCCCC2	Training	1
763		n1nc2ccccc2([nH]1)	Training	1
764		n1cccc2ccccc12	Training	1
766		O=C(OCC)C(O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	1
767		OC1CCC(CC1)C2CCCCC2	Training	1
768		O1CC1C[N+](C)(C)C	Training	1
769		OC(C)CC(C)C	Training	1
770		O=C(c1c(c(c(OCCC)s1)Br)C)N3CCC(c2cc(ccc2(F))CN)CC3	Test	1
771		O=C(O)COc1ccc(cc1)CC(NCC(O)c2nc(C(F)(F)F)sc2)C	Training	1
772		O=C(O)c1c2ncc(cc2(ccc1Cl))Cl	Training	1
773		O=C(N=C(N)N)c1ccc(c(c1)S(=O)(=O)C)C(C)C	Training	1
774		O=C(OC(C)CC)N1CCCCC1CCO	Training	1
775		OCCOCCOCCCC	Training	1
776		O=NN(CC)CC	Test	1
777		O=C(OC)CCCCC(=O)OC	Training	1
778		N(CCCC)(CCCC)CCCC	Training	1
779		OCCCCCCCCCCCCC	Training	1
780		O1CC1C2CCC3OC3(C2)	Training	1
781		OCC=C	Training	1
782		N#Cc1c(c(C#N)c(c(c1Cl)Cl)Cl)Cl	Training	1
783		O=C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=C)C	Test	1
785		OC(CCl)CCl	Training	1
786		O=C(O)COc1nc(F)c(c(N)c1Cl)Cl	Test	1
787		O=C(O)CC(O)C(=O)O	Test	1
788		O=S1(=O)(C(=C(C)S(=O)(=O)CC1)C)	Training	1
789		c1ccc2c(c1)cccc2C	Training	1
790		O=C4OC1(CCN(CC1)C3(C)(CCN(C(=O)c2c(ncnc2C)C)CC3))C(CN4CC5CCOCC5)CCCC	Training	1
791		O=[N+]([O-])c1cc(cc(c1N(Cc2c(F)cccc2Cl)CC)[N+](=O)[O-])C(F)(F)F	Test	1
792		N#Cc3c(nc1ccccc1c3(NCc2ccccc2))NC(=O)c4ccc(OC)cc4	Test	1
793		O=C(O)c2cc(cnc2(C1=NC(=O)C(N1)(C)C(C)C))C	Test	1
794		O=C(NC5(c1cccc(F)c1)(CCN(CCC3(OCC(=O)N(c2ccccc2)C3)(c4ccc(c(c4)Cl)Cl))CC5))C	Test	1
795		N(C)(C)CCCCCCCC	Test	1
796		C(C(CCl)Cl)Cl	Test	1
797		O=C(O)c1ccccc1(C(=O)OCCCC)	Test	1
798		O=S(=O)(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
799		O=C(OC)N(C(=O)N2N=C3c1ccc(cc1CC3(OC2)(C(=O)OC))Cl)c4ccc(OC(F)(F)F)cc4	Training	1
800		O=C1OCCC1	Training	1
801		O=C(N)C	Training	1
802		CCCCCCCCCCC	Training	1
803		O=C(OC)CCC(=O)OC	Training	1
804		O=C1NC(=C(C(=O)N1C(C)CC)Br)C	Test	1
805		O=C(OC(C(=O)OCC)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Test	1
806		O=C(N(Cc1ccccc1)C(C)C)C(C)(C)C	Training	1
807		C1=CCCC=CCCC=CCC1	Training	1
808		O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl	Test	1
811		O=C(O)COc1nc(c(cc1Cl)Cl)Cl	Test	1
812		O=C(N(c1c(cccc1CC)C)COCC)CCl	Training	1
813		n1c(nc(nc1NC(C)C)NC(C)C)OC	Training	1
814		O=C(O)c1cccc(c1)C(=O)O	Training	1
815		O=C(N(c1c(cccc1CC)CC)COC)CCl	Training	1
816		O=C(OCC)c1ccc(O)cc1	Training	1
817		O(c1ccccc1)c2ccc(cc2)Br	Training	1
818		c1ccc3c(c1)c2ccccc2C3	Training	1
819		N#CC(OC(=O)C(c1ccc(cc1)Cl)C(C)C)c3cccc(Oc2ccccc2)c3	Training	1
820		OCCNCCO	Training	1
821		O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	1
822		O=C(OCC#CI)NCCCC	Training	1
823		O=C(NN1CCCCC1)c4nn(c2ccc(cc2Cl)Cl)c(c3ccc(cc3)Br)c4CC	Training	1
825		c1ccc(c(c1)Cl)Cl	Training	1
826		O=C(OCC)CCCCCC	Training	1
828		O=[N+]([O-])c1cc(cc(c1(NC(C)CC))[N+](=O)[O-])C(C)(C)C	Test	1
829		O=C(OCCCCCCC(C)C)c1ccc(C(=O)OCCCCCCC(C)C)c(c1)C(=O)OCCCCCCC(C)C	Training	1
830		O=C(C=C4c1ccccc1N(C(=O)c2ccc(cc2)NC(=O)c3ccoc3C)CCC4(F)(F))N6CCC(N5CCCCC5)CC6	Training	1
831		OCCN	Training	1
832		O=C(Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-])C(C)C	Training	1
833		O=C(Oc1ccccc1)c2cccc(c2)C(=O)Oc3ccccc3	Training	1
834		O=S(=O)(Oc1ccc2OC(OCC)C(c2(c1))(C)C)C	Training	1
835		O=C(OC)C(=NOC)c1ccccc1CON=C(c2cccc(c2)C(F)(F)F)C	Training	1
836		O=C(C)CC(O)(C)C	Test	1
837		O=S(=O)(Nc1c(F)cccc1(F))c2nc3nc(ccn3(n2))C	Training	1
838		O=C(OC)c1ccc(O)cc1	Training	1
839		O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)C(F)(F)F)cc2(OCC)	Training	1
840		O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	1
841		O=C(O)C3CCN(c2ccc(F)cc2(NC(=O)NC(=O)c1cc(F)c(F)cc1Cl))CC3	Training	1
842		O=C(OCCCCCC)c1ccccc1(C(=O)OCCCCCC)	Training	1
843		O=C(OCC)N	Training	1
844		O=C(O)c1ccc(cc1)[N+](=O)[O-]	Training	1
845		O=C(OCCCCCCC(C)C)C1CCCCC1(C(=O)OCCCCCCC(C)C)	Training	1
846		O=C(Nc1c(cccc1C(C)C)C(C)C)NS(=O)(=O)c2occ(c2)C(O)(C)C	Training	1
847		O=C(OCCCCCOC(=O)c1ccccc1)c2ccccc2	Training	1
848		O=C(OCCC(C)C)C	Test	1
849		c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Training	1
851		N#CCCCCC#N	Test	1
852		O=C(N)N	Training	1
853		O=C(OCc2cccc(c1ccccc1)c2C)C3C(C=C(C(F)(F)F)Cl)C3(C)(C)	Training	1
854		O=C1C(=C(C=NN1C(C)(C)C)SCc2ccc(cc2)C(C)(C)C)Cl	Training	1
855		O=C1C=C(C)CC(C)(C)C1	Training	1
856		OCCO	Training	1
857		O=C1C=CC3(C(=C1)CCC2C4CC(O)C(O)(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Training	1
858		O=C(O)C(N2C(=O)c1ccccc1S2)C(C)CC	Training	1
859		O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	1
860		O=C1ON=C(N1)CC2(CN)(CCCCC2)	Training	1
861		O=C(O)CCCCCCCCC=C	Training	1
862		OCCN(C)C	Training	1
863		O=C2OC(=O)C3C1C=CC(C1)C23	Training	1
864		O=C(OCCCC)c1ccccc1	Training	1
865		O=C(OCC(CC)CCCC)CCCCCCCCC(=O)OCC(CC)CCCC	Training	1
866		O=C(Oc2cccc1c2(OC(C)(C)C1))NC	Training	1
867		Oc1ccc(cc1n2nc3ccccc3(n2))C(C)(C)CC(C)(C)C	Training	1
868		OCCOCCOCC	Training	1
869		O=C(OC(C)COCC(OC(=O)c1ccccc1)C)c2ccccc2	Training	1
870		O=C(Oc1ccccc1(OC(C)C))NC	Training	1
871		N1CCNCC1	Test	1
872		O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)Cl)CC3	Test	1
873		N=C(N)c2ccc(OCCCCCOc1ccc(cc1)C(=N)N)cc2	Test	1
874		O=C(OCCOCC)C	Training	1
875		c1c(cc(cc1C)C)C	Training	1
877		OCCOCCO	Training	1
878		c1cc(ccc1C)C(C)C	Training	1
879		O=C(OCCCC)CCCCC(=O)OCCCC	Test	1
880		C[N+]1(C)(CCCCC1)	Training	1
881		O=C(NC2CN1CCC2(CC1))c3ncc4occc4(c3)	Test	1
882		O=C(Nc2cccc1c2(oc(c1C(O)(C)C)C))c3c(cccc3Cl)Cl	Training	1
883		O=C(O)c1c(OC)c(ccc1Cl)Cl	Training	1
884		O=C(O)CCCCCCCCCCCCCCCCC	Test	1
885		O=C(Oc1cccc2OC(Oc12)(C)C)NC	Test	1
886		OCC(O)C	Training	1
887		Fc1ccc(c(F)c1)C(O)(Cn2ncnc2)Cn3ncnc3	Training	1
888		N(C)(C)CCCN(C)CCCN(C)C	Training	1
889		O=C=NCC1(C)(CC(N=C=O)CC(C)(C)C1)	Training	1
890		o1ccc2ccccc12	Training	1
891		O1CC1c2ccccc2	Training	1
892		O=C(ON=C(C)SC)NC	Training	1
893		O=P1(OCCCN1)N(CCCl)CCCl	Training	1
894		n1c(nc(nc1NC(C)(C)C)Cl)NCC	Training	1
895		O=C(OCCCCCCOC(=O)c1ccccc1)c2ccccc2	Training	1
896		O=C(OCC(C)(C)C(OC(=O)C(C)C)C(C)C)C(C)C	Training	1
898		OCCCCCCCCCCCCCC	Test	1
899		c1cc(cc(c1)C(C)C)C(C)C	Training	1
900		O=[N+]([O-])N=C1N(C)COCN1Cc2cnc(Cl)s2	Test	1
901		OCc1ccccc1	Training	1
902		n1c(nc(nc1NC(C)C)Cl)NC(C)C	Test	1
903		O1C2C1C(C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	1
904		O=C(OC)C(N(C(=O)COC)c1c(cccc1C)C)C	Training	1
905		Fc1cccc(F)c1C3=NC(c2ccc(cc2(OCC))C(C)(C)C)CO3	Training	1
907		n1c(nc(nc1N)NC2CC2)N	Training	1
908		O=[N+]([O-])c1cc(c(N)c(c1N(CCC)CCC)[N+](=O)[O-])C(F)(F)F	Training	1
