27	27	21	2	0
0.094132	-0.23608	-0.15347	-0.39686	-0.17072	0.322546	0.360465	-0.059	-0.04211	-0.17646	0.590168	-0.729127	-1.049508	-0.541298	-0.190465	-2.754041	-2.437602	-0.017839	0.089955	-0.179765	0.56963	40	40	40	40	40
-0.030051	-0.23608	-0.15347	-0.39686	-0.169986	-0.019281	-0.177995	-0.059	-0.04211	-0.17646	0.915108	0.304309	-0.611568	-0.240846	-0.467837	-2.424233	-2.690419	0.191201	0.321672	0.128453	0.319217	40	40	40	40	40
0.253498	-0.23608	-0.15347	-0.394213	-0.159669	0.456992	0.036735	-0.059	-0.04211	-0.175927	1.164998	0.139652	-1.08234	0.036326	-0.462415	-2.887891	-2.693928	-0.833786	-0.145635	0.395119	0.705205	40	40	40	40	40
0.433295	-0.23608	-0.15347	-0.355533	1.205665	0.554085	0.135249	-0.059	-0.04211	-0.168143	1.653217	1.057842	-1.147881	-0.089408	-0.003163	-1.657974	-2.305683	-0.441252	0.4737	0.159777	1.842443	40	40	40	40	40
0.616815	-0.23608	-0.15347	-0.389928	2.71601	0.75634	0.149291	-0.059	-0.04211	-0.175065	2.180748	1.490809	-1.213497	-0.252071	0.412871	-1.333966	-2.123995	0.327567	0.561116	-0.395318	1.416264	40	40	40	40	40
1.016898	-0.23608	-0.15347	-0.36561	3.5385	1.098487	0.065307	-0.059	-0.04211	-0.170171	2.272469	1.328733	-1.350469	0.684745	0.06832	-0.661467	-1.946651	-0.433086	0.981921	0.097427	1.888718	40	40	40	40	40
1.681979	-0.23608	-0.15347	-0.35259	5.944703	1.215793	-0.048279	-0.059	-0.04211	-0.16755	2.424153	1.401619	-1.392067	1.602081	-0.13725	-0.233614	-1.713182	-0.991964	1.248888	0.448782	2.111716	40	40	40	40	40
3.957061	-0.23608	-0.15347	-0.396821	14.115953	1.341174	-0.225152	-0.059	-0.04211	-0.176454	3.02757	2.027045	-1.479255	3.024556	-0.446029	0.021244	-1.92734	-2.222014	1.591657	0.964853	2.310446	40	40	40	40	40
3.832804	-0.23608	-0.15347	-0.369148	8.802131	1.683789	-0.2168	-0.059	-0.04211	-0.17646	2.557137	1.438973	-1.350357	1.732183	-0.150399	0.711643	-0.610647	-1.240828	1.925768	0.459097	2.252059	40	40	40	40	40
3.789377	-0.23608	-0.15347	-0.358258	7.219738	1.789022	-0.219561	-0.059	-0.04211	-0.17646	2.406104	1.246425	-1.30685	1.326971	-0.055939	0.961877	-0.155242	-0.917861	2.041892	0.301525	2.235534	40	40	40	40	40
