Id	CAS	SMILES	STATUS	EXP Class
343		CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC	Training	0
344		CCCCOCCOCCOCCCC	Training	0
345		CCCCOCCOCCOCCO	Training	1
346		CCCCOCCOCCOCCOCCOCCO	Training	1
347		CCCCOCCOCCOCOCCOCCOCCCC	Training	0
348		CCCCOP(=O)OCCCC	Training	1
349		CCCC[Sn](=O)CCCC	Training	1
350		CCCC[Sn](Cl)(CCCC)CCCC	Test	1
351		CCCOC(=O)C1=CC=C(O)C=C1	Training	0
352		CCCOCC(C)OCC(C)O	Training	1
353		CCC[C@@H](C)O	Test	0
354		CCC[N+](CCC)(CCC)CCC	Training	0
355		CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
356		CCN(CC)C(=S)SSC(=S)N(CC)CC	Training	0
357		CCN(CC)C1=CC=C(C=C(C#N)C(=O)OCCC[N](C)(C)(Cl)CCOC(=O)C(=CC2=CC=C(C=C2)N(CC)CC)C#N)C=C1	Training	0
358		CCN(CC)C1=CC=CC=C1	Training	0
359		CCN(CC)CCC#N	Training	1
360		CCN(CCC(C)C)C1=CC=C2C(OC3=C(C=C(NC4=CC=CC=C4)C(C)=C3)C22OC(=O)C3=CC=CC=C23)=C1	Training	0
361		CCNC1=NC(NC(C)C)=NC(SC)=N1	Training	0
362		CCOC(=O)C(=C)C#N	Training	1
363		CCOC(=O)C(C)(C)C1=CC=CC=C1	Training	0
364		CCOC(=O)C(C)CC	Training	0
365		CCOC(=O)C(Cl)(Cl)Cl	Training	0
366		CCOC(=O)C(Cl)C(=O)OCC	Training	1
367		CCOC(=O)C(F)(F)F	Training	1
368		CCOC(=O)C1(CCCCC1)OC(=O)CC1=CC=C(Cl)C=C1Cl	Training	0
369		CCOC(=O)C1=CC=C(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)C=C1OCC	Training	0
370		CCOC(=O)C1=CC=C(O)C=C1	Test	0
371		CCOC(=O)C1=CNN=C1N	Test	1
372		CCOC(=O)C1=NN(C(=O)C1N=NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(C=C1)N=NC1C(=O)N(N=C1C(=O)OCC)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
373		CCOC(=O)C1=NN(C2=CC=C(Cl)C=C2Cl)C(C)(C1)C(=O)OCC	Training	0
374		CCOC(=O)C=CC(=O)OCC	Training	1
375		CCOC(=O)CC(=O)OCC	Test	1
376		CCOC(=O)CC(C)=O	Training	0
377		CCOC(=O)CC(CC(C)=O)C(=O)OCC	Test	0
378		CCOC(=O)CCSP(=S)(OC(C)C)OC(C)C	Training	0
379		CCOC(=O)CCl	Training	1
380		CCOC(=O)OCC	Test	0
381		CCOC(Cl)=O	Training	1
382		CCOC1=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=CC=C1	Training	1
383		CCOC1=C(O)C=CC=C1	Training	1
384		CCOC1=CC(C=O)=CC=C1O	Training	1
385		CCOC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC(Cl)=C(C=C2)N=NC(C(C)=O)C(=O)NC2=CC=C(OCC)C=C2)C(C)=O)C=C1	Test	0
386		CCOCC(C)O	Training	0
387		CCOCCOCCOC(=O)C1CCC(CC1)C(=O)OCCOCCOCC	Training	0
388		CCOCCOCCOCCOC(=O)C(C)=C	Training	0
389		CCOCOCC	Test	1
390		CCOP(=O)(C(=O)C1=C(C)C=C(C)C=C1C)C1=CC=CC=C1	Test	0
391		CCOP(C1=CC=CC=C1)C1=CC=CC=C1	Training	0
392		CCOP(OC1=C(C)C=C(C=C1C(C)(C)C)C(C)(C)C)OC1=C(C)C=C(C=C1C(C)(C)C)C(C)(C)C	Training	0
393		CC\C=C/CC(C)OC(=O)C1=CC=CC=C1O	Training	0
394		CI	Training	1
395		CN(=O)=O	Training	1
396		CN(C)C(=O)NC1=CC(NC(=O)N(C)C)=C(C)C=C1	Training	0
397		CN(C)C(=S)SSC(=S)N(C)C	Training	1
398		CN(C)C(C)=O	Test	1
399		CN(C)CCO	Training	1
400		CN(C)CCOCCN(C)C	Test	1
401		CN1C(=O)N(C)C(=O)C(NC=O)=C1N	Training	0
402		CN1C=NC2=C1C(=O)N(C)C(=O)N2C	Training	0
403		CN1CCCN(C)C1=O	Training	1
404		CN1CCOCC1	Training	1
405		CNC(=O)C(C#N)=C1NC(C2=C1C=CC=C2)=C1C(=O)NC(=O)NC1=O	Training	0
406		CNC(C)C(O)C1=CC=CC=C1	Training	0
407		CNC(N)=O	Training	0
408		CNC=O	Training	1
409		CNS(=O)(=O)C1=C(C)C=C(N)C(OC)=C1	Test	0
410		COB(OC)OC	Test	1
411		COC(=O)C(C)(C)C#N	Test	1
412		COC(=O)C(C)Cl	Training	0
413		COC(=O)C(CCN1C=NC2=C(Cl)N=C(N)N=C12)C(=O)OC	Training	1
414		COC(=O)C(N)C1=CC=C(O)C=C1	Training	0
415		COC(=O)C1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O	Test	1
416		COC(=O)C1=CC(=CC(=C1)N=NC(C(C)=O)C(=O)NC1=CC=C2NC(=O)NC2=C1)C(=O)OC	Training	0
417		COC(=O)C1=CC(=CC=C1)C(=O)OC	Training	1
418		COC(=O)C1=CC(I)=C(NC(C)=O)C=C1OC	Test	0
419		COC(=O)C1=CC(N=NC(C(C)=O)C(=O)NC2=CC=C(NC(=O)C(N=NC3=CC(=CC=C3C(=O)OC)C(=O)OC)C(C)=O)C=C2)=C(C=C1)C(=O)OC	Training	0
420		COC(=O)C1=CC2=CC=C(C=C2C=C1)C(=O)OC	Training	0
421		COC(=O)C1=CC=C(C(=O)OC)C(N)=C1	Training	0
422		COC(=O)C1=CC=C(C=C1)C(=O)OC	Training	0
423		COC(=O)C1=CC=C(C=C1[N+]([O-])=O)C(=O)NC1=CC(Cl)=CC=C1Cl	Test	0
424		COC(=O)C1=CC=C(NC(=O)C2=CC(Cl)=CC=C2Cl)C=C1N	Training	0
425		COC(=O)C1CC(=O)C(CC1=O)C(=O)OC	Training	0
426		COC(=O)C=C(C)C	Training	0
427		COC(=O)CC#N	Test	1
428		COC(=O)CC(=O)OC	Training	1
429		COC(=O)CC(C(C)=O)C(=O)OC	Training	0
430		COC(=O)CC(C)C(=O)C1=CC=C(NC(=O)C2=CC=C(OC)C=C2)C(=C1)[N+]([O-])=O	Training	0
431		COC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	Training	0
432		COC(=O)CCCC(=O)OC	Training	0
433		COC(=O)CCCCC(=O)OC	Training	1
434		COC(=O)CCl	Training	1
435		COC(=O)CN(CC(=O)OC)C1=C(C#N)C(CC(=O)OC)=C(S1)C(=O)OC	Training	1
436		COC(=O)COC1=C(Cl)C(N)=C(Cl)C(F)=N1	Test	0
437		COC(=O)CSP(=S)(OC)OC	Training	0
438		COC(=O)NC(CC1=CC=CC=C1)C(O)CCl	Training	1
439		COC(C)(C)CCOC(C)=O	Training	0
440		COC(C)=O	Training	1
441		COC(CNC(=O)C=C)OC	Test	0
442		COC(OC)C1=CC=C(OC)C=C1	Training	0
443		COC(OC)OC	Training	1
444		COC1=C(C=CC=C1)N=NC(C(C)=O)C(=O)NC1=CC=C2NC(=O)NC2=C1	Training	0
445		COC1=C(NC(=O)C(N=NC2=C(C=C(Cl)C=C2)N(=O)=O)C(C)=O)C=CC=C1	Training	0
446		COC1=C(NC(=O)C(N=NC2=C(OC)C=C(C=C2)N(=O)=O)C(C)=O)C=C(Cl)C=C1	Test	0
447		COC1=C(NC(=O)CC(C)=O)C=CC=C1	Training	0
448		COC1=CC(=C(C=C1)N=NC(C(C)=O)C(=O)NC1=C(OC)C=CC=C1)N(=O)=O	Training	0
449		COC1=CC(=C(OC)C=C1)N(=O)=O	Training	0
450		COC1=CC(=CC(OC)=C1O)C#N	Training	1
451		COC1=CC(=CC=N1)C(F)(F)F	Training	0
452		COC1=CC(C=O)=CC=C1O	Training	1
453		COC1=CC(CC=C)=CC=C1O	Training	1
454		COC1=CC(Cl)=C(OC)C=C1	Training	0
455		COC1=CC(Cl)=C(OC)C=C1N	Training	0
456		COC1=CC(Cl)=C(OC)C=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC=C(N=NC(C(C)=O)C(=O)NC2=C(C)C=C(C)C=C2)C(Cl)=C1)C(C)=O	Training	0
457		COC1=CC(N)=C(OC)C=C1	Training	0
458		COC1=CC(NC(=O)C(N=NC2=C(OC)C=C(C(OC)=C2)S(=O)(=O)NC2=CC=CC=C2)C(C)=O)=C(OC)C=C1Cl	Training	0
459		COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl	Training	0
460		COC1=CC(NC(C)=O)=C(OC)C=C1	Training	0
461		COC1=CC(OC)=NC(NC(=O)OC2=CC=CC=C2)=N1	Training	0
462		COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	Training	0
463		COC1=CC=C(C)C=C1NC(C)=O	Training	0
464		COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C	Training	0
465		COC1=CC=C(C=C1)C1SC2=C(NC(=O)C1O)C=CC=C2	Training	0
466		COC1=CC=C(CN2C(=O)C3=CC=C4C5=CC=C6C(=O)N(CC7=CC=C(OC)C=C7)C(=O)C7=C6C5=C(C=C7)C5=CC=C(C2=O)C3=C45)C=C1	Test	0
467		COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O	Training	1
468		COC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC=C(N=NC(C(C)=O)C(=O)NC3=CC=CC=C3)C(Cl)=C2)C(C)=O)C=C1	Training	0
469		COC1=CC=C(OC)C=C1	Test	0
470		COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC=C(N=NC(C(C)=O)C(=O)NC2=CC=CC=C2OC)C(Cl)=C1)C(C)=O	Training	0
471		COC1=NC2=NC(N)=NN2C(OC)=C1	Test	0
472		COC1=NNC(=O)N1C	Training	0
473		COC1C(CC2CN3CCC4=C(NC5=CC(OC)=CC=C45)C3CC2C1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1	Training	0
474		COC1OC(COS(=O)(=O)C2=CC=C(C)C=C2)C2OC(C)(C)OC12	Test	0
475		COC=C	Training	0
476		COC=CC	Test	0
477		COC=O	Training	1
478		COCC(C)O	Training	0
479		COCC(C)OC(C)=O	Test	0
480		COCC1=CC=C(C=C1)C1=CC=C(COC)C=C1	Training	0
481		COCC=CCCCC=C	Training	0
482		COCCO	Training	1
483		COCCOC	Training	0
484		COCCOCCO	Test	0
485		COCCOCCOC	Training	0
486		COCCOCCOCCO	Test	0
487		COCCOCCOCCOB(OCCOCCOCCOC)OCCOCCOCCOC	Training	0
488		COCCOCCOCCOC	Training	1
489		COCCOCCOCCOCCOC	Training	0
490		COP(=O)(CCC(=O)NCO)OC	Training	0
491		CO[Si](C)(C)CCl	Training	0
492		CO[Si](C)(OC)C1CCCCC1	Training	0
493		CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC	Training	0
494		CO[Si](OC)(C1CCCC1)C1CCCC1	Training	0
495		CS(=O)(=O)C1=CC(=C(C=C1)C(O)=O)[N+]([O-])=O	Training	1
496		CSC1=CC=C(C=C1)C(=O)C(C)C	Training	0
497		CSCCC(O)C#N	Test	1
498		CSSC	Test	1
499		C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O	Training	0
500		C[C@H](O)C(=O)N(C)C	Training	0
501		C[N](C)(Cl)(CC=C)CC=C	Training	0
502		C[N](C)(Cl)(CCO)CCCO	Training	0
503		C[Si](C)(C)C	Training	0
504		C[Si](C)(C)Cl	Training	1
505		C[Si](C)(C)O[Si](C)(C)C	Test	0
506		C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1	Training	0
507		ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl	Test	0
508		ClC(Cl)(Cl)Cl	Training	1
509		ClC(Cl)C1=C(Cl)C=CC=C1Cl	Training	0
510		ClC1=C(C=CC=C1)C(Cl)(Cl)Cl	Training	0
511		ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl	Training	1
512		ClC1=C2C(=O)C(C(=O)C2=C(Cl)C(Cl)=C1Cl)C1=NC2=C(C=CC=C2N2C(=O)C3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C2=O)C=C1	Test	0
513		ClC1=C2NC3=CC=CC=C3C(=O)C2=C(Cl)C2=C1C(=O)C1=CC=CC=C1N2	Training	0
514		ClC1=CC=C(C=C1)C(Cl)(Cl)Cl	Test	0
515		ClC1=CC=C(C=C1Cl)C(Cl)(Cl)Cl	Test	0
516		ClC1=CC=C(C=O)C=C1	Test	1
517		ClC1=CC=C(OC2=CC(Cl)=CC=C2)C=C1	Training	0
518		ClC1=CC=CC(Cl)=C1C#N	Training	0
519		ClC1=CC=CC=C1C=O	Test	0
520		ClC1=NSC(C(=O)NC2=CC=CC=C2C#N)=C1Cl	Training	0
521		ClCC1=CC=C(Cl)C=C1	Training	1
522		ClCC1=CC=CC=C1Cl	Training	1
523		FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F	Training	0
524		FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F	Training	0
525		FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C	Training	0
526		FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F	Test	0
527		FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F	Training	0
528		FC(F)=C(F)OC(F)(F)F	Training	0
529		FC1(F)OC2=CC=CC(C=O)=C2O1	Training	0
530		FC1=CC=C(C=C1)C1=CC=CS1	Training	1
531		FC1=CC=CC(F)=C1C#N	Training	0
532		FCC(F)(F)F	Training	1
533		N#CC1=CC=CN=C1	Training	1
534		N#CCCC#N	Training	0
535		N#CCCCCC#N	Training	1
536		N#CNC1=NCCS1	Training	0
537		N1C2=CC=CC=C2C=CC2=CC=CC=C12	Training	0
538		N1C2=CC=CC=C2SC2=C1C=CC=C2	Training	0
539		N1C2=NC3=NC(=NC4=C5C=CC=CC5=C(N4)N=C4N=C(N=C1C1=CC=CC=C21)C1=CC=CC=C41)C1=CC=CC=C31	Test	0
540		N1C=NC=N1	Training	1
541		N1N=NC2=C1C=CC=C2	Training	1
542		N=C(NCCCCCCNC(=N)NC#N)NC#N	Training	1
543		NC(=N)NN(=O)=O	Training	0
544		NC(=O)C1=CC=C(N)C=C1	Training	1
545		NC(=O)C1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1	Training	0
546		NC(=O)C=C	Training	1
547		NC(=O)CC1(CC(O)=O)CCCCC1	Training	0
548		NC(=O)CCl	Training	1
549		NC(=O)N=NC(N)=O	Test	0
550		NC(=O)NC1NC(=O)NC1=O	Training	0
551		NC(C(O)=O)C1=CC=C(O)C=C1	Training	0
552		NC(C(O)=O)C1=CC=CC=C1	Training	0
553		NC(CCC(O)=O)C(O)=O	Training	0
554		NC(CO)(CO)CO	Training	0
555		NC1=C(Cl)C=C(Cl)C(Cl)=C1	Training	0
556		NC1=C(Cl)C=CC(=C1)C(O)=O	Training	0
557		NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O	Training	1
558		NC1=CC(Br)=CNC1=O	Training	0
559		NC1=CC(Cl)=C(Cl)C=C1S(O)(=O)=O	Training	0
560		NC1=CC2=C(NC(=O)N2)C=C1	Training	0
561		NC1=CC=C(C=C1)C(F)(F)F	Training	1
562		NC1=CC=C(C=CC2=CC=C(N)C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O	Training	0
563		NC1=CC=C(Cl)C=C1N(=O)=O	Training	0
564		NC1=CC=C(F)C=C1C1=CC=C(Cl)C(Cl)=C1	Training	0
565		NC1=CC=C(N)C=C1	Training	1
566		NC1=CC=C(O)C=C1	Training	0
567		NC1=CC=C(OC2=CC=C(N)C=C2)C=C1	Training	1
568		NC1=CC=CC=C1N	Training	1
569		NC1=NC(NC2=NC(N)=NC(N)=N2)=NC(N)=N1	Training	0
570		NCCC(O)=O	Training	0
571		NCCCCCCCCCCC(O)=O	Test	0
572		NCCCN	Training	1
573		NNC(=O)CCCCC(=O)NN	Training	0
574		NNC(=O)NN	Training	0
575		NS(=O)(=O)C1=CC=CC=C1C(F)(F)F	Test	0
576		N[C@H]1CCC2=C(C1)SC(N)=N2	Training	1
577		O(CCCCCCCCCCCCCCCCCC)CCC[N+](C)(C)C	Training	1
578		O=C(CC#N)OCC(COC(=O)CC#N)(COC(=O)CC#N)COC(=O)CC#N	Training	0
579		O=C(Nc2ccc3cc(c(N=Nc1ccc(cc1)S(=O)(=O)CCOS(=O)(=O)O)c(O)c3(c2))S(=O)(=O)O)C	Training	0
580		O=C(Nc3ccc4c(O)c(N=Nc1ccc2cc(ccc2(c1))S(=O)(=O)O)c(cc4(c3))S(=O)(=O)O)Nc7ccc8c(O)c(N=Nc5ccc6cccc(c6(c5))S(=O)(=O)O)c(cc8(c7))S(=O)(=O)O	Training	0
581		O=C(O)C(Cl)(Cl)Cl	Training	1
582		O=C(O)C(F)(F)F	Training	0
583		O=C(O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F	Test	1
584		O=C(O)CCl	Training	1
585		O=C(O)CN(C(=O)CCCCCCCCCCC)C	Training	1
586		O=C(O)c2cc3ccccc3(c(N=Nc1cc(c(cc1S(=O)(=O)[O-])C)Cl)c2([O-]))	Training	0
587		O=C(OC(C)CC(C)C)CC(C(=O)OC(C)CC(C)C)S(=O)(=O)O	Training	1
588		O=C(OC(C)CS(=O)(=O)O)CCCCCCCCCCC	Training	1
589		O=C(OCC1=CC=CC=C1)C1=CC=CC=C1	Training	0
590		O=C(OCC1CO1)C1=CC=C(C(=O)OCC2CO2)C(=C1)C(=O)OCC1CO1	Training	1
591		O=C(OCCCCCCCC(C)C)CC(C(=O)OCCCCCCCC(C)C)S(=O)(=O)O	Training	1
592		O=C(OCCCCCCCCCCC(C)C)CC(C(=O)OCCCCCCCCCCC(C)C)S(=O)(=O)O	Training	1
593		O=C(OCCCS(=O)(=O)O)C=C	Training	0
594		O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
595		O=C(OCCS(=O)(O)O)CCCCCCCCCCC	Training	1
596		O=C1C2=CC3=C(C=C2NC2=C1C=CC=C2)C(=O)C1=C(N3)C=CC=C1	Test	0
597		O=C1C=C(OS(=O)(=O)N1)C	Training	0
598		O=C1CC2=C(O1)C=CC=C2	Training	1
599		O=C1CCCC(=O)O1	Training	1
600		O=C1CCCCC(=O)OCCOCCO1	Training	1
601		O=C1CCCCCO1	Training	1
602		O=C1CCCN1	Training	1
603		O=C1N(C2=CC=C(C=C2)\N=N\C2=CC=CC=C2)C(=O)C2=C3C1=CC=C1C4=CC=C5C(=O)N(C6=CC=C(C=C6)\N=N\C6=CC=CC=C6)C(=O)C6=C5C4=C(C=C6)C(C=C2)=C31	Training	0
604		O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1	Training	1
605		O=C1N(CCC2=CC=CC=C2)C(=O)C2=CC=C3C4=C5C(=CC=C6C(=O)N(CCC7=CC=CC=C7)C(=O)C(C=C4)=C56)C4=CC=C1C2=C34	Training	0
606		O=C1N(SC2CCCCC2)C(=O)C2=CC=CC=C12	Test	1
607		O=C1NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1	Training	0
608		O=C1NC(=O)C2=C3C(C=CC=C13)=CC=C2	Training	0
609		O=C1NC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)NC(=O)C(C=C4)=C56)C(C=C2)=C31	Test	0
610		O=C1NC2=C(N1)C=C(C=C2)N(=O)=O	Training	0
611		O=C1NC2=C(N1)C=CC=C2	Training	0
612		O=C1NCCN1	Training	1
613		O=C1OC(=O)C2=C3C1=CC=C1C4=C5C(=CC=C6C(=O)OC(=O)C(C=C4)=C56)C(C=C2)=C31	Training	0
614		O=C1OC(=O)C2CCCCC12	Training	1
615		O=C1OC(=O)C=C1	Training	1
616		O=C1OC=CO1	Training	1
617		O=C1OCCO1	Training	1
618		O=C1c6ccccc6(C(=O)c2c(cc(c(N)c12)S(=O)(=O)O)c3cc(c(N)c4C(=O)c5ccccc5(C(=O)c34))S(=O)(=O)O)	Test	0
619		O=C2C=CC(=NNc1ncccc1)C(O)=C2	Test	0
620		O=C=NC1=CC=C(OP(=S)(OC2=CC=C(C=C2)N=C=O)OC2=CC=C(C=C2)N=C=O)C=C1	Training	0
621		O=CC1=CC(OC2=CC=CC=C2)=CC=C1	Training	0
622		O=CC1=CC=C2OCOC2=C1	Training	0
623		O=CN1CCOCC1	Training	0
624		O=N(=O)OCC(CON(=O)=O)ON(=O)=O	Training	0
625		O=P(O)(O)OCCCCCCCCCCCCCCCC	Test	1
626		O=P1OC2=C(C=CC=C2)C2=CC=CC=C12	Training	0
627		O=S(=O)(O)C=C	Training	0
628		O=S(=O)(O)CC(=C)C	Training	1
629		O=S(=O)(O)CC=C	Training	0
630		O=S(=O)(O)CCCS	Test	0
631		O=S(=O)(O)c2cc(ccc2(Oc1cccc(c1S(=O)(=O)O)C(C)CC(C)CC(C)CC(C)C))C(C)CC(C)CC(C)CC(C)C	Training	1
632		O=S(=O)(O)c2ccc(c1c2(cccc1CC(C)C))CC(C)C	Training	1
633		O=S(=O)(O)c4cc(ccc4(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)N(C)CCO)Nc3ccccc3))Nc5nc(nc(n5)N(C)CCO)Nc6ccccc6	Training	0
634		O=S(=O)(O)c4cc(ccc4(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)N(CCO)CCO)NC3=CC=CCC3))Nc5nc(nc(n5)N(CCO)CCO)Nc6ccccc6	Training	0
635		O=S(=O)(O)c4ccccc4(C=Cc1ccc(cc1)c2ccc(cc2)C=Cc3ccccc3S(=O)(=O)O)	Training	1
636		O=S(O)CO	Training	0
637		O=S1(=O)CCCC1	Training	1
638		O=[N+]([O-])c1cc(N)c(O)c(c1)[N+](=O)[O-]	Training	0
639		O=[N+]([O-])c1cccc(c1)S(=O)(=O)O	Training	1
640		O=[N+]([O-])c2ccc(C=Cc1ccc(cc1S(=O)(=O)O)[N+](=O)[O-])c(c2)S(=O)(=O)O	Training	0
641		OC(=O)C(O)=O	Training	1
642		OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N=C1NC=CS1	Test	0
643		OC(=O)C1=C(SSC2=C(C=CC=C2)C(O)=O)C=CC=C1	Training	1
644		OC(=O)C1=CC(=CC(=C1)C(O)=O)N(=O)=O	Training	1
645		OC(=O)C1=CC(=CC(O)=C1)C(O)=O	Training	0
646		OC(=O)C1=CC(=CC=C1)C(O)=O	Training	0
647		OC(=O)C1=CC(NC2=CC=CC=C2)=C(C=C1NC1=CC=CC=C1)C(O)=O	Training	0
648		OC(=O)C=CCCCCCCCCCCCCC=CC(O)=O	Training	0
649		OC(=O)CC(=O)CC(O)=O	Training	1
650		OC(=O)CC(O)(CC(O)=O)C(O)=O	Training	0
651		OC(=O)CCCCCCCCC=C	Training	1
652		OC(=O)CCCCCCCCCC(O)=O	Training	1
653		OC(=O)CCCCCCCCCCCC(O)=O	Training	1
654		OC(=O)CCCCCNC1=NC(NCCCCCC(O)=O)=NC(NCCCCCC(O)=O)=N1	Training	0
655		OC(OP(O)O)COP(O)O	Training	1
656		OC1(CCCCC1)C#C	Test	1
657		OC1(CCCCC1)C(=O)C1=CC=CC=C1	Training	0
658		OC1=C(Br)C=C(Br)C=C1Br	Training	1
659		OC1=C(N=NC2=C(C=C(Cl)C=C2)N(=O)=O)C2=C(C=CC=C2)C=C1C(=O)NC1=CC(Cl)=C(NC(=O)C2=C(O)C(N=NC3=C(C=C(Cl)C=C3)N(=O)=O)=C3C=CC=CC3=C2)C=C1	Test	0
660		OC1=C(N=NC2=C(Cl)C=CC(Cl)=C2)C2=C(C=CC=C2)C=C1C(=O)NC1=C(Cl)C=C(NC(=O)C2=C(O)C(N=NC3=C(Cl)C=CC(Cl)=C3)=C3C=CC=CC3=C2)C(Cl)=C1	Test	0
661		OC1=C(N=NC2=C(Cl)C=CC(Cl)=C2)C2=C(C=CC=C2)C=C1C(=O)NC1=C(Cl)C=C(NC(=O)C2=C(O)C(N=NC3=C(Cl)C=CC(Cl)=C3)=C3C=CC=CC3=C2)C=C1	Test	0
662		OC1=C2C=C(Cl)C=CC2=NC2=CC3=C(C=C12)N=C1C=CC(Cl)=CC1=C3O	Training	0
663		OC1=CC(O)=CC=C1	Training	0
664		OC1=CC(O)=NC=N1	Training	0
665		OC1=CC2=C(C=CC=C2)C=C1C(=O)NN=NC1=CC(Cl)=C(C=C1Cl)C1=CC=C(C=C1)C1=CC(Cl)=C(C=C1Cl)N=NNC(=O)C1=CC2=C(C=CC=C2)C=C1O	Test	0
666		OC1=CC=C(C=C1)C1=CC=CC=C1	Training	0
667		OC1=CC=C(C=C1)N(=O)=O	Training	1
668		OC1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1N(=O)=O)N(=O)=O	Test	0
669		OC1=CC=CC=C1C(=O)OC1CCCCC1	Training	0
670		OC1=CC=CC=C1C(=O)OCC1=CC=CC=C1	Training	1
671		OC1=CC=CC=C1N(=O)=O	Test	0
672		OC1=CC=CC=C1O	Training	1
673		OC1COC2C(O)COC12	Training	0
674		OCC(O)=O	Training	1
675		OCC(O)C(O)C(O)C(=O)C(O)=O	Training	1
676		OCC(O)CO	Training	0
677		OCC(O)COCC(O)CO	Training	0
678		OCC1CC(O)C(O)C(OC2C(O)C(O)C(OC3C(O)C(O)C(OC4C(O)C(O)C(OC5C(O)C(O)C(OC6C(O)C(O)C(OC7C(O)C(O)C(O)OC7CO)OC6CO)OC5CO)OC4CO)OC3CO)OC2CO)O1	Training	1
679		OCC1CCC(CO)CC1	Training	1
680		OCCC#N	Training	0
681		OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	1
682		OCCCCCO	Test	0
683		OCCCl	Test	1
684		OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O	Training	0
685		OCCN1CCCC1=O	Training	0
686		OCCN1CN(CCO)CN(CCO)C1	Training	1
687		OCCOCCCl	Training	1
688		OCCSCCO	Training	1
689		OCNC(=O)C=C	Training	0
690		OCNC(=O)N(CO)C1N(CO)C(=O)N(CO)C1=O	Training	1
691		OS(=O)(=O)C1=C(C=CC2=C(C=C(C=C2)N(=O)=O)S(O)(=O)=O)C=CC(=C1)N(=O)=O	Training	1
692		OS(=O)(=O)C1=CC(NC2=NC(=NC(NC3=CC=CC=C3)=N2)N2CCOCC2)=CC=C1C=CC1=C(C=C(NC2=NC(=NC(NC3=CC=CC=C3)=N2)N2CCOCC2)C=C1)S(O)(=O)=O	Test	0
693		OS(Cl)(=O)=O	Training	1
694		S1C=NC2=C1C=CC=C2	Training	1
695		S=C1NCCN1	Test	0
696		SC1CCCCC1	Training	1
697		SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS	Training	0
698		C1=CC2=C(C=C1)C1=C(C=C2)C2=C(C=CC=C2)C=C1	Training	0
699		C1=CC2=C(C=C1)C1=C3C(C=CC4=CC=CC(C=C1)=C34)=C2	Training	0
