ID	CAS	SMILES	STATUS	EXP_VALUE
1326	N.A.	CCCc1ccc(O)cc1	TRAINING	1
1327	N.A.	O=c1cc[nH]cc1	TRAINING	0
1328	N.A.	C(=Cc1ccncc1)c1ccccc1	TRAINING	1
1329	N.A.	N#Cc1cscn1	TRAINING	0
1330	N.A.	Cc1ccc(S)cc1	TRAINING	0
1331	N.A.	Cc1ccc(S(N)(=O)=O)cc1	TRAINING	0
1332	N.A.	CC(=O)Oc1ccc(C)cc1	TRAINING	0
1333	N.A.	C1CC2OC2CC1C1CO1	TRAINING	0
1334	N.A.	C=Cc1ccncc1	TRAINING	0
1335	N.A.	C=CCN1CC(C)N(C(c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)CC1C	TRAINING	0
1336	N.A.	CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O	TRAINING	0
1337	N.A.	CC(C)(C)c1ccc(S)cc1	TRAINING	0
1338	N.A.	CC(C)(C)c1ccc(C(=O)O)cc1	TRAINING	0
1339	N.A.	CC(C)(C)c1ccc(O)c(O)c1	TRAINING	1
1340	N.A.	CC(C)(C)C1CCC(O)CC1	TRAINING	0
1341	N.A.	CC(C)(C)C1CCC(=O)CC1	TRAINING	0
1342	N.A.	CC(=O)OC1CCC(C(C)(C)C)CC1	TRAINING	0
1343	N.A.	N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1	TRAINING	1
1344	N.A.	COc1ccc(C(=O)c2ccc(O)cc2)c(OC)c1	TRAINING	1
1345	N.A.	O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21	TRAINING	0
1346	N.A.	O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21	TRAINING	0
1347	N.A.	O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21	TRAINING	0
1348	N.A.	CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O	TRAINING	0
1349	N.A.	CC1(C)C(=O)NC(=O)NC1=O	TRAINING	0
1350	N.A.	CC1(C)NC(=O)NC1=O	TRAINING	0
1351	N.A.	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	TRAINING	0
1352	N.A.	c1cnc2c(n1)CCCC2	TRAINING	0
1353	N.A.	O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12	TRAINING	1
1354	N.A.	Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	TRAINING	1
1355	N.A.	Cc1cc(=O)oc2cc(O)cc(O)c12	TRAINING	1
1356	N.A.	COc1cc(OC)c2ccc(=O)oc2c1	TRAINING	0
1357	N.A.	O=c1[nH]nc(-c2ccc([N+](=O)[O-])o2)o1	TRAINING	1
1358	N.A.	O=Cc1ccc(CO)o1	TRAINING	0
1359	N.A.	O=C(O)c1ccc(CO)o1	TRAINING	0
1360	N.A.	O=C(O)CNC(=O)c1ccc(CO)o1	TRAINING	0
1361	N.A.	Cc1ccc(N)cc1S(=O)(=O)O	TRAINING	0
1362	N.A.	Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1	TRAINING	0
1363	N.A.	N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1	TRAINING	0
1364	N.A.	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br	TRAINING	0
1365	N.A.	O=[N+]([O-])C1(Br)COCOC1	TRAINING	1
1366	N.A.	Brc1c(NC2=NCCN2)ccc2nccnc12	TRAINING	0
1367	N.A.	N=c1[nH]c2cc(Cl)ccc2o1	TRAINING	0
1368	N.A.	Cc1nc2cc(Cl)ccc2[nH]1	TRAINING	0
1369	N.A.	Cc1ccc(Cl)cc1N	TRAINING	0
1370	N.A.	O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	TRAINING	0
1371	N.A.	Clc1ccc2[nH]nnc2c1	TRAINING	0
1372	N.A.	O=C(Nc1ccccc1)c1cc(Cl)ccc1O	TRAINING	1
1373	N.A.	O=C1CCCC=CCCCCCCCCCC1	TRAINING	1
1374	N.A.	CCc1cnc(C(=O)O)c(C(=O)O)c1	TRAINING	0
1375	N.A.	CCC1(C)NC(=O)NC1=O	TRAINING	0
1376	N.A.	CC=C1CC2C=CC1C2	TRAINING	0
1377	N.A.	O=c1[nH]cc(F)c(=O)[nH]1	TRAINING	0
1378	N.A.	CCCCCCCC1CCC(=O)O1	TRAINING	0
1379	N.A.	COc1cc(C(C)C)ccc1C	TRAINING	0
1380	N.A.	COc1cc(CC(C)N)cc2c1OCO2	TRAINING	0
1381	N.A.	COC(=O)CCCC(=O)O	TRAINING	0
1382	N.A.	COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1	TRAINING	0
1383	N.A.	COc1c2ccoc2cc2oc(=O)ccc12	TRAINING	0
1384	N.A.	Cc1ccc(C(=O)O)o1	TRAINING	0
1385	N.A.	Cc1ccc([N+](=O)[O-])c(N)c1	TRAINING	0
1386	N.A.	Cc1c[nH]c(=S)[nH]c1=O	TRAINING	0
1387	N.A.	CC(C)CCCC(=O)O	TRAINING	0
1388	N.A.	CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1	TRAINING	1
1389	N.A.	COc1ccc([N+](=O)[O-])cc1N	TRAINING	0
1390	N.A.	O=[N+]([O-])c1ccc2c3c(cccc13)CC2	TRAINING	1
1391	N.A.	O=[N+]([O-])c1ccc2[nH]ncc2c1	TRAINING	0
1392	N.A.	O=C1Nc2ccc([N+](=O)[O-])cc2C1=O	TRAINING	1
1393	N.A.	O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1	TRAINING	0
1394	N.A.	c1ccc(-c2nn[nH]n2)cc1	TRAINING	0
1395	N.A.	Cc1ccc(=O)n(-c2ccccc2)c1	TRAINING	0
1396	N.A.	CC12CCCC1C1CCC3CC(O)CCC3(C)C1CC2	TRAINING	0
1397	N.A.	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O	TRAINING	0
1398	N.A.	CC(=O)CCC=C(C)CCC=C(C)C	TRAINING	0
1399	N.A.	COc1cc2[nH]c(=O)[nH]c(=O)c2cc1OC	TRAINING	0
1400	N.A.	N=c1[nH]c2ccc(OC(F)(F)F)cc2s1	TRAINING	0
1401	N.A.	CC(=O)c1ccc2c(c1)CCCC2	TRAINING	0
1402	N.A.	Cn1c(N)c(N=O)c(=O)n(C)c1=O	TRAINING	0
1403	N.A.	Cc1ccc(=N)[nH]c1	TRAINING	0
1404	N.A.	Nc1cc(Cl)cc(S(=O)(=O)O)c1O	TRAINING	0
1405	N.A.	Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1	TRAINING	0
1406	N.A.	CC1(C)SC2C(N)C(=O)N2C1C(=O)O	TRAINING	0
1407	N.A.	N=c1cnn(C2OC(CO)C(O)C2O)c(=O)[nH]1	TRAINING	0
1408	N.A.	N=c1nc(Cl)[nH]c(=N)[nH]1	TRAINING	0
1409	N.A.	O=c1[nH]c2ccc(Cl)cc2o1	TRAINING	0
1410	N.A.	O=C(O)c1cccc(Cl)n1	TRAINING	0
1411	N.A.	OCCCCCCCl	TRAINING	0
1412	N.A.	Cc1cc(O)c(C(C)C)cc1Cl	TRAINING	1
1413	N.A.	CCOc1ccc2c(c1)C(C)CC(C)(C)N2	TRAINING	0
1414	N.A.	CCCCCCC1CCCC(=O)O1	TRAINING	0
1415	N.A.	O=C(O)c1ccc2cc(O)ccc2c1	TRAINING	0
1416	N.A.	Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1	TRAINING	1
1417	N.A.	S=c1[nH]cnc2[nH]cnc12	TRAINING	0
1418	N.A.	S=C1NCNc2[nH]cnc21	TRAINING	0
1419	N.A.	COc1ccc2[nH]c(=N)sc2c1	TRAINING	0
1420	N.A.	Cc1ccc2oc(=O)ccc2c1	TRAINING	0
1421	N.A.	Cc1nc(=N)[nH]c(=N)[nH]1	TRAINING	0
1422	N.A.	Cc1cc(=O)[nH]c(=S)[nH]1	TRAINING	0
1423	N.A.	Cc1ccc(O)cn1	TRAINING	0
1424	N.A.	CC(C)=CCCC(C)O	TRAINING	0
1425	N.A.	Cc1cc(=O)[nH]c(=O)[nH]1	TRAINING	0
1426	N.A.	O=[N+]([O-])c1ccc2[nH]cnc2c1	TRAINING	1
1427	N.A.	O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12	TRAINING	0
1428	N.A.	O=[N+]([O-])c1ccc2ncccc2c1	TRAINING	0
1429	N.A.	CCCCCc1cccc(=O)o1	TRAINING	0
1430	N.A.	N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1	TRAINING	0
1431	N.A.	CCCc1cc(=O)[nH]c(=S)[nH]1	TRAINING	0
1432	N.A.	N=c1[nH]c(=S)c2[nH]cnc2[nH]1	TRAINING	0
1433	N.A.	N=c1ccc(C(N)=O)c[nH]1	TRAINING	0
1434	N.A.	Cc1cc(C)c(O)c(C(C)(C)C)c1	TRAINING	0
1435	N.A.	CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1	TRAINING	1
1436	N.A.	Cc1c2ccccc2c(C)c2c1ccc1ccccc12	TRAINING	1
1437	N.A.	O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12	TRAINING	1
1438	N.A.	Cc1cc(=O)oc2cc(N(C)C)ccc12	TRAINING	1
1439	N.A.	CCN(CC)c1ccc2c(C)cc(=O)oc2c1	TRAINING	1
1440	N.A.	Cn1cnc2[nH]cnc(=N)c21	TRAINING	0
1441	N.A.	Cc1ccc2cccnc2c1	TRAINING	0
1442	N.A.	CCC12COCN1COC2	TRAINING	0
1443	N.A.	Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O	TRAINING	0
1444	N.A.	Oc1cccc2cccnc12	TRAINING	0
1445	N.A.	O=C(O)CC(O)(CC(=O)O)C(=O)O	TRAINING	0
1446	N.A.	COc1c2occc2cc2ccc(=O)oc12	TRAINING	0
1447	N.A.	Cc1cccc2cccnc12	TRAINING	0
1448	N.A.	O=[N+]([O-])c1cccc2cccnc12	TRAINING	0
1449	N.A.	O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34	TRAINING	1
1450	N.A.	N=c1c2ccccc2[nH]c2ccccc12	TRAINING	1
1451	N.A.	O=C(O)c1c2ccccc2cc2ccccc12	TRAINING	0
1452	N.A.	Brc1cc2ccccc2c2ccccc12	TRAINING	0
1453	N.A.	N#Cc1c2ccccc2cc2ccccc12	TRAINING	1
1454	N.A.	N#Cc1cc2ccccc2c2ccccc12	TRAINING	1
1455	N.A.	C=CCCCCCCCCO	TRAINING	0
1456	N.A.	CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21	TRAINING	1
1457	N.A.	CCn1c2ccccc2c2ccccc21	TRAINING	0
1458	N.A.	O=C1c2ccccc2-c2ccccc21	TRAINING	1
1459	N.A.	Cn1cnc2c(=O)[nH]c(=N)[nH]c21	TRAINING	0
1460	N.A.	O=[N+]([O-])c1c2ccccc2cc2ccccc12	TRAINING	1
1461	N.A.	Oc1cc2ccccc2c2ccccc12	TRAINING	1
1462	N.A.	CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21	TRAINING	0
1463	N.A.	CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21	TRAINING	1
1464	N.A.	O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2	TRAINING	1
1465	N.A.	O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1	TRAINING	0
1466	N.A.	O=C(O)c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1	TRAINING	0
1467	N.A.	CCC(NC(=O)c1cc(F)ccc1NS(=O)(=O)c1cccc2cccnc12)c1ccccc1	TRAINING	1
1468	N.A.	NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1	TRAINING	1
1469	N.A.	O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21	TRAINING	0
1470	N.A.	N=c1[nH]c(=NC2CC2)c2ncn(C3C=CC(CO)C3)c2[nH]1	TRAINING	0
1471	N.A.	NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N	TRAINING	0
1472	N.A.	CC(=O)NCCCS(=O)(=O)O	TRAINING	0
1473	N.A.	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	TRAINING	0
1474	N.A.	CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1	TRAINING	0
1475	N.A.	CC(=O)OC1CN2CCC1CC2	TRAINING	0
1476	N.A.	O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	TRAINING	0
1477	N.A.	CC(=O)Nc1ccc(C(=O)O)cc1	TRAINING	0
1478	N.A.	COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	TRAINING	0
1479	N.A.	c1cc2c3c(cccc3c1)CC2	TRAINING	0
1480	N.A.	O=C1C(=O)c2cccc3cccc1c23	TRAINING	0
1481	N.A.	CC(=O)NC(C(=O)C(=O)C(O)CO)C(O)CC(O)C(O)O	TRAINING	0
1482	N.A.	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	TRAINING	1
1483	N.A.	COP(=O)(NC(C)=O)SC	TRAINING	0
1484	N.A.	CC1=CC(=O)NS(=O)(=O)O1	TRAINING	0
1485	N.A.	CC(N)=O	TRAINING	0
1486	N.A.	CC(=O)Nc1ccc(O)cc1	TRAINING	0
1487	N.A.	CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1	TRAINING	1
1488	N.A.	CC(=NC#N)N(C)Cc1ccc(Cl)nc1	TRAINING	0
1489	N.A.	CC(=O)N=c1[nH]nc(S(N)(=O)=O)s1	TRAINING	0
1490	N.A.	CCOC(=O)CS	TRAINING	0
1491	N.A.	CC(=O)CC(=O)Nc1ccccc1	TRAINING	0
1492	N.A.	CCOCN(C(=O)CCl)c1c(C)cccc1CC	TRAINING	1
1493	N.A.	CCOCN(C(=O)CS(=O)(=O)O)c1c(C)cccc1CC	TRAINING	0
1494	N.A.	CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	TRAINING	0
1495	N.A.	CC(=O)C(C)O	TRAINING	0
1496	N.A.	CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12	TRAINING	1
1497	N.A.	CC(C)=O	TRAINING	0
1498	N.A.	CC(C)=NNC(N)=S	TRAINING	0
1499	N.A.	CC(=O)c1ccccc1	TRAINING	0
1500	N.A.	CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC	TRAINING	1
1501	N.A.	CC(=O)NC(CC(C)C)C(=O)O	TRAINING	0
1502	N.A.	CC(=O)OCC[N+](C)(C)C	TRAINING	0
1503	N.A.	CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1	TRAINING	0
1504	N.A.	CC(=O)NCCCCCC(=O)O	TRAINING	0
1505	N.A.	CSC(=O)c1cccc2nnsc12	TRAINING	0
1506	N.A.	CN(C)c1ccc(C(=C2C(=O)C(S(=O)(=O)[O-])=Cc3cc(S(=O)(=O)O)ccc32)c2ccc([NH+](C)C)cc2)cc1	TRAINING	0
1507	N.A.	O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	TRAINING	0
1508	N.A.	CC1(c2ccccc2)OC(C(=O)O)=CC1=O	TRAINING	0
1509	N.A.	Cc1cnc(C(=O)O)c[n+]1[O-]	TRAINING	0
1510	N.A.	O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1	TRAINING	0
1511	N.A.	COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C	TRAINING	0
1512	N.A.	CC(=O)OC(C)C(=O)OCC[N+](C)(C)C	TRAINING	0
1513	N.A.	O=C(O)COc1ccccc1C=NNC(=O)c1ccncc1	TRAINING	0
1514	N.A.	CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl	TRAINING	0
1515	N.A.	C=CC(N)=O	TRAINING	0
1516	N.A.	C=CC(=O)O	TRAINING	0
1517	N.A.	CCOc1ccc(S(=O)(=O)O)c2cccnc12	TRAINING	0
1518	N.A.	N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1	TRAINING	0
1519	N.A.	O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2	TRAINING	0
1520	N.A.	N=c1[nH]cnc2[nH]cnc12	TRAINING	0
1521	N.A.	N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	TRAINING	0
1522	N.A.	N=c1[nH]cnc2c1ncn2C1OC(CO[PH](=O)(=O)O)C(O)C1O	TRAINING	0
1523	N.A.	N=c1[nH]cnc2c1ncn2C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C1O	TRAINING	0
1524	N.A.	NC(=O)CCCCC(N)=O	TRAINING	0
1525	N.A.	CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1	TRAINING	1
1526	N.A.	[O-][S+](CC(O)=NO)C(c1ccccc1)c1ccccc1	TRAINING	0
1527	N.A.	CNCC(=O)c1ccc(O)c(O)c1	TRAINING	0
1528	N.A.	COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N)C(O)C(C)O1)CC(O)(C(=O)CO)C=4	TRAINING	1
1529	N.A.	CC(=O)NC(Cc1ccccc1)C(=O)O	TRAINING	0
1530	N.A.	Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O	TRAINING	0
1531	N.A.	CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O	TRAINING	0
1532	N.A.	CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O	TRAINING	0
1533	N.A.	CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O	TRAINING	0
1534	N.A.	CCc1cccc(CC)c1N(COC)C(=O)CCl	TRAINING	0
1535	N.A.	CCc1cccc(CC)c1N(COC)C(=O)CS(=O)(=O)O	TRAINING	0
1536	N.A.	CCc1cccc(CC)c1NC(=O)C(=O)O	TRAINING	0
1537	N.A.	CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1	TRAINING	1
1538	N.A.	CCCSc1ccc2[nH]c(=NC(=O)OC)[nH]c2c1	TRAINING	1
1539	N.A.	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	TRAINING	0
1540	N.A.	C=CCn1c(O)c(CC(C)C)[nH]c1=S	TRAINING	0
1541	N.A.	C=CCOc1ccc(CC(=O)O)cc1Cl	TRAINING	0
1542	N.A.	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C	TRAINING	0
1543	N.A.	CCCCCCCCCCCCCCCCCCO	TRAINING	0
1544	N.A.	CNC(=O)ON=CC(C)(C)SC	TRAINING	1
1545	N.A.	CNC(=O)ON=CC(C)(C)S(C)(=O)=O	TRAINING	0
1546	N.A.	CNC(=O)ON=CC(C)(C)[S+](C)[O-]	TRAINING	0
1547	N.A.	ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl	TRAINING	1
1548	N.A.	CCCCC(CC)CN=C(N)N=C(N)NCCCCCCN=C(N)N=C(N)NCC(CC)CCCC	TRAINING	1
1549	N.A.	CC(=O)OCC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	TRAINING	0
1550	N.A.	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	TRAINING	0
1551	N.A.	COc1cc2[nH]c(N(C)CCCNC(=O)C3CCCO3)nc(=N)c2cc1OC	TRAINING	0
1552	N.A.	C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1	TRAINING	0
1553	N.A.	C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl	TRAINING	0
1554	N.A.	O=C1C=Cc2c(c(O)c3ccccc3c2O)C1=O	TRAINING	1
1555	N.A.	O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O	TRAINING	1
1556	N.A.	NC(=O)Nc1[nH]c(=O)[nH]c1O	TRAINING	0
1557	N.A.	C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC	TRAINING	0
1558	N.A.	O=c1[nH]cnc2[nH]ncc12	TRAINING	0
1559	N.A.	COc1cc(S(=O)(=O)O)c(C)cc1N=Nc1c(O)ccc2cc(S(=O)(=O)O)ccc12	TRAINING	1
1560	N.A.	C=CCOC(=O)COCCC(C)C	TRAINING	0
1561	N.A.	C=CCOCC(O)CCl	TRAINING	0
1562	N.A.	C=CCO	TRAINING	0
1563	N.A.	C=CCOC(=O)c1ccccc1N	TRAINING	0
1564	N.A.	C=CCOC(N)=O	TRAINING	0
1565	N.A.	C=CCOCC1CO1	TRAINING	0
1566	N.A.	C=CCCC(=O)C=CC1=C(C)CCCC1(C)C	TRAINING	1
1567	N.A.	C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C	TRAINING	1
1568	N.A.	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	TRAINING	0
1569	N.A.	O=Cc1cc(O)c2c(O)c3c(O)cccc3c(O)c2c1	TRAINING	1
1570	N.A.	Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	TRAINING	0
1571	N.A.	Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O	TRAINING	0
1572	N.A.	CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	TRAINING	0
1573	N.A.	CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12	TRAINING	1
1574	N.A.	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	TRAINING	0
1575	N.A.	C=CCc1ccccc1OCC(O)CNC(C)C	TRAINING	0
1576	N.A.	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O	TRAINING	0
1577	N.A.	O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O	TRAINING	0
1578	N.A.	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1	TRAINING	0
1579	N.A.	C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	TRAINING	0
1580	N.A.	C=CCC1(O)CCC2C3=C(C=CC21C)C1=C(CC3)CC(=O)CC1	TRAINING	0
1581	N.A.	CCN(CCCc1ccccc1)CCCc1ccccc1	TRAINING	0
1582	N.A.	N=c1[nH]cnc(=Nc2ccccc2)[nH]1	TRAINING	0
1583	N.A.	NC12CC3CC(CC(C3)C1)C2	TRAINING	0
1584	N.A.	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	TRAINING	0
1585	N.A.	COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O	TRAINING	0
1586	N.A.	Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1	TRAINING	0
1587	N.A.	CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C	TRAINING	0
1588	N.A.	CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O	TRAINING	0
1589	N.A.	CCN=c1[nH]c(SC)nc(=NC(C)C)[nH]1	TRAINING	1
1590	N.A.	Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1	TRAINING	0
1591	N.A.	N=C(N)NC(=O)c1nc(Cl)c(=N)[nH]c1N	TRAINING	0
1592	N.A.	COc1ccc(C=CC(=O)OCCC(C)C)cc1	TRAINING	0
1593	N.A.	Cc1c(C)n(CCN(C)C)c2ccc(C(=O)OCCN(C)C)cc12	TRAINING	0
1594	N.A.	O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21	TRAINING	0
1595	N.A.	NCCCCCC(=O)O	TRAINING	0
1596	N.A.	CNC(=O)Oc1ccc(N(C)C)c(C)c1	TRAINING	0
1597	N.A.	CCC1(c2ccc(N)cc2)CCC(=O)NC1=O	TRAINING	0
1598	N.A.	N=C(N)NN	TRAINING	0
1599	N.A.	Nc1ccc(C(=O)NCC(=O)O)cc1	TRAINING	0
1600	N.A.	Cc1cc(=N)c2cc(NC(=O)Nc3ccc4[nH]c(C)cc(=N)c4c3)ccc2[nH]1	TRAINING	1
1601	N.A.	CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21	TRAINING	0
1602	N.A.	COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-]	TRAINING	1
1603	N.A.	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	TRAINING	0
1604	N.A.	CC(=O)Nc1ccc(C=NNC(N)=S)cc1	TRAINING	0
1605	N.A.	Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1	TRAINING	1
1606	N.A.	CN(C)CCC=C1c2ccccc2CCc2ccccc21	TRAINING	1
1607	N.A.	N=c1nc[nH][nH]1	TRAINING	0
1608	N.A.	CC(C)c1ccc2oc3[nH]c(=N)c(C(=O)O)cc3c(=O)c2c1	TRAINING	1
1609	N.A.	CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl	TRAINING	1
1610	N.A.	NC(=O)O	TRAINING	1
1611	N.A.	CCCCCCCCCCCCOS(=O)(=O)O	TRAINING	0
1612	N.A.	[O-][Cl+3]([O-])([O-])O	TRAINING	0
1613	N.A.	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	TRAINING	1
1614	N.A.	NS(=O)(=O)O	TRAINING	0
1615	N.A.	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	TRAINING	0
1616	N.A.	CCN(CC)Cc1cc(N=c2cc[nH]c3cc(Cl)ccc23)ccc1O	TRAINING	0
1617	N.A.	COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC	TRAINING	0
1618	N.A.	CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1	TRAINING	1
1619	N.A.	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	TRAINING	1
1620	N.A.	CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	TRAINING	0
1621	N.A.	CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	TRAINING	1
1622	N.A.	CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1	TRAINING	0
1623	N.A.	CCCc1nc(=N)c(C[n+]2ccccc2C)c[nH]1	TRAINING	0
1624	N.A.	Cc1c(N)c(=O)n(-c2ccccc2)n1C	TRAINING	0
1625	N.A.	CCCCCc1ccc(C)cc1O	TRAINING	1
1626	N.A.	CCC(C)(CN(C)C)OC(=O)c1ccccc1	TRAINING	0
1627	N.A.	c1cncc(C2CCCCN2)c1	TRAINING	0
