id	cas	smiles	status	exp values
1		CCCCC1=C(C(=O)C2=CC(I)=C(OCC[NH+](CC)CC)C(I)=C2)C2=CC=CC=C2O1	Training	3.698883137
2		CN(C)C(=O)CCSC(SCCC([O-])=O)C1=CC=CC(C=CC2=CC=C3C=CC(Cl)=CC3=N2)=C1	Training	3.397766256
3		OC1=C(O)C(=C(O)C2=CC=CC=C12)C1=CCC(CC1)C1=CC=C(Cl)C=C1	Training	2.999565488
4		NC1=C(C=CC=C1CC([O-])=O)C(=O)C1=CC=C(Br)C=C1	Training	2.958129328
5		CCOC(CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C([O-])=O	Training	2.958129328
6		CNC(=O)C1=CC=CC2=C(NC3=CC=C(NS(C)(=O)=O)C=C3OC)C3=CC=CC(C)=C3[NH+]=C12	Training	2.958129328
7		ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1	Training	2.920297288
8		CC(C=CC(C)C(C)(C)O)C1CCC2C(CCCC12C)=CC=C1CC(O)CC(O)C1	Training	2.79518459
9		OC1=CC=C(C=C1C([O-])=O)C1=CC=C(F)C=C1F	Training	2.79518459
10		CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	Training	2.698100546
11		CC(C)(O)C1=CC=CC=C1CCC(SCC1(CC([O-])=O)CC1)C1=CC=CC(C=CC2=CC=C3C=CC(Cl)=CC3=N2)=C1	Training	2.698100546
12		C[NH2+]C1CC2OC(C)(C1OC)N1C3=C(C=CC=C3)C3=C1C1=C(C4=CC=CC=C4N21)C1=C3C(O)NC1=O	Training	2.656620819
13		CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(NC(=O)C(NC(=O)C2CC(O)CN2C(=O)C(NC1=O)C(C)O)C(O)C(O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)C(O)CC(N)=O	Training	2.637272136
14		COC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C	Training	2.521573904
15		CC1=CC=C(C=C1NC(=O)C1=CC(NC(=O)NC2=CC=CC(=C2)C(=O)NC2=CC(=CC=C2C)C(=O)NC2=CC=C(C3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O)=CC=C1)C(=O)NC1=CC=C(C2=CC(=CC(=C12)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O	Training	2.521573904
16		CCC1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(N)C1=C3)C2=O	Training	2.521573904
17		CN1C(C(=O)N=C2NC=C(C)S2)=C([O-])C2=CC=CC=C2S1(=O)=O	Training	2.521573904
18		CC[NH+](CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	Training	2.467041966
19		CCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	Training	2.442131218
20		CCCC(=O)OCOC(=O)C1=C(C)N=C(C)C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC	Training	2.418562941
21		COC1=CC=C(Cl)C=C1C1(F)C(=O)NC2=CC(=CC=C12)C(F)(F)F	Training	2.418562941
22		CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(C(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1)C(=O)OC1CC2(O)C(OC(=O)C3=CC=CC=C3)C3C4(COC4CC(O)C3(C)C(=O)C(OC(C)=O)=C(C1C)C2(C)C)OC(C)=O	Training	2.418562941
23		CCCC1=C([O-])N2N(C1=O)C1=CC(C)=CC=C1[NH+]=C2N(C)C	Training	2.396199347
24		CCCC1=NC2=C(C)C=C(C=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C([O-])=O)C1=NC2=CC=CC=C2N1C	Training	2.396199347
25		COC1=CC(=CC(OC)=C1O)C1C2C(COC2=O)C(OC2OC3COC(OC3C(O)C2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12	Training	2.354632211
26		CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C1C1=CC=CC=C1Cl)C(=O)OC	Training	2.298853076
